# schema=VASPBERRY_BARE_MOMENTUM_KUBO_V2
# vaspberry_version=1.3.0
# normalization=STANDARD_MINUS_TWO_IM
# operator=WAVECAR_BARE_MOMENTUM_NO_PAW_NONLOCAL_VELOCITY
# berry_connection=A_i=i<u|d/dk_i u>
# occupation_weighting=NONE
# degeneracy_policy=SKIP_ABS_GAP_LE_MACHINE_EPSILON_eV
# migration=PRE_1.3_KUBO_CURVATURE_AND_CHERN_DIVIDE_BY_2
# index_base=1
# intermediate_bands=1:26
spin,k_index,band,kx_frac,ky_frac,kz_frac,energy_eV,omega_z_A2,min_gap_eV
1,58,17, 3.63620209955544227E-001, 6.68695502699712230E-001, 0.00000000000000000E+000,-1.44739840993965396E+000,-4.67861284104924913E+000, 1.43735837377341191E-001
1,59,17, 3.63620209955544227E-001, 6.81810104977772058E-001, 0.00000000000000000E+000,-1.44341878815478664E+000,-4.77093201729262795E+000, 1.44320165165127356E-001
1,60,17, 3.63620209955544227E-001, 6.94924707255831886E-001, 0.00000000000000000E+000,-1.44739876992844163E+000,-4.67858411919109596E+000, 1.43735801870777280E-001
1,61,17, 3.63620209955544227E-001, 7.08039309533891714E-001, 0.00000000000000000E+000,-1.45907836426242410E+000,-4.41900542037450350E+000, 1.42052156127660645E-001
1,62,17, 3.63620209955544227E-001, 7.21153911811951542E-001, 0.00000000000000000E+000,-1.47776139843954124E+000,-4.03818015811544040E+000, 1.39458632116798764E-001
1,63,17, 3.63620209955544227E-001, 7.34268514090011370E-001, 0.00000000000000000E+000,-1.50240367048220103E+000,-3.59385618000289098E+000, 1.36210714360857299E-001
1,64,17, 3.78763648266649711E-001, 6.36923415021085515E-001, 0.00000000000000000E+000,-1.51915409934041268E+000,-3.32644269871441089E+000, 1.34117156830390050E-001
1,65,17, 3.78763648266649711E-001, 6.50038017299145343E-001, 0.00000000000000000E+000,-1.49858232791147339E+000,-3.68404723772817899E+000, 1.36960278768285093E-001
1,66,17, 3.78763648266649711E-001, 6.63152619577205171E-001, 0.00000000000000000E+000,-1.48307226279855353E+000,-3.98395144994848760E+000, 1.39198132544115172E-001
1,67,17, 3.78763648266649711E-001, 6.76267221855264999E-001, 0.00000000000000000E+000,-1.47341793367353135E+000,-4.18495147652909960E+000, 1.40636107387576370E-001
1,68,17, 3.78763648266649711E-001, 6.89381824133324828E-001, 0.00000000000000000E+000,-1.47013465638893392E+000,-4.25593478829887850E+000, 1.41132499698801039E-001
1,69,17, 3.78763648266649711E-001, 7.02496426411384656E-001, 0.00000000000000000E+000,-1.47341824432471369E+000,-4.18498598182088610E+000, 1.40636077699236584E-001
1,70,17, 3.78763648266649711E-001, 7.15611028689444484E-001, 0.00000000000000000E+000,-1.48307289037517398E+000,-3.98392733413155309E+000, 1.39198077131978515E-001
1,71,17, 3.78763648266649711E-001, 7.28725630967504312E-001, 0.00000000000000000E+000,-1.49858322760924834E+000,-3.68402014551167056E+000, 1.36960207722559124E-001
1,72,17, 3.78763648266649711E-001, 7.41840233245564140E-001, 0.00000000000000000E+000,-1.51915524192988727E+000,-3.32649853875888413E+000, 1.34117074282737114E-001
1,73,17, 3.93907086577755083E-001, 6.44495134176638174E-001, 0.00000000000000000E+000,-1.54508980261370166E+000,-2.98533873179659004E+000, 1.31328085993200450E-001
1,74,17, 3.93907086577755083E-001, 6.57609736454698002E-001, 0.00000000000000000E+000,-1.52875808782658895E+000,-3.25496655915084654E+000, 1.33732742206924549E-001
1,75,17, 3.93907086577755083E-001, 6.70724338732757830E-001, 0.00000000000000000E+000,-1.51653319676032527E+000,-3.47590991525594628E+000, 1.35597444093718877E-001
1,76,17, 3.93907086577755083E-001, 6.83838941010817658E-001, 0.00000000000000000E+000,-1.50895935567539974E+000,-3.62160170790705838E+000, 1.36782675592852954E-001
1,77,17, 3.93907086577755083E-001, 6.96953543288877486E-001, 0.00000000000000000E+000,-1.50639321966546125E+000,-3.67260314666136090E+000, 1.37189680762360711E-001
1,78,17, 3.93907086577755083E-001, 7.10068145566937314E-001, 0.00000000000000000E+000,-1.50895963072909489E+000,-3.62158446013712298E+000, 1.36782651275857425E-001
1,79,17, 3.93907086577755083E-001, 7.23182747844997142E-001, 0.00000000000000000E+000,-1.51653371426873518E+000,-3.47593925778192103E+000, 1.35597400702637039E-001
1,80,17, 3.93907086577755083E-001, 7.36297350123056971E-001, 0.00000000000000000E+000,-1.52875885314344928E+000,-3.25494905469241980E+000, 1.33732684018216030E-001
1,81,17, 3.93907086577755083E-001, 7.49411952401116799E-001, 0.00000000000000000E+000,-1.54509075071505420E+000,-2.98534578214883428E+000, 1.31328015349176486E-001
1,82,17,-3.93907086577755083E-001,-7.49411952401116799E-001, 0.00000000000000000E+000,-1.54509074749213449E+000, 2.98534091811781055E+000, 1.31328008933628837E-001
1,83,17,-3.93907086577755083E-001,-7.36297350123056971E-001, 0.00000000000000000E+000,-1.52875884982629762E+000, 3.25498209510854686E+000, 1.33732677444314163E-001
1,84,17,-3.93907086577755083E-001,-7.23182747844997142E-001, 0.00000000000000000E+000,-1.51653371074026078E+000, 3.47591727517041615E+000, 1.35597393775877428E-001
1,85,17,-3.93907086577755083E-001,-7.10068145566937314E-001, 0.00000000000000000E+000,-1.50895962701016129E+000, 3.62161019698376663E+000, 1.36782643932232606E-001
1,86,17,-3.93907086577755083E-001,-6.96953543288877486E-001, 0.00000000000000000E+000,-1.50639321575070739E+000, 3.67258261164641819E+000, 1.37189673104655130E-001
1,87,17,-3.93907086577755083E-001,-6.83838941010817658E-001, 0.00000000000000000E+000,-1.50895935153243821E+000, 3.62157776495075012E+000, 1.36782667521397450E-001
1,88,17,-3.93907086577755083E-001,-6.70724338732757830E-001, 0.00000000000000000E+000,-1.51653319250168139E+000, 3.47590423858232178E+000, 1.35597435931196664E-001
1,89,17,-3.93907086577755083E-001,-6.57609736454698002E-001, 0.00000000000000000E+000,-1.52875808353201803E+000, 3.25498891893544329E+000, 1.33732733904159851E-001
1,90,17,-3.93907086577755083E-001,-6.44495134176638174E-001, 0.00000000000000000E+000,-1.54508979846552341E+000, 2.98531654176618888E+000, 1.31328077979972591E-001
1,91,17,-3.78763648266649711E-001,-7.41840233245564140E-001, 0.00000000000000000E+000,-1.51915523803772068E+000, 3.32640330003780615E+000, 1.34117066670145224E-001
1,92,17,-3.78763648266649711E-001,-7.28725630967504312E-001, 0.00000000000000000E+000,-1.49858322371833408E+000, 3.68398758253113945E+000, 1.36960200108091623E-001
1,93,17,-3.78763648266649711E-001,-7.15611028689444484E-001, 0.00000000000000000E+000,-1.48307288650715963E+000, 3.98386244880653839E+000, 1.39198069376647915E-001
1,94,17,-3.78763648266649711E-001,-7.02496426411384656E-001, 0.00000000000000000E+000,-1.47341824031224822E+000, 4.18496302477124349E+000, 1.40636069815021303E-001
1,95,17,-3.78763648266649711E-001,-6.89381824133324828E-001, 0.00000000000000000E+000,-1.47013465229918316E+000, 4.25595496098958659E+000, 1.41132491659673676E-001
1,96,17,-3.78763648266649711E-001,-6.76267221855264999E-001, 0.00000000000000000E+000,-1.47341792946996408E+000, 4.18498250881062805E+000, 1.40636099131861148E-001
1,97,17,-3.78763648266649711E-001,-6.63152619577205171E-001, 0.00000000000000000E+000,-1.48307225859932634E+000, 3.98385480339695386E+000, 1.39198124312449156E-001
1,98,17,-3.78763648266649711E-001,-6.50038017299145343E-001, 0.00000000000000000E+000,-1.49858232375215294E+000, 3.68400570463014176E+000, 1.36960270748603063E-001
1,99,17,-3.78763648266649711E-001,-6.36923415021085515E-001, 0.00000000000000000E+000,-1.51915409537891311E+000, 3.32641290683455804E+000, 1.34117149170064565E-001
