q1,q2,q3,kx_inv_A,ky_inv_A,kz_inv_A,omega_z_A2,flux_rad
-0.375,0.041666666666666664,0.0,-0.7428960166694646,0.5242248185826863,0.0,1.0225,0.03217834597814532
-0.375,0.125,0.0,-0.7428960166694646,0.7148520253400268,0.0,3.0337,0.0954713429769188
-0.375,0.20833333333333331,0.0,-0.7428960166694646,0.9054792320973672,0.0,6.4179,0.2019730138417006
-0.375,0.2916666666666667,0.0,-0.7428960166694646,1.096106438854708,0.0,12.3124,0.3874744909743926
-0.375,0.375,0.0,-0.7428960166694646,1.2867336456120482,0.0,10.2578,0.3228156844739551
-0.375,0.45833333333333337,0.0,-0.7428960166694646,1.4773608523693889,0.0,4.5463,0.14307326583906316
-0.29166666666666674,-0.45833333333333337,0.0,-0.5778080129651393,-0.7148520253400269,0.0,3.1383,0.09876313269751928
-0.29166666666666674,-0.375,0.0,-0.5778080129651393,-0.5242248185826862,0.0,1.997,0.0628461192355562
-0.29166666666666674,-0.29166666666666674,0.0,-0.5778080129651393,-0.333597611825346,0.0,-0.0,-0.0
-0.29166666666666674,-0.20833333333333337,0.0,-0.5778080129651393,-0.14297040506800535,0.0,-2.4716,-0.07778190701181807
-0.29166666666666674,-0.125,0.0,-0.5778080129651393,0.047656801689335226,0.0,-3.3383,-0.10505718570057948
-0.29166666666666674,-0.04166666666666674,0.0,-0.5778080129651393,0.23828400844667555,0.0,-1.2427,-0.03910809833451461
-0.29166666666666674,0.041666666666666664,0.0,-0.5778080129651393,0.4289112152040162,0.0,1.1334,0.03566839836834221
-0.29166666666666674,0.125,0.0,-0.5778080129651393,0.6195384219613567,0.0,2.6827,0.08442527995654812
-0.29166666666666674,0.20833333333333331,0.0,-0.5778080129651393,0.8101656287186971,0.0,4.0464,0.12734128035791417
-0.29166666666666674,0.2916666666666667,0.0,-0.5778080129651393,1.0007928354760378,0.0,9.2074,0.2897593181018829
-0.29166666666666674,0.375,0.0,-0.5778080129651393,1.191420042233378,0.0,12.3124,0.3874744909743926
-0.29166666666666674,0.45833333333333337,0.0,-0.5778080129651393,1.3820472489907187,0.0,5.7679,0.18151734158175492
-0.20833333333333337,-0.45833333333333337,0.0,-0.41272000926081376,-0.8101656287186972,0.0,3.4328,0.10803112574452543
-0.20833333333333337,-0.375,0.0,-0.41272000926081376,-0.6195384219613566,0.0,3.5766,0.11255654985372573
-0.20833333333333337,-0.29166666666666674,0.0,-0.41272000926081376,-0.4289112152040163,0.0,2.4715,0.07777875998531654
-0.20833333333333337,-0.20833333333333337,0.0,-0.41272000926081376,-0.23828400844667566,0.0,0.0,0.0
-0.20833333333333337,-0.125,0.0,-0.41272000926081376,-0.04765680168933509,0.0,-2.1392,-0.06732119092073201
-0.20833333333333337,-0.04166666666666674,0.0,-0.41272000926081376,0.14297040506800524,0.0,-1.2949,-0.04075084616831333
-0.20833333333333337,0.041666666666666664,0.0,-0.41272000926081376,0.3335976118253459,0.0,1.3963,0.04394193104086486
-0.20833333333333337,0.125,0.0,-0.41272000926081376,0.5242248185826864,0.0,3.3737,0.10617123308212115
-0.20833333333333337,0.20833333333333331,0.0,-0.41272000926081376,0.7148520253400269,0.0,3.5453,0.11157153055874681
-0.20833333333333337,0.2916666666666667,0.0,-0.41272000926081376,0.9054792320973675,0.0,4.0464,0.12734128035791417
-0.20833333333333337,0.375,0.0,-0.41272000926081376,1.096106438854708,0.0,6.4178,0.20196986681519907
-0.20833333333333337,0.45833333333333337,0.0,-0.41272000926081376,1.2867336456120486,0.0,5.033,0.15838984382201018
-0.125,-0.45833333333333337,0.0,-0.2476320055564882,-0.9054792320973675,0.0,2.6121,0.08220347924646787
-0.125,-0.375,0.0,-0.2476320055564882,-0.7148520253400268,0.0,3.0086,0.09468143932503474
-0.125,-0.29166666666666674,0.0,-0.2476320055564882,-0.5242248185826865,0.0,3.3382,0.10505403867407796
-0.125,-0.20833333333333337,0.0,-0.2476320055564882,-0.333597611825346,0.0,2.1392,0.06732119092073201
-0.125,-0.125,0.0,-0.2476320055564882,-0.14297040506800537,0.0,-0.0,-0.0
-0.125,-0.04166666666666674,0.0,-0.2476320055564882,0.04765680168933495,0.0,-0.546,-0.017182764698354374
-0.125,0.041666666666666664,0.0,-0.2476320055564882,0.23828400844667563,0.0,0.9928,0.03124367910719088
-0.125,0.125,0.0,-0.2476320055564882,0.4289112152040161,0.0,3.1075,0.09779384853504801
-0.125,0.20833333333333331,0.0,-0.2476320055564882,0.6195384219613566,0.0,3.3736,0.10616808605561963
