# schema=VASPBERRY_Z2_FIELD
# schema_version=2
# vaspberry_version=1.3.0
# result_status=PASS
# result_kind=FUKUI_HATSUGAI_NFIELD_Z2
# reportable_invariant=1
# z2_invariant=1
# half_top_z2_parity=1
# half_bottom_z2_parity=1
# half_bz_parity_consistent=1
# nkx=12
# nky=12
# band_min=1
# band_max=10
# band_rank=10
# spinor_components=2
# index_base=1
# plaquette_orientation=POSITIVE_B1_CROSS_B2
# nfield_definition=[(sum_link_arg)-wrap(sum_link_arg)]/(2*pi)
# overlap_backend=WAVECAR_PSEUDO_NO_PAW_AUGMENTATION
# input_trs_assumed=1
# input_trs_independently_verified=0
# check_scope=NUMERICAL_SELF_CONSISTENCY_OF_TR_RECONSTRUCTION
# check_scope_excludes=RAW_INPUT_TRS,KRAMERS_ENERGY,DIRECT_GAP,PAW_AUGMENTATION,MESH_CONVERGENCE
# physical_tr_rule=wrap[berry_flux(-k)+berry_flux(k)]=0
# nfield_note=gauge_and_log_branch_dependent
# threshold_policy=CONSERVATIVE_DIAGNOSTIC_MAY_FALSE_REJECT
# threshold_partner_fractional= 9.9999999999999995E-008
# threshold_min_link_singular= 9.9999999999999995E-007
# threshold_flux_tr_odd_rad= 1.0000000000000001E-005
# threshold_nfield_integer= 1.0000000000000000E-010
# threshold_total_chern= 1.0000000000000000E-004
# threshold_phase_margin_fraction_pi= 8.0000000000000004E-001
# threshold_max_abs_flux_rad= 2.5132741228718345E+000
# total_chern= 6.0253841465503288E-015
# minimum_link_singular_value= 7.9868060136430363E-001
# max_flux_tr_odd_residual_rad= 2.2204460492503131E-014
# max_nfield_integer_residual= 0.0000000000000000E+000
# max_nfield_pair_residual= 0.0000000000000000E+000
# max_abs_flux_rad= 1.1987545345260031E-008
# half_top_nfield_sum=-3
# half_bottom_nfield_sum=3
# numerical_self_consistency_checks_pass=1
cell_id,q1,q2,q3,kx_A-1,ky_A-1,kz_A-1,half_bz,tr_partner,berry_flux_rad,berry_curvature_A2,min_link_singular_value,nfield_raw,nfield_int,nfield_integer_residual,nfield_tr_pair_residual,flux_tr_odd_residual_rad,pair_nfield_int_sum,plaquette_checks_pass
50, 2.9166666666666663E-001, 4.1666666666666637E-002, 0.0000000000000000E+000, 4.1755791135468900E-001,-1.7219798037349118E-001, 0.0000000000000000E+000,1,109, 4.4900705375994221E-010, 2.7320362090476677E-008, 1.0061432287896508E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.2204460492503131E-015,0,1
51, 2.9166666666666663E-001, 1.2500000000000006E-001, 0.0000000000000000E+000, 4.1755791135468900E-001,-3.4439596074698126E-002, 0.0000000000000000E+000,1,120, 1.1442427073932696E-010, 6.9622792834976205E-009, 1.0801058219286768E+000, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.4408920985006262E-015,0,1
52, 2.9166666666666663E-001, 2.0833333333333334E-001, 0.0000000000000000E+000, 4.1755791135468900E-001, 1.0331878822409471E-001, 0.0000000000000000E+000,1,119, 1.4220824517963138E-009, 8.6528278743611728E-008, 1.0061427410869845E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.3322676295501878E-015,0,1
53, 2.9166666666666663E-001, 2.9166666666666663E-001, 0.0000000000000000E+000, 4.1755791135468900E-001, 2.4107717252288760E-001, 0.0000000000000000E+000,1,118,-3.7633651750468289E-010,-2.2898637872165694E-008, 1.0317203442634448E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8865798640254070E-015,0,1
54, 2.9166666666666663E-001, 3.7500000000000000E-001, 0.0000000000000000E+000, 4.1755791135468900E-001, 3.7883555682168057E-001, 0.0000000000000000E+000,1,117,-1.0929124272252011E-010,-6.6499541588355465E-009, 1.0317203475417862E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0,1
55, 2.9166666666666663E-001, 4.5833333333333337E-001, 0.0000000000000000E+000, 4.1755791135468900E-001, 5.1659394112047352E-001, 0.0000000000000000E+000,1,116, 4.5308512497399533E-010, 2.7568497128146373E-008, 1.0889147045483278E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.9968028886505635E-015,0,1
56, 2.9166666666666663E-001, 5.4166666666666674E-001, 0.0000000000000000E+000, 4.1755791135468900E-001, 6.5435232541926658E-001, 0.0000000000000000E+000,-1,115,-3.5982233859144230E-010,-2.1893813240217122E-008, 1.0961010078009834E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.0380585280245214E-014,0,1
57, 2.9166666666666663E-001, 6.2499999999999989E-001, 0.0000000000000000E+000, 4.1755791135468900E-001, 7.9211070971805919E-001, 0.0000000000000000E+000,-1,114, 3.4235108081759336E-009, 2.0830754019742592E-007, 1.0966977458064258E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.7715611723760958E-015,0,1
58, 2.9166666666666663E-001, 7.0833333333333337E-001, 0.0000000000000000E+000, 4.1755791135468900E-001, 9.2986909401685225E-001, 0.0000000000000000E+000,-1,113,-5.0210171644055586E-010,-3.0550969265484703E-008, 1.0987816026917276E+000,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.3290705182007514E-015,0,1
59, 2.9166666666666663E-001, 7.9166666666666674E-001, 0.0000000000000000E+000, 4.1755791135468900E-001, 1.0676274783156454E+000, 0.0000000000000000E+000,-1,112,-1.5434486792945072E-009,-9.3912949547867199E-008, 1.0997466512524525E+000, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000,-6.2172489379008766E-015,0,1
60, 2.9166666666666663E-001, 8.7500000000000000E-001, 0.0000000000000000E+000, 4.1755791135468900E-001, 1.2053858626144383E+000, 0.0000000000000000E+000,-1,111, 2.7685740298904502E-010, 1.6845714190346940E-008, 1.0961469646613005E+000,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0,1
61, 3.7500000000000000E-001, 9.5833333333333337E-001, 0.0000000000000000E+000, 5.3686017174174305E-001, 1.2742650547638348E+000, 0.0000000000000000E+000,-1,98, 8.8353679927877238E-010, 5.3759835339830409E-008, 1.0542190680565626E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.5404344466674047E-015,0,1
62, 3.7500000000000000E-001, 4.1666666666666637E-002, 0.0000000000000000E+000, 5.3686017174174305E-001,-2.4107717252288768E-001, 0.0000000000000000E+000,1,97,-2.5765967137658663E-010,-1.5677605639320553E-008, 1.0317206424877725E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-7.1054273576010019E-015,0,1
63, 3.7500000000000000E-001, 1.2500000000000006E-001, 0.0000000000000000E+000, 5.3686017174174305E-001,-1.0331878822409463E-001, 0.0000000000000000E+000,1,108, 1.9714900822975778E-009, 1.1995763196840613E-007, 1.0868953941550874E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.1102230246251565E-015,0,1
64, 3.7500000000000000E-001, 2.0833333333333334E-001, 0.0000000000000000E+000, 5.3686017174174305E-001, 3.4439596074698209E-002, 0.0000000000000000E+000,1,107,-1.1276339861865381E-009,-6.8612215666025360E-008, 1.0868953580073419E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.6645352591003757E-015,0,1
65, 3.7500000000000000E-001, 2.9166666666666663E-001, 0.0000000000000000E+000, 5.3686017174174305E-001, 1.7219798037349110E-001, 0.0000000000000000E+000,1,106, 1.7335144431029903E-009, 1.0547772441001668E-007, 1.0317203442634448E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-8.8817841970012523E-016,0,1
66, 3.7500000000000000E-001, 3.7500000000000000E-001, 0.0000000000000000E+000, 5.3686017174174305E-001, 3.0995636467228410E-001, 0.0000000000000000E+000,1,105, 1.0536918004788731E-009, 6.4113116441685063E-008, 1.0538502976707651E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-8.4376949871511897E-015,0,1
67, 3.7500000000000000E-001, 4.5833333333333337E-001, 0.0000000000000000E+000, 5.3686017174174305E-001, 4.4771474897107705E-001, 0.0000000000000000E+000,1,104, 3.8210552271014612E-009, 2.3249659776599663E-007, 1.0538502976707649E+000,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.9936057773011271E-015,0,1
68, 3.7500000000000000E-001, 5.4166666666666674E-001, 0.0000000000000000E+000, 5.3686017174174305E-001, 5.8547313326987016E-001, 0.0000000000000000E+000,-1,103, 3.0716702743713350E-009, 1.8689938925379415E-007, 1.0924835602943688E+000, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.2204460492503131E-014,0,1
69, 3.7500000000000000E-001, 6.2499999999999989E-001, 0.0000000000000000E+000, 5.3686017174174305E-001, 7.2323151756866277E-001, 0.0000000000000000E+000,-1,102, 3.2112157377639505E-010, 1.9539019703965112E-008, 1.0977961222430757E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.3100631690576847E-014,0,1
70, 3.7500000000000000E-001, 7.0833333333333337E-001, 0.0000000000000000E+000, 5.3686017174174305E-001, 8.6098990186745583E-001, 0.0000000000000000E+000,-1,101,-8.7641648812969729E-011,-5.3326591636506335E-009, 1.0966977446062689E+000, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.9936057773011271E-015,0,1
71, 3.7500000000000000E-001, 7.9166666666666674E-001, 0.0000000000000000E+000, 5.3686017174174305E-001, 9.9874828616624889E-001, 0.0000000000000000E+000,-1,100, 1.1457311210882892E-009, 6.9713357116200395E-008, 1.0977961323895691E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9290125052862095E-015,0,1
72, 3.7500000000000000E-001, 8.7500000000000000E-001, 0.0000000000000000E+000, 5.3686017174174305E-001, 1.1365066704650417E+000, 0.0000000000000000E+000,-1,99,-6.9506913626144447E-010,-4.2292298799230294E-008, 1.0947471068683179E+000,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.9936057773011271E-015,0,1
73, 4.5833333333333337E-001, 9.5833333333333337E-001, 0.0000000000000000E+000, 6.5616243212879710E-001, 1.2053858626144383E+000, 0.0000000000000000E+000,-1,86,-1.1544600830859508E-009,-7.0244481071722093E-008, 1.0620444994487133E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.8865798640254070E-015,0,1
74, 4.5833333333333337E-001, 4.1666666666666637E-002, 0.0000000000000000E+000, 6.5616243212879710E-001,-3.0995636467228416E-001, 0.0000000000000000E+000,1,85,-8.9575660290636657E-010,-5.4503363658561196E-008, 1.0538504575577952E+000,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.8817841970012523E-015,0,1
75, 4.5833333333333337E-001, 1.2500000000000006E-001, 0.0000000000000000E+000, 6.5616243212879710E-001,-1.7219798037349110E-001, 0.0000000000000000E+000,1,96, 7.3120887122968270E-010, 4.4491263463411294E-008, 1.0889147395895802E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-4.4408920985006262E-015,0,1
76, 4.5833333333333337E-001, 2.0833333333333334E-001, 0.0000000000000000E+000, 6.5616243212879710E-001,-3.4439596074698264E-002, 0.0000000000000000E+000,1,95, 6.5426131179435743E-010, 3.9809298741147699E-008, 1.0953630403883741E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.3290705182007514E-015,0,1
77, 4.5833333333333337E-001, 2.9166666666666663E-001, 0.0000000000000000E+000, 6.5616243212879710E-001, 1.0331878822409463E-001, 0.0000000000000000E+000,1,94,-2.3135935160870040E-009,-1.4077331761355750E-007, 1.0889147113399462E+000, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5527136788005009E-015,0,1
78, 4.5833333333333337E-001, 3.7500000000000000E-001, 0.0000000000000000E+000, 6.5616243212879710E-001, 2.4107717252288763E-001, 0.0000000000000000E+000,1,93,-1.1432419455559284E-009,-6.9561900304372203E-008, 1.0538502999879154E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.5495165674510645E-015,0,1
79, 4.5833333333333337E-001, 4.5833333333333337E-001, 0.0000000000000000E+000, 6.5616243212879710E-001, 3.7883555682168057E-001, 0.0000000000000000E+000,1,92, 1.0080647427912481E-010, 6.1336884472252711E-009, 1.0620444545507328E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.2172489379008766E-015,0,1
80, 4.5833333333333337E-001, 5.4166666666666674E-001, 0.0000000000000000E+000, 6.5616243212879710E-001, 5.1659394112047363E-001, 0.0000000000000000E+000,-1,91,-8.4198426009152172E-010,-5.1231522239026985E-008, 1.0621194442482411E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-5.5511151231257827E-015,0,1
81, 4.5833333333333337E-001, 6.2499999999999989E-001, 0.0000000000000000E+000, 6.5616243212879710E-001, 6.5435232541926625E-001, 0.0000000000000000E+000,-1,90,-3.5684806221070176E-009,-2.1712839896928780E-007, 1.0924835690625601E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.9968028886505635E-015,0,1
82, 4.5833333333333337E-001, 7.0833333333333337E-001, 0.0000000000000000E+000, 6.5616243212879710E-001, 7.9211070971805930E-001, 0.0000000000000000E+000,-1,89, 6.1260114900315928E-012, 3.7274437155627376E-010, 1.0961010163211353E+000, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5099033134902129E-014,0,1
83, 4.5833333333333337E-001, 7.9166666666666674E-001, 0.0000000000000000E+000, 6.5616243212879710E-001, 9.2986909401685236E-001, 0.0000000000000000E+000,-1,88,-1.2250256593712757E-009,-7.4538126525828825E-008, 1.0961010245979317E+000,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000,-7.1054273576010019E-015,0,1
84, 4.5833333333333337E-001, 8.7500000000000000E-001, 0.0000000000000000E+000, 6.5616243212879710E-001, 1.0676274783156452E+000, 0.0000000000000000E+000,-1,87,-2.4284651838204999E-009,-1.4776281929317682E-007, 1.0924835888750366E+000, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.1546319456101628E-014,0,1
85, 5.4166666666666674E-001, 9.5833333333333337E-001, 0.0000000000000000E+000, 7.7546469251585115E-001, 1.1365066704650417E+000, 0.0000000000000000E+000,-1,74, 8.9576548469056357E-010, 5.4503904081163113E-008, 1.0538504575577945E+000, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.8817841970012523E-015,0,1
86, 5.4166666666666674E-001, 4.1666666666666637E-002, 0.0000000000000000E+000, 7.7546469251585115E-001,-3.7883555682168069E-001, 0.0000000000000000E+000,1,73, 1.1544571965060868E-009, 7.0244305434376480E-008, 1.0620444994487135E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.8865798640254070E-015,0,1
87, 5.4166666666666674E-001, 1.2500000000000006E-001, 0.0000000000000000E+000, 7.7546469251585115E-001,-2.4107717252288763E-001, 0.0000000000000000E+000,1,84, 2.4284536375010438E-009, 1.4776211674379432E-007, 1.0924835888750382E+000,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.1546319456101628E-014,0,1
88, 5.4166666666666674E-001, 2.0833333333333334E-001, 0.0000000000000000E+000, 7.7546469251585115E-001,-1.0331878822409479E-001, 0.0000000000000000E+000,1,83, 1.2250185539439181E-009, 7.4537694187747292E-008, 1.0961010245979297E+000, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000,-7.1054273576010019E-015,0,1
89, 5.4166666666666674E-001, 2.9166666666666663E-001, 0.0000000000000000E+000, 7.7546469251585115E-001, 3.4439596074698098E-002, 0.0000000000000000E+000,1,82,-6.1109124568966907E-012,-3.7182565313301668E-010, 1.0961010163211362E+000,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5099033134902129E-014,0,1
90, 5.4166666666666674E-001, 3.7500000000000000E-001, 0.0000000000000000E+000, 7.7546469251585115E-001, 1.7219798037349110E-001, 0.0000000000000000E+000,1,81, 3.5684766253041289E-009, 2.1712815577911696E-007, 1.0924835690625621E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.9968028886505635E-015,0,1
91, 5.4166666666666674E-001, 4.5833333333333337E-001, 0.0000000000000000E+000, 7.7546469251585115E-001, 3.0995636467228405E-001, 0.0000000000000000E+000,1,80, 8.4197870897639859E-010, 5.1231184474900791E-008, 1.0621194442482389E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-5.5511151231257827E-015,0,1
92, 5.4166666666666674E-001, 5.4166666666666674E-001, 0.0000000000000000E+000, 7.7546469251585115E-001, 4.4771474897107710E-001, 0.0000000000000000E+000,-1,79,-1.0080025703018691E-010,-6.1333101514039305E-009, 1.0620444545507319E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.2172489379008766E-015,0,1
93, 5.4166666666666674E-001, 6.2499999999999989E-001, 0.0000000000000000E+000, 7.7546469251585115E-001, 5.8547313326986972E-001, 0.0000000000000000E+000,-1,78, 1.1432494950724958E-009, 6.9562359663583825E-008, 1.0538502999879154E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.5495165674510645E-015,0,1
94, 5.4166666666666674E-001, 7.0833333333333337E-001, 0.0000000000000000E+000, 7.7546469251585115E-001, 7.2323151756866277E-001, 0.0000000000000000E+000,-1,77, 2.3135970688006828E-009, 1.4077353378259826E-007, 1.0889147113399456E+000,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5527136788005009E-015,0,1
95, 5.4166666666666674E-001, 7.9166666666666674E-001, 0.0000000000000000E+000, 7.7546469251585115E-001, 8.6098990186745583E-001, 0.0000000000000000E+000,-1,76,-6.5425598272383922E-010,-3.9808974487586550E-008, 1.0953630403883756E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.3290705182007514E-015,0,1
96, 5.4166666666666674E-001, 8.7500000000000000E-001, 0.0000000000000000E+000, 7.7546469251585115E-001, 9.9874828616624867E-001, 0.0000000000000000E+000,-1,75,-7.3121331212178120E-010,-4.4491533674712246E-008, 1.0889147395895791E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-4.4408920985006262E-015,0,1
97, 6.2499999999999989E-001, 9.5833333333333337E-001, 0.0000000000000000E+000, 8.9476695290290498E-001, 1.0676274783156454E+000, 0.0000000000000000E+000,-1,62, 2.5765256594922903E-010, 1.5677173301239020E-008, 1.0317206424877732E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-7.1054273576010019E-015,0,1
98, 6.2499999999999989E-001, 4.1666666666666637E-002, 0.0000000000000000E+000, 8.9476695290290498E-001,-4.4771474897107699E-001, 0.0000000000000000E+000,1,61,-8.8353833971321905E-010,-5.3759929069375433E-008, 1.0542190680565624E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.5404344466674047E-015,0,1
99, 6.2499999999999989E-001, 1.2500000000000006E-001, 0.0000000000000000E+000, 8.9476695290290498E-001,-3.0995636467228393E-001, 0.0000000000000000E+000,1,72, 6.9507712986722177E-010, 4.2292785179572018E-008, 1.0947471068683192E+000, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.9936057773011271E-015,0,1
100, 6.2499999999999989E-001, 2.0833333333333334E-001, 0.0000000000000000E+000, 8.9476695290290498E-001,-1.7219798037349110E-001, 0.0000000000000000E+000,1,71,-1.1457291920757839E-009,-6.9713239743166542E-008, 1.0977961323895680E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.9290125052862095E-015,0,1
101, 6.2499999999999989E-001, 2.9166666666666663E-001, 0.0000000000000000E+000, 8.9476695290290498E-001,-3.4439596074698209E-002, 0.0000000000000000E+000,1,70, 8.7649642418747030E-011, 5.3331455439923582E-009, 1.0966977446062660E+000,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.9936057773011271E-015,0,1
102, 6.2499999999999989E-001, 3.7500000000000000E-001, 0.0000000000000000E+000, 8.9476695290290498E-001, 1.0331878822409479E-001, 0.0000000000000000E+000,1,69,-3.2113467440808563E-010,-1.9539816827302939E-008, 1.0977961222430799E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.3100631690576847E-014,0,1
103, 6.2499999999999989E-001, 4.5833333333333337E-001, 0.0000000000000000E+000, 8.9476695290290498E-001, 2.4107717252288774E-001, 0.0000000000000000E+000,1,68,-3.0716480699108425E-009,-1.8689803819728937E-007, 1.0924835602943710E+000,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.2204460492503131E-014,0,1
104, 6.2499999999999989E-001, 5.4166666666666674E-001, 0.0000000000000000E+000, 8.9476695290290498E-001, 3.7883555682168080E-001, 0.0000000000000000E+000,-1,67,-3.8210472334956839E-009,-2.3249611138565492E-007, 1.0538502976707629E+000, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.9936057773011271E-015,0,1
105, 6.2499999999999989E-001, 6.2499999999999989E-001, 0.0000000000000000E+000, 8.9476695290290498E-001, 5.1659394112047341E-001, 0.0000000000000000E+000,-1,66,-1.0537002381738603E-009,-6.4113629843156890E-008, 1.0538502976707633E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-8.4376949871511897E-015,0,1
106, 6.2499999999999989E-001, 7.0833333333333337E-001, 0.0000000000000000E+000, 8.9476695290290498E-001, 6.5435232541926647E-001, 0.0000000000000000E+000,-1,65,-1.7335153312814100E-009,-1.0547777845227687E-007, 1.0317203442634459E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-8.8817841970012523E-016,0,1
107, 6.2499999999999989E-001, 7.9166666666666674E-001, 0.0000000000000000E+000, 8.9476695290290498E-001, 7.9211070971805952E-001, 0.0000000000000000E+000,-1,64, 1.1276366507217972E-009, 6.8612377792805935E-008, 1.0868953580073435E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.6645352591003757E-015,0,1
108, 6.2499999999999989E-001, 8.7500000000000000E-001, 0.0000000000000000E+000, 8.9476695290290498E-001, 9.2986909401685236E-001, 0.0000000000000000E+000,-1,63,-1.9714911925206025E-009,-1.1995769952123137E-007, 1.0868953941550892E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.1102230246251565E-015,0,1
109, 7.0833333333333337E-001, 9.5833333333333337E-001, 0.0000000000000000E+000, 1.0140692132899591E+000, 9.9874828616624889E-001, 0.0000000000000000E+000,-1,50,-4.4900483331389296E-010,-2.7320226984826201E-008, 1.0061432287896499E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.2204460492503131E-015,0,1
110, 7.0833333333333337E-001, 4.1666666666666637E-002, 0.0000000000000000E+000, 1.0140692132899591E+000,-5.1659394112047352E-001, 0.0000000000000000E+000,1,49, 2.5891881742925952E-009, 1.5754219861292686E-007, 1.0339156209353422E+000,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.3290705182007514E-015,0,1
111, 7.0833333333333337E-001, 1.2500000000000006E-001, 0.0000000000000000E+000, 1.0140692132899591E+000,-3.7883555682168046E-001, 0.0000000000000000E+000,1,60,-2.7685740298904502E-010,-1.6845714190346940E-008, 1.0961469646613011E+000, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0,1
112, 7.0833333333333337E-001, 2.0833333333333334E-001, 0.0000000000000000E+000, 1.0140692132899591E+000,-2.4107717252288763E-001, 0.0000000000000000E+000,1,59, 1.5434424620455693E-009, 9.3912571252045858E-008, 1.0997466512524501E+000,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000,-6.2172489379008766E-015,0,1
113, 7.0833333333333337E-001, 2.9166666666666663E-001, 0.0000000000000000E+000, 1.0140692132899591E+000,-1.0331878822409474E-001, 0.0000000000000000E+000,1,58, 5.0210704551107406E-010, 3.0551293519045853E-008, 1.0987816026917259E+000, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.3290705182007514E-015,0,1
114, 7.0833333333333337E-001, 3.7500000000000000E-001, 0.0000000000000000E+000, 1.0140692132899591E+000, 3.4439596074698264E-002, 0.0000000000000000E+000,1,57,-3.4235030366147612E-009,-2.0830706732764925E-007, 1.0966977458064229E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.7715611723760958E-015,0,1
115, 7.0833333333333337E-001, 4.5833333333333337E-001, 0.0000000000000000E+000, 1.0140692132899591E+000, 1.7219798037349121E-001, 0.0000000000000000E+000,1,56, 3.5981195800616206E-010, 2.1893181621301133E-008, 1.0961010078009834E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.0380585280245214E-014,0,1
116, 7.0833333333333337E-001, 5.4166666666666674E-001, 0.0000000000000000E+000, 1.0140692132899591E+000, 3.0995636467228427E-001, 0.0000000000000000E+000,-1,55,-4.5308912177688399E-010,-2.7568740318317235E-008, 1.0889147045483316E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.9968028886505635E-015,0,1
117, 7.0833333333333337E-001, 6.2499999999999989E-001, 0.0000000000000000E+000, 1.0140692132899591E+000, 4.4771474897107688E-001, 0.0000000000000000E+000,-1,54, 1.0929124272252011E-010, 6.6499541588355465E-009, 1.0317203475417860E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0,1
118, 7.0833333333333337E-001, 7.0833333333333337E-001, 0.0000000000000000E+000, 1.0140692132899591E+000, 5.8547313326986994E-001, 0.0000000000000000E+000,-1,53, 3.7633940408454691E-010, 2.2898813509511317E-008, 1.0317203442634459E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8865798640254070E-015,0,1
119, 7.0833333333333337E-001, 7.9166666666666674E-001, 0.0000000000000000E+000, 1.0140692132899591E+000, 7.2323151756866300E-001, 0.0000000000000000E+000,-1,52,-1.4220837840639433E-009,-8.6528359807002022E-008, 1.0061427410869850E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.3322676295501878E-015,0,1
120, 7.0833333333333337E-001, 8.7500000000000000E-001, 0.0000000000000000E+000, 1.0140692132899591E+000, 8.6098990186745583E-001, 0.0000000000000000E+000,-1,51,-1.1441982984722846E-010,-6.9620090721966631E-009, 1.0801058219286757E+000,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.4408920985006262E-015,0,1
