k_index,kx_fractional,ky_fractional,kz_fractional,weight,spin,current,electric_field,omega_spin_A2
4,0.0,0.1666666666666667,0.0,0.0030864197530864196,y,x,x,-1.98342189720919e-06
4,0.0,0.1666666666666667,0.0,0.0030864197530864196,y,x,y,19.218410327515542
4,0.0,0.1666666666666667,0.0,0.0030864197530864196,y,x,z,4.098787900150251
4,0.0,0.1666666666666667,0.0,0.0030864197530864196,y,y,x,-12.942657210846754
4,0.0,0.1666666666666667,0.0,0.0030864197530864196,y,y,y,1.0497375145377997e-05
4,0.0,0.1666666666666667,0.0,0.0030864197530864196,y,y,z,-1.9082277450135855e-06
4,0.0,0.1666666666666667,0.0,0.0030864197530864196,y,z,x,-6.8582893975991155
4,0.0,0.1666666666666667,0.0,0.0030864197530864196,y,z,y,2.96631576599244e-06
4,0.0,0.1666666666666667,0.0,0.0030864197530864196,y,z,z,-3.9545657008109797e-07
4,0.0,0.1666666666666667,0.0,0.0030864197530864196,z,x,x,2.4957282973949735e-05
4,0.0,0.1666666666666667,0.0,0.0030864197530864196,z,x,y,6.055072057348247
4,0.0,0.1666666666666667,0.0,0.0030864197530864196,z,x,z,-0.5913377342758409
4,0.0,0.1666666666666667,0.0,0.0030864197530864196,z,y,x,0.09875320750911903
4,0.0,0.1666666666666667,0.0,0.0030864197530864196,z,y,y,-2.8140398913653502e-05
4,0.0,0.1666666666666667,0.0,0.0030864197530864196,z,y,z,-2.8636228136452304e-06
4,0.0,0.1666666666666667,0.0,0.0030864197530864196,z,z,x,-5.513007663070315
4,0.0,0.1666666666666667,0.0,0.0030864197530864196,z,z,y,2.624785341450678e-07
4,0.0,0.1666666666666667,0.0,0.0030864197530864196,z,z,z,-3.8193698636209707e-07
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,x,x,x,-1.7780172963212462
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,x,x,y,6.621413223870923e-06
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,x,x,z,-5.7117247133583755e-06
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,x,y,x,-1.0194791624556669e-05
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,x,y,y,-1.2935378918256721
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,x,y,z,0.8016133455510688
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,x,z,x,4.117253955859368e-06
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,x,z,y,1.563324254480931
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,x,z,z,0.6198452132336686
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,y,x,x,7.919162400930882e-06
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,y,x,y,17.969468382692227
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,y,x,z,3.718263717030981
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,y,y,x,-15.079785557346769
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,y,y,y,2.5477308309305373e-07
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,y,y,z,-1.785454628312397e-06
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,y,z,x,-6.462004051735213
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,y,z,y,1.2840657559111835e-06
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,y,z,z,-5.635673005740041e-07
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,z,x,x,1.8778055293572918e-05
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,z,x,y,-3.6530481507266486
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,z,x,z,-1.3166080404452287
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,z,y,x,6.419893558340633
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,z,y,y,-1.5872092129389505e-05
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,z,y,z,1.7493479246110505e-06
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,z,z,x,-2.5311301596688
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,z,z,y,-3.321107465787494e-06
5,0.0,0.2222222222222222,0.0,0.0030864197530864196,z,z,z,-3.435356083283936e-07
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,x,x,x,2.0090788874658676
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,x,x,y,6.173294815208458e-06
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,x,x,z,-5.231650506333442e-06
6,0.0,0.2777777777777778,0.0,0.0030864197530864196,x,y,x,-1.4043771103962232e-05
