mu_eV,mu_minus_reference_eV,temperature_K,region,band_id,sigma_e2_over_h,sigma_S,delta_sigma_e2_over_h,electrons_per_cell,delta_electrons_per_cell
-1.4748738807460724,-1.0367751797531786,0.0,total,0,4.592256389489997e-09,1.779061187641047e-13,-5.764923967886693e-10,17.909722222222236,-0.09027777777777776
-1.4698738807460725,-1.0317751797531787,0.0,total,0,4.558952973909165e-09,1.7661592916991443e-13,-6.09795906044569e-10,17.93055555555557,-0.06944444444444443
-1.4648738807460724,-1.0267751797531788,0.0,total,0,4.558952973909165e-09,1.7661592916991443e-13,-6.09795906044569e-10,17.93055555555557,-0.06944444444444443
-1.4598738807460725,-1.0217751797531789,0.0,total,0,4.4460419045260054e-09,1.7224170255542585e-13,-7.227070651996681e-10,17.9513888888889,-0.048611111111111126
-1.4548738807460724,-1.0167751797531785,0.0,total,0,4.4460419045260054e-09,1.7224170255542585e-13,-7.227070651996681e-10,17.9513888888889,-0.048611111111111126
-1.4498738807460725,-1.0117751797531787,0.0,total,0,4.4460419045260054e-09,1.7224170255542585e-13,-7.227070651996681e-10,17.9513888888889,-0.048611111111111126
-1.4448738807460724,-1.0067751797531788,0.0,total,0,4.4460419045260054e-09,1.7224170255542585e-13,-7.227070651996681e-10,17.9513888888889,-0.048611111111111126
-1.4398738807460725,-1.0017751797531789,0.0,total,0,4.391128941460416e-09,1.7011434918047182e-13,-7.776199588763189e-10,17.961805555555564,-0.038194444444444454
-1.4348738807460724,-0.9967751797531786,0.0,total,0,4.391128941460416e-09,1.7011434918047182e-13,-7.776199588763189e-10,17.961805555555564,-0.038194444444444454
-1.4298738807460725,-0.9917751797531787,0.0,total,0,4.391128941460416e-09,1.7011434918047182e-13,-7.776199588763189e-10,17.961805555555564,-0.038194444444444454
-1.4248738807460724,-0.9867751797531786,0.0,total,0,4.391128941460416e-09,1.7011434918047182e-13,-7.776199588763189e-10,17.961805555555564,-0.038194444444444454
-1.4198738807460725,-0.9817751797531787,0.0,total,0,4.407399426419751e-09,1.7074467523024332e-13,-7.613493316696585e-10,17.965277777777786,-0.03472222222222223
-1.4148738807460723,-0.9767751797531786,0.0,total,0,4.407399426419751e-09,1.7074467523024332e-13,-7.613493316696585e-10,17.965277777777786,-0.03472222222222223
-1.4098738807460724,-0.9717751797531787,0.0,total,0,4.407399426419751e-09,1.7074467523024332e-13,-7.613493316696585e-10,17.965277777777786,-0.03472222222222223
-1.4048738807460723,-0.9667751797531786,0.0,total,0,4.407399426419751e-09,1.7074467523024332e-13,-7.613493316696585e-10,17.965277777777786,-0.03472222222222223
-1.3998738807460724,-0.9617751797531787,0.0,total,0,4.491327846189314e-09,1.739961007058287e-13,-6.774202631135151e-10,17.97569444444445,-0.024305555555555563
-1.3948738807460723,-0.9567751797531786,0.0,total,0,4.491327846189314e-09,1.739961007058287e-13,-6.774202631135151e-10,17.97569444444445,-0.024305555555555563
-1.3898738807460724,-0.9517751797531787,0.0,total,0,4.491327846189314e-09,1.739961007058287e-13,-6.774202631135151e-10,17.97569444444445,-0.024305555555555563
-1.3848738807460723,-0.9467751797531786,0.0,total,0,4.491327846189314e-09,1.739961007058287e-13,-6.774202631135151e-10,17.97569444444445,-0.024305555555555563
-1.3798738807460724,-0.9417751797531787,0.0,total,0,4.491327846189314e-09,1.739961007058287e-13,-6.774202631135151e-10,17.97569444444445,-0.024305555555555563
-1.3748738807460723,-0.9367751797531786,0.0,total,0,4.491327846189314e-09,1.739961007058287e-13,-6.774202631135151e-10,17.97569444444445,-0.024305555555555563
-1.3698738807460724,-0.9317751797531787,0.0,total,0,4.491327846189314e-09,1.739961007058287e-13,-6.774202631135151e-10,17.97569444444445,-0.024305555555555563
-1.3648738807460723,-0.9267751797531786,0.0,total,0,4.491327846189314e-09,1.739961007058287e-13,-6.774202631135151e-10,17.97569444444445,-0.024305555555555563
-1.3598738807460724,-0.9217751797531787,0.0,total,0,4.491327846189314e-09,1.739961007058287e-13,-6.774202631135151e-10,17.97569444444445,-0.024305555555555563
-1.3548738807460723,-0.9167751797531786,0.0,total,0,4.491327846189314e-09,1.739961007058287e-13,-6.774202631135151e-10,17.97569444444445,-0.024305555555555563
-1.3498738807460724,-0.9117751797531787,0.0,total,0,4.491327846189314e-09,1.739961007058287e-13,-6.774202631135151e-10,17.97569444444445,-0.024305555555555563
-1.3448738807460723,-0.9067751797531786,0.0,total,0,4.491327846189314e-09,1.739961007058287e-13,-6.774202631135151e-10,17.97569444444445,-0.024305555555555563
-1.3398738807460724,-0.9017751797531787,0.0,total,0,4.491327846189314e-09,1.739961007058287e-13,-6.774202631135151e-10,17.97569444444445,-0.024305555555555563
-1.3348738807460725,-0.8967751797531788,0.0,total,0,4.491327846189314e-09,1.739961007058287e-13,-6.774202631135151e-10,17.97569444444445,-0.024305555555555563
-1.3298738807460724,-0.8917751797531787,0.0,total,0,5.388204030620109e-09,2.0874149544232824e-13,2.1945581463178598e-10,17.99652777777778,-0.003472222222222222
-1.3248738807460723,-0.8867751797531785,0.0,total,0,5.388204030620109e-09,2.0874149544232824e-13,2.1945581463178598e-10,17.99652777777778,-0.003472222222222222
-1.3198738807460724,-0.8817751797531787,0.0,total,0,5.388204030620109e-09,2.0874149544232824e-13,2.1945581463178598e-10,17.99652777777778,-0.003472222222222222
-1.3148738807460725,-0.8767751797531788,0.0,total,0,5.388204227331757e-09,2.0874150306302768e-13,2.1945581463178598e-10,17.99652777777778,-0.003472222222222222
-1.3098738807460724,-0.8717751797531786,0.0,total,0,5.388204227331757e-09,2.0874150306302768e-13,2.1945581463178598e-10,17.99652777777778,-0.003472222222222222
-1.3048738807460722,-0.8667751797531785,0.0,total,0,5.388204227331757e-09,2.0874150306302768e-13,2.1945581463178598e-10,17.99652777777778,-0.003472222222222222
-1.2998738807460724,-0.8617751797531786,0.0,total,0,5.388204227331757e-09,2.0874150306302768e-13,2.1945581463178598e-10,17.99652777777778,-0.003472222222222222
-1.2948738807460725,-0.8567751797531787,0.0,total,0,5.388204227331757e-09,2.0874150306302768e-13,2.1945581463178598e-10,17.99652777777778,-0.003472222222222222
-1.2898738807460723,-0.8517751797531786,0.0,total,0,5.388204227331757e-09,2.0874150306302768e-13,2.1945581463178598e-10,17.99652777777778,-0.003472222222222222
-1.2848738807460724,-0.8467751797531787,0.0,total,0,5.388204227331757e-09,2.0874150306302768e-13,2.1945581463178598e-10,17.99652777777778,-0.003472222222222222
-1.2798738807460723,-0.8417751797531786,0.0,total,0,5.388204227331757e-09,2.0874150306302768e-13,2.1945581463178598e-10,17.99652777777778,-0.003472222222222222
-1.2748738807460724,-0.8367751797531787,0.0,total,0,5.168748329433244e-09,2.0023968092514135e-13,0.0,18.0,0.0
-1.2698738807460723,-0.8317751797531786,0.0,total,0,5.168748329433244e-09,2.0023968092514135e-13,0.0,18.0,0.0
-1.2648738807460724,-0.8267751797531787,0.0,total,0,5.168748329433244e-09,2.0023968092514135e-13,0.0,18.0,0.0
-1.2598738807460723,-0.8217751797531786,0.0,total,0,5.168748329433244e-09,2.0023968092514135e-13,0.0,18.0,0.0
-1.2548738807460724,-0.8167751797531787,0.0,total,0,5.168748329433244e-09,2.0023968092514135e-13,0.0,18.0,0.0
-1.2498738807460723,-0.8117751797531786,0.0,total,0,5.168748329433244e-09,2.0023968092514135e-13,0.0,18.0,0.0
