k_index kx_fractional ky_fractional kz_fractional weight spin current electric_field omega_spin_A2
1 0.0 0.0 0.0 0.006944444444444444 x x x -107.15858673008634
1 0.0 0.0 0.0 0.006944444444444444 x x y 0.0003536918779989542
1 0.0 0.0 0.0 0.006944444444444444 x x z -5.1257538713282175e-05
1 0.0 0.0 0.0 0.006944444444444444 x y x -7.070564010921773e-05
1 0.0 0.0 0.0 0.006944444444444444 x y y 107.15766760546684
1 0.0 0.0 0.0 0.006944444444444444 x y z 0.29983922673713476
1 0.0 0.0 0.0 0.006944444444444444 x z x 0.00015833561008464733
1 0.0 0.0 0.0 0.006944444444444444 x z y 50.840910651352914
1 0.0 0.0 0.0 0.006944444444444444 x z z -7.993152278990466e-06
1 0.0 0.0 0.0 0.006944444444444444 y x x -0.0003836081643968959
1 0.0 0.0 0.0 0.006944444444444444 y x y 107.15748395272726
1 0.0 0.0 0.0 0.006944444444444444 y x z -0.298064245408262
1 0.0 0.0 0.0 0.006944444444444444 y y x 107.1577877569772
1 0.0 0.0 0.0 0.006944444444444444 y y y 0.0003065765241638252
1 0.0 0.0 0.0 0.006944444444444444 y y z 9.192520635710045e-06
1 0.0 0.0 0.0 0.006944444444444444 y z x -50.841432006279256
1 0.0 0.0 0.0 0.006944444444444444 y z y -0.0001603032729123948
1 0.0 0.0 0.0 0.006944444444444444 y z z 0.00011181568567282909
1 0.0 0.0 0.0 0.006944444444444444 z x x 0.0004621672500729109
1 0.0 0.0 0.0 0.006944444444444444 z x y 245.903437244287
1 0.0 0.0 0.0 0.006944444444444444 z x z -0.0002805219515222826
1 0.0 0.0 0.0 0.006944444444444444 z y x -245.9026058188011
1 0.0 0.0 0.0 0.006944444444444444 z y y -0.0004779042808073823
1 0.0 0.0 0.0 0.006944444444444444 z y z 0.00018627799257328327
1 0.0 0.0 0.0 0.006944444444444444 z z x 0.00020908542834979866
1 0.0 0.0 0.0 0.006944444444444444 z z y -0.00010657107809035904
1 0.0 0.0 0.0 0.006944444444444444 z z z 3.3090239859900886e-05
2 0.0 0.0833333333333333 0.0 0.006944444444444444 x x x -32.15246526313176
2 0.0 0.0833333333333333 0.0 0.006944444444444444 x x y 0.0001396590852846884
2 0.0 0.0833333333333333 0.0 0.006944444444444444 x x z 9.18004302087282e-06
2 0.0 0.0833333333333333 0.0 0.006944444444444444 x y x -0.00010292972901622681
2 0.0 0.0833333333333333 0.0 0.006944444444444444 x y y 12.92957210096863
2 0.0 0.0833333333333333 0.0 0.006944444444444444 x y z 1.1620842990606783
2 0.0 0.0833333333333333 0.0 0.006944444444444444 x z x 5.9771219558936625e-05
2 0.0 0.0833333333333333 0.0 0.006944444444444444 x z y 13.55212808099883
2 0.0 0.0833333333333333 0.0 0.006944444444444444 x z z 1.2781001778091332
2 0.0 0.0833333333333333 0.0 0.006944444444444444 y x x -3.260782373053262e-05
2 0.0 0.0833333333333333 0.0 0.006944444444444444 y x y 31.390303149850496
2 0.0 0.0833333333333333 0.0 0.006944444444444444 y x z 4.482681200025495
2 0.0 0.0833333333333333 0.0 0.006944444444444444 y y x 5.455356464519269
2 0.0 0.0833333333333333 0.0 0.006944444444444444 y y y 5.7686974712002317e-05
2 0.0 0.0833333333333333 0.0 0.006944444444444444 y y z -1.1920475935256501e-05
2 0.0 0.0833333333333333 0.0 0.006944444444444444 y z x -8.403526038440237
2 0.0 0.0833333333333333 0.0 0.006944444444444444 y z y 1.6362674996528225e-06
2 0.0 0.0833333333333333 0.0 0.006944444444444444 y z z -2.420859775970634e-06
2 0.0 0.0833333333333333 0.0 0.006944444444444444 z x x 5.594836385492373e-05
2 0.0 0.0833333333333333 0.0 0.006944444444444444 z x y 41.05857491481503
2 0.0 0.0833333333333333 0.0 0.006944444444444444 z x z 0.1670192088616466
2 0.0 0.0833333333333333 0.0 0.006944444444444444 z y x -38.48138889309353
2 0.0 0.0833333333333333 0.0 0.006944444444444444 z y y -5.9473715642572266e-05
2 0.0 0.0833333333333333 0.0 0.006944444444444444 z y z -1.1666130385222706e-05
2 0.0 0.0833333333333333 0.0 0.006944444444444444 z z x -7.419953073400275
2 0.0 0.0833333333333333 0.0 0.006944444444444444 z z y -6.448374925835986e-06
2 0.0 0.0833333333333333 0.0 0.006944444444444444 z z z 2.010206875897302e-07
3 0.0 0.1666666666666667 0.0 0.006944444444444444 x x x -8.736662194094619
3 0.0 0.1666666666666667 0.0 0.006944444444444444 x x y -5.2361802383520855e-05
3 0.0 0.1666666666666667 0.0 0.006944444444444444 x x z 3.990030084888448e-05
3 0.0 0.1666666666666667 0.0 0.006944444444444444 x y x -0.00019963771369469494
3 0.0 0.1666666666666667 0.0 0.006944444444444444 x y y 0.9157316140544677
3 0.0 0.1666666666666667 0.0 0.006944444444444444 x y z 1.1327783388233534
3 0.0 0.1666666666666667 0.0 0.006944444444444444 x z x 0.0010743860815412584
3 0.0 0.1666666666666667 0.0 0.006944444444444444 x z y 3.911049973479671
3 0.0 0.1666666666666667 0.0 0.006944444444444444 x z z 0.9822763944803773
3 0.0 0.1666666666666667 0.0 0.006944444444444444 y x x 0.0003798378190485061
3 0.0 0.1666666666666667 0.0 0.006944444444444444 y x y 19.21866292663905
3 0.0 0.1666666666666667 0.0 0.006944444444444444 y x z 4.09898897220361
3 0.0 0.1666666666666667 0.0 0.006944444444444444 y y x -12.94231516677649
3 0.0 0.1666666666666667 0.0 0.006944444444444444 y y y 0.00011318819953767801
3 0.0 0.1666666666666667 0.0 0.006944444444444444 y y z 0.0017985715500532856
3 0.0 0.1666666666666667 0.0 0.006944444444444444 y z x -6.858790413018861
3 0.0 0.1666666666666667 0.0 0.006944444444444444 y z y -0.001846966563127393
3 0.0 0.1666666666666667 0.0 0.006944444444444444 y z z 8.91089053331939e-05
3 0.0 0.1666666666666667 0.0 0.006944444444444444 z x x -0.0008985712317330372
3 0.0 0.1666666666666667 0.0 0.006944444444444444 z x y 6.054873151981859
3 0.0 0.1666666666666667 0.0 0.006944444444444444 z x z -0.5915801357954193
3 0.0 0.1666666666666667 0.0 0.006944444444444444 z y x 0.09977251638155149
3 0.0 0.1666666666666667 0.0 0.006944444444444444 z y y 0.00022182363008683525
3 0.0 0.1666666666666667 0.0 0.006944444444444444 z y z -0.0010906419106073983
3 0.0 0.1666666666666667 0.0 0.006944444444444444 z z x -5.510895844884065
3 0.0 0.1666666666666667 0.0 0.006944444444444444 z z y 0.0016993742587735443
3 0.0 0.1666666666666667 0.0 0.006944444444444444 z z z -8.047852584451131e-05
4 0.0 0.25 0.0 0.006944444444444444 x x x 0.6569671091411998
4 0.0 0.25 0.0 0.006944444444444444 x x y 3.074014856129193e-06
4 0.0 0.25 0.0 0.006944444444444444 x x z -5.204617730235751e-06
4 0.0 0.25 0.0 0.006944444444444444 x y x -1.7683378341463153e-05
4 0.0 0.25 0.0 0.006944444444444444 x y y -1.5611414131326076
4 0.0 0.25 0.0 0.006944444444444444 x y z 0.6142268128179312
4 0.0 0.25 0.0 0.006944444444444444 x z x 1.816067892320756e-05
4 0.0 0.25 0.0 0.006944444444444444 x z y 0.47854186495769563
4 0.0 0.25 0.0 0.006944444444444444 x z z 0.41817515396291943
4 0.0 0.25 0.0 0.006944444444444444 y x x 1.4569390678371578e-05
4 0.0 0.25 0.0 0.006944444444444444 y x y 14.245692646930763
4 0.0 0.25 0.0 0.006944444444444444 y x z 3.291336773368495
4 0.0 0.25 0.0 0.006944444444444444 y y x -12.440912028096587
4 0.0 0.25 0.0 0.006944444444444444 y y y -1.4359415063034645e-06
4 0.0 0.25 0.0 0.006944444444444444 y y z -3.035810010288526e-06
4 0.0 0.25 0.0 0.006944444444444444 y z x -5.557748080138517
4 0.0 0.25 0.0 0.006944444444444444 y z y 8.904083418974441e-06
4 0.0 0.25 0.0 0.006944444444444444 y z z -1.8687261870028679e-06
4 0.0 0.25 0.0 0.006944444444444444 z x x 6.930114205754525e-06
4 0.0 0.25 0.0 0.006944444444444444 z x y -5.460192325676627
4 0.0 0.25 0.0 0.006944444444444444 z x z -1.5775312729756215
4 0.0 0.25 0.0 0.006944444444444444 z y x 6.435325768449862
4 0.0 0.25 0.0 0.006944444444444444 z y y -1.0125165965657736e-05
4 0.0 0.25 0.0 0.006944444444444444 z y z 1.2233049252708712e-05
4 0.0 0.25 0.0 0.006944444444444444 z z x -0.7932650878781302
4 0.0 0.25 0.0 0.006944444444444444 z z y -1.171755354431337e-05
4 0.0 0.25 0.0 0.006944444444444444 z z z 2.6847293442040397e-07
5 0.0 0.3333333333333333 0.0 0.006944444444444444 x x x 2.401313931819359
5 0.0 0.3333333333333333 0.0 0.006944444444444444 x x y 6.960414016931823e-06
5 0.0 0.3333333333333333 0.0 0.006944444444444444 x x z -3.921809645914117e-06
5 0.0 0.3333333333333333 0.0 0.006944444444444444 x y x -1.3995185034717126e-05
5 0.0 0.3333333333333333 0.0 0.006944444444444444 x y y -0.6129847106601956
5 0.0 0.3333333333333333 0.0 0.006944444444444444 x y z 0.23760350670403663
5 0.0 0.3333333333333333 0.0 0.006944444444444444 x z x 1.1628475406419334e-06
5 0.0 0.3333333333333333 0.0 0.006944444444444444 x z y -0.8946379605728121
5 0.0 0.3333333333333333 0.0 0.006944444444444444 x z z -0.020928859918070065
5 0.0 0.3333333333333333 0.0 0.006944444444444444 y x x 5.298727233408973e-06
5 0.0 0.3333333333333333 0.0 0.006944444444444444 y x y 1.7427635420014096
5 0.0 0.3333333333333333 0.0 0.006944444444444444 y x z 1.7150074836950606
5 0.0 0.3333333333333333 0.0 0.006944444444444444 y y x -1.8127921070092252
5 0.0 0.3333333333333333 0.0 0.006944444444444444 y y y -3.921776976551327e-07
