# k_index	kx_frac	ky_frac	kz_frac	source_k_weight	initial_first	initial_last	final_first	final_last	transition_eV	transition_min_eV	transition_max_eV	I_plus_A2	I_minus_A2	eta	eta_valid
18	0.1388888888888889	0.5694444444444444	0.0	0.02	15	15	19	19	4.130624257643116	4.130624257643116	4.130624257643116	3.085278684540931e-15	2.165240833008084e-15	nan	False
18	0.1388888888888889	0.5694444444444444	0.0	0.02	15	15	20	20	4.18155809045523	4.18155809045523	4.18155809045523	0.00931695631676457	0.0112201618869076	-0.09267150099972275	True
18	0.1388888888888889	0.5694444444444444	0.0	0.02	16	16	19	19	4.126960491603362	4.126960491603362	4.126960491603362	0.037825477840415574	0.052076282298882566	-0.15851529977150733	True
18	0.1388888888888889	0.5694444444444444	0.0	0.02	16	16	20	20	4.177894324415476	4.177894324415476	4.177894324415476	5.842809504649251e-16	7.400635769406033e-16	nan	False
18	0.1388888888888889	0.5694444444444444	0.0	0.02	17	17	19	19	2.554211286350739	2.554211286350739	2.554211286350739	0.055211700240002756	2.9280106871699387	-0.9629851931434866	True
18	0.1388888888888889	0.5694444444444444	0.0	0.02	17	17	20	20	2.605145119162853	2.605145119162853	2.605145119162853	7.257199580930793e-15	1.6156470921113062e-14	nan	False
18	0.1388888888888889	0.5694444444444444	0.0	0.02	18	18	19	19	2.44731744209185	2.44731744209185	2.44731744209185	7.485529833749467e-15	3.712072448274926e-15	nan	False
18	0.1388888888888889	0.5694444444444444	0.0	0.02	18	18	20	20	2.4982512749039643	2.4982512749039643	2.4982512749039643	0.05242442364294185	2.9322287825109594	-0.9648706767440515	True
19	0.1666666666666667	0.5833333333333333	0.0	0.02	1	1	19	19	14.188926904179489	14.188926904179489	14.188926904179489	0.02385865762363115	0.015767141140036633	0.20419819249204604	True
19	0.1666666666666667	0.5833333333333333	0.0	0.02	1	1	20	20	14.233295280685372	14.233295280685372	14.233295280685372	1.3452824415474378e-16	8.563626508676686e-18	nan	False
19	0.1666666666666667	0.5833333333333333	0.0	0.02	2	2	19	19	14.167231333599936	14.167231333599936	14.167231333599936	6.162391171557967e-17	8.236849675184595e-17	nan	False
19	0.1666666666666667	0.5833333333333333	0.0	0.02	2	2	20	20	14.21159971010582	14.21159971010582	14.21159971010582	0.021862401723530038	0.016989697726500535	0.12541674879877487	True
19	0.1666666666666667	0.5833333333333333	0.0	0.02	3	3	19	19	14.037407154951552	14.037407154951552	14.037407154951552	1.2369991894747742e-18	2.94652195576202e-16	nan	False
19	0.1666666666666667	0.5833333333333333	0.0	0.02	3	3	20	20	14.081775531457437	14.081775531457437	14.081775531457437	3.296882245976758e-07	4.4304198225995996e-05	nan	False
19	0.1666666666666667	0.5833333333333333	0.0	0.02	4	4	19	19	14.034935508405471	14.034935508405471	14.034935508405471	4.14282373218709e-05	1.8566956710667077e-05	nan	False
19	0.1666666666666667	0.5833333333333333	0.0	0.02	4	4	20	20	14.079303884911354	14.079303884911354	14.079303884911354	1.321716634404109e-16	1.5497814104543458e-16	nan	False
19	0.1666666666666667	0.5833333333333333	0.0	0.02	5	5	19	19	7.4692743068003535	7.4692743068003535	7.4692743068003535	1.1173317373731893e-16	4.241190248063185e-17	nan	False
19	0.1666666666666667	0.5833333333333333	0.0	0.02	5	5	20	20	7.513642683306237	7.513642683306237	7.513642683306237	8.695003251324439e-05	0.017490297637048898	-0.9901065247360868	True
19	0.1666666666666667	0.5833333333333333	0.0	0.02	6	6	19	19	7.450991740793367	7.450991740793367	7.450991740793367	0.00011962045332256782	0.018867749050757523	-0.9873999973196009	True
19	0.1666666666666667	0.5833333333333333	0.0	0.02	6	6	20	20	7.495360117299251	7.495360117299251	7.495360117299251	5.15640704648198e-16	5.48382365717284e-16	nan	False
19	0.1666666666666667	0.5833333333333333	0.0	0.02	7	7	19	19	7.153929159831724	7.153929159831724	7.153929159831724	2.679303265622568e-15	4.184538390153903e-15	nan	False
19	0.1666666666666667	0.5833333333333333	0.0	0.02	7	7	20	20	7.198297536337607	7.198297536337607	7.198297536337607	4.675793383931755e-05	0.00010699834029611199	nan	False
19	0.1666666666666667	0.5833333333333333	0.0	0.02	8	8	19	19	7.147096558499363	7.147096558499363	7.147096558499363	0.0001911465474985106	0.0001014981577752532	nan	False
19	0.1666666666666667	0.5833333333333333	0.0	0.02	8	8	20	20	7.191464935005246	7.191464935005246	7.191464935005246	9.779092011585384e-17	2.0959965734621397e-15	nan	False
19	0.1666666666666667	0.5833333333333333	0.0	0.02	9	9	19	19	6.032763989879547	6.032763989879547	6.032763989879547	0.07010983383768632	0.020831440395463495	0.5418704967327136	True
19	0.1666666666666667	0.5833333333333333	0.0	0.02	9	9	20	20	6.077132366385431	6.077132366385431	6.077132366385431	4.3001667946676184e-17	6.407618863520752e-17	nan	False
19	0.1666666666666667	0.5833333333333333	0.0	0.02	10	10	19	19	6.027689469019513	6.027689469019513	6.027689469019513	7.99325047669636e-17	1.4768551502038578e-16	nan	False
19	0.1666666666666667	0.5833333333333333	0.0	0.02	10	10	20	20	6.072057845525396	6.072057845525396	6.072057845525396	0.06254369205160919	0.020997704760888275	0.4973101824472463	True
19	0.1666666666666667	0.5833333333333333	0.0	0.02	11	11	19	19	5.2489301812553775	5.2489301812553775	5.2489301812553775	0.00029099846361012175	3.4382742581545193e-06	nan	False
19	0.1666666666666667	0.5833333333333333	0.0	0.02	11	11	20	20	5.293298557761261	5.293298557761261	5.293298557761261	1.0223086689299582e-15	5.251564100986596e-16	nan	False
19	0.1666666666666667	0.5833333333333333	0.0	0.02	12	12	19	19	5.230971440395723	5.230971440395723	5.230971440395723	1.1950491207009396e-14	4.558223426262803e-16	nan	False
19	0.1666666666666667	0.5833333333333333	0.0	0.02	12	12	20	20	5.275339816901607	5.275339816901607	5.275339816901607	0.0012892399646550834	0.0013141676171042858	nan	False
19	0.1666666666666667	0.5833333333333333	0.0	0.02	13	13	19	19	4.466700089876803	4.466700089876803	4.466700089876803	3.8765623318054933e-16	3.596732667047668e-15	nan	False
19	0.1666666666666667	0.5833333333333333	0.0	0.02	13	13	20	20	4.511068466382687	4.511068466382687	4.511068466382687	0.024597710758728773	0.11138836330470278	-0.6382319156113734	True
19	0.1666666666666667	0.5833333333333333	0.0	0.02	14	14	19	19	4.420434473218227	4.420434473218227	4.420434473218227	0.017085487803019554	0.12059535776443694	-0.7518102429920284	True
19	0.1666666666666667	0.5833333333333333	0.0	0.02	14	14	20	20	4.46480284972411	4.46480284972411	4.46480284972411	6.626712718707811e-17	2.9039150119377037e-15	nan	False
19	0.1666666666666667	0.5833333333333333	0.0	0.02	15	15	19	19	4.118491499926905	4.118491499926905	4.118491499926905	0.00010582491711432972	0.00027338069133923243	nan	False
19	0.1666666666666667	0.5833333333333333	0.0	0.02	15	15	20	20	4.162859876432789	4.162859876432789	4.162859876432789	4.2388704675577775e-15	5.4241060810840925e-15	nan	False
19	0.1666666666666667	0.5833333333333333	0.0	0.02	16	16	19	19	4.113120382623799	4.113120382623799	4.113120382623799	5.444153193537754e-15	3.3193544155344404e-15	nan	False
19	0.1666666666666667	0.5833333333333333	0.0	0.02	16	16	20	20	4.1574887591296825	4.1574887591296825	4.1574887591296825	0.0009233035044339344	1.1084996769372085e-05	nan	False
