k_index,kx_frac,ky_frac,kz_frac,source_k_weight,photon_eV,I_plus_A2_per_eV,I_minus_A2_per_eV,eta,eta_valid
1,0.0,0.0,0.0,0.02,2.13,5.592273741530764e-62,5.6757703271780215e-62,nan,False
1,0.0,0.0,0.0,0.02,2.14,1.2362394557071894e-60,1.254697381474915e-60,nan,False
1,0.0,0.0,0.0,0.02,2.1500000000000004,2.625699367406483e-59,2.6649029082643726e-59,nan,False
1,0.0,0.0,0.0,0.02,2.16,5.3581592779699814e-58,5.438160369787459e-58,nan,False
1,0.0,0.0,0.0,0.02,2.17,1.050544515974952e-56,1.0662298855059415e-56,nan,False
1,0.0,0.0,0.0,0.02,2.1799999999999997,1.978980529401461e-55,2.00852810251833e-55,nan,False
1,0.0,0.0,0.0,0.02,2.19,3.581762649871265e-54,3.6352408888998973e-54,nan,False
1,0.0,0.0,0.0,0.02,2.2,6.228454642815152e-53,6.321449857386233e-53,nan,False
1,0.0,0.0,0.0,0.02,2.21,1.0406196673424843e-51,1.0561568518932353e-51,nan,False
1,0.0,0.0,0.0,0.02,2.2199999999999998,1.6704442036558206e-50,1.695385112124535e-50,nan,False
1,0.0,0.0,0.0,0.02,2.23,2.576321980464324e-49,2.6147882821582516e-49,nan,False
1,0.0,0.0,0.0,0.02,2.24,3.817653643386683e-48,3.874653901088544e-48,nan,False
1,0.0,0.0,0.0,0.02,2.25,5.435270101340389e-47,5.5164225120606e-47,nan,False
1,0.0,0.0,0.0,0.02,2.26,7.43487990831994e-46,7.545887901800635e-46,nan,False
1,0.0,0.0,0.0,0.02,2.27,9.771359815731693e-45,9.917253099832818e-45,nan,False
1,0.0,0.0,0.0,0.02,2.2800000000000002,1.233855423459535e-43,1.2522777539467087e-43,nan,False
1,0.0,0.0,0.0,0.02,2.29,1.4969309357987918e-42,1.519281168971523e-42,nan,False
1,0.0,0.0,0.0,0.02,2.3,1.744887669629176e-41,1.7709400714760422e-41,nan,False
1,0.0,0.0,0.0,0.02,2.31,1.9541657821086666e-40,1.9833428535712153e-40,nan,False
1,0.0,0.0,0.0,0.02,2.3200000000000003,2.1027302177708607e-39,2.134125460893048e-39,nan,False
1,0.0,0.0,0.0,0.02,2.33,2.173871796266369e-38,2.206329233261116e-38,nan,False
1,0.0,0.0,0.0,0.02,2.34,2.159297694036445e-37,2.1915375294202348e-37,nan,False
1,0.0,0.0,0.0,0.02,2.35,2.0607216536306364e-36,2.091489679303219e-36,nan,False
1,0.0,0.0,0.0,0.02,2.3600000000000003,1.8895325119965836e-35,1.917744563214594e-35,nan,False
1,0.0,0.0,0.0,0.02,2.37,1.6646296427464495e-34,1.689483735725542e-34,nan,False
1,0.0,0.0,0.0,0.02,2.38,1.4089938575609829e-33,1.4300311282207875e-33,nan,False
1,0.0,0.0,0.0,0.02,2.39,1.1458527103704751e-32,1.162961098370166e-32,nan,False
1,0.0,0.0,0.0,0.02,2.4000000000000004,8.953167583529219e-32,9.086844681343779e-32,nan,False
1,0.0,0.0,0.0,0.02,2.41,6.721293365996314e-31,6.821647009815016e-31,nan,False
1,0.0,0.0,0.0,0.02,2.42,4.847939710655536e-30,4.920322864981006e-30,nan,False
1,0.0,0.0,0.0,0.02,2.4299999999999997,3.359617151051159e-29,3.409778601323433e-29,nan,False
1,0.0,0.0,0.0,0.02,2.44,2.23692070738445e-28,2.270319509028077e-28,nan,False
1,0.0,0.0,0.0,0.02,2.45,1.4309999240410242e-27,1.4523657607724365e-27,nan,False
1,0.0,0.0,0.0,0.02,2.46,8.79542545849961e-27,8.92674735528835e-27,nan,False
1,0.0,0.0,0.0,0.02,2.4699999999999998,5.194004416960219e-26,5.271554561087149e-26,nan,False
1,0.0,0.0,0.0,0.02,2.48,2.9469719195150236e-25,2.990972285850899e-25,nan,False
1,0.0,0.0,0.0,0.02,2.49,1.6064895372413834e-24,1.630475557496712e-24,nan,False
1,0.0,0.0,0.0,0.02,2.5,8.414106910536899e-24,8.539735452838642e-24,nan,False
1,0.0,0.0,0.0,0.02,2.5100000000000002,4.234151284443721e-23,4.297370145269413e-23,nan,False
1,0.0,0.0,0.0,0.02,2.52,2.0471654203029997e-22,2.07773104186423e-22,nan,False
1,0.0,0.0,0.0,0.02,2.5300000000000002,9.509719863458608e-22,9.65170667879704e-22,nan,False
1,0.0,0.0,0.0,0.02,2.54,4.244345517666536e-21,4.30771658557413e-21,nan,False
1,0.0,0.0,0.0,0.02,2.55,1.8200443014043417e-20,1.8472188446970693e-20,nan,False
1,0.0,0.0,0.0,0.02,2.56,7.49862107365332e-20,7.61058076762589e-20,nan,False
1,0.0,0.0,0.0,0.02,2.57,2.9683087861895514e-19,3.012627726972615e-19,nan,False
1,0.0,0.0,0.0,0.02,2.58,1.1289246810227742e-18,1.1457803216217483e-18,nan,False
1,0.0,0.0,0.0,0.02,2.59,4.1252386576405575e-18,4.186831376239984e-18,nan,False
1,0.0,0.0,0.0,0.02,2.6,1.4483096040870065e-17,1.469933886532861e-17,nan,False
1,0.0,0.0,0.0,0.02,2.61,4.8854206418143855e-17,4.958363412840197e-17,nan,False
1,0.0,0.0,0.0,0.02,2.62,1.583327432024762e-16,1.6069676257359376e-16,nan,False
1,0.0,0.0,0.0,0.02,2.63,4.930236245065526e-16,5.003848144611889e-16,nan,False
1,0.0,0.0,0.0,0.02,2.64,1.475003139660485e-15,1.4970259753929369e-15,nan,False
1,0.0,0.0,0.0,0.02,2.65,4.239809855942589e-15,4.303113203226139e-15,nan,False
1,0.0,0.0,0.0,0.02,2.66,1.1709221895193301e-14,1.1884048824993618e-14,nan,False
1,0.0,0.0,0.0,0.02,2.67,3.106976103143504e-14,3.153365444633267e-14,nan,False
1,0.0,0.0,0.0,0.02,2.68,7.920926993842812e-14,8.039192012637482e-14,nan,False
1,0.0,0.0,0.0,0.02,2.69,1.9401813638554088e-13,1.9691496381040911e-13,nan,False
1,0.0,0.0,0.0,0.02,2.7,4.566010098589167e-13,4.63418384524105e-13,nan,False
1,0.0,0.0,0.0,0.02,2.71,1.0324276506340022e-12,1.0478425226055883e-12,nan,False
1,0.0,0.0,0.0,0.02,2.72,2.2429035988367338e-12,2.2763917292635453e-12,nan,False
1,0.0,0.0,0.0,0.02,2.73,4.681551539449079e-12,4.751450401189825e-12,nan,False
1,0.0,0.0,0.0,0.02,2.74,9.388522053880528e-12,9.528699300561307e-12,nan,False
1,0.0,0.0,0.0,0.02,2.75,1.8089762846012795e-11,1.8359855746078386e-11,nan,False
1,0.0,0.0,0.0,0.02,2.7600000000000002,3.348858030228288e-11,3.398858839248936e-11,nan,False
1,0.0,0.0,0.0,0.02,2.77,5.956468106211682e-11,6.04540237022883e-11,nan,False
1,0.0,0.0,0.0,0.02,2.7800000000000002,1.0179094012563018e-10,1.0331075055393517e-10,nan,False
1,0.0,0.0,0.0,0.02,2.79,1.6713124599601516e-10,1.69626633210701e-10,nan,False
1,0.0,0.0,0.0,0.02,2.8000000000000003,2.636540197745666e-10,2.675905599835809e-10,nan,False
1,0.0,0.0,0.0,0.02,2.81,3.9961277553084107e-10,4.0557927572021053e-10,nan,False
1,0.0,0.0,0.0,0.02,2.82,5.819324185330768e-10,5.906210794017528e-10,nan,False
1,0.0,0.0,0.0,0.02,2.83,8.142053657015837e-10,8.26362025263308e-10,nan,False
1,0.0,0.0,0.0,0.02,2.84,1.0945197162870212e-09,1.1108616665307795e-09,nan,False
1,0.0,0.0,0.0,0.02,2.85,1.4136485075707862e-09,1.434755275433547e-09,nan,False
1,0.0,0.0,0.0,0.02,2.86,1.7542339412709709e-09,1.780425889536108e-09,nan,False
1,0.0,0.0,0.0,0.02,2.87,2.0915189356736076e-09,2.122746786457881e-09,nan,False
1,0.0,0.0,0.0,0.02,2.88,2.3958758659953848e-09,2.4316479801105503e-09,nan,False
1,0.0,0.0,0.0,0.02,2.89,2.6369084113519662e-09,2.6762793111305878e-09,nan,False
1,0.0,0.0,0.0,0.02,2.9,2.7883930975158264e-09,2.8300257703508337e-09,nan,False
1,0.0,0.0,0.0,0.02,2.91,2.8329647659693433e-09,2.875262925206569e-09,nan,False
1,0.0,0.0,0.0,0.02,2.92,2.7653911462102642e-09,2.806680383711809e-09,nan,False
1,0.0,0.0,0.0,0.02,2.93,2.5935831958763953e-09,2.6323072196736466e-09,nan,False
1,0.0,0.0,0.0,0.02,2.94,2.3370716112582708e-09,2.371965736433872e-09,nan,False
1,0.0,0.0,0.0,0.02,2.95,2.023354954059925e-09,2.053565068590231e-09,nan,False
1,0.0,0.0,0.0,0.02,2.96,1.683062930908159e-09,1.7081922458622283e-09,nan,False
