k_index,kx_frac,ky_frac,kz_frac,source_k_weight,photon_eV,I_plus_A2_per_eV,I_minus_A2_per_eV,eta,eta_valid
1,0.0,0.0,0.0,0.02,1.03,3.231819912827353e-155,3.2318192661267585e-155,nan,False
1,0.0,0.0,0.0,0.02,1.04,6.642250051586573e-153,6.642248722444737e-153,nan,False
1,0.0,0.0,0.0,0.02,1.05,1.3116305088373255e-150,1.3116302463746103e-150,nan,False
1,0.0,0.0,0.0,0.02,1.06,2.4884906865389115e-148,2.488490188581584e-148,nan,False
1,0.0,0.0,0.0,0.02,1.07,4.5361640269761915e-146,4.53616311927092e-146,nan,False
1,0.0,0.0,0.0,0.02,1.08,7.944557294255064e-144,7.944555704516137e-144,nan,False
1,0.0,0.0,0.0,0.02,1.0899999999999999,1.3368382812244584e-141,1.3368380137175632e-141,nan,False
1,0.0,0.0,0.0,0.02,1.1,2.1613060344823757e-139,2.1613056019960572e-139,nan,False
1,0.0,0.0,0.0,0.02,1.1099999999999999,3.3572360617293318e-137,3.3572353899324452e-137,nan,False
1,0.0,0.0,0.0,0.02,1.12,5.0104382433332645e-135,5.010437240723752e-135,nan,False
1,0.0,0.0,0.0,0.02,1.13,7.18452017062508e-133,7.184518732972739e-133,nan,False
1,0.0,0.0,0.0,0.02,1.1400000000000001,9.89801354924185e-131,9.898011568608208e-131,nan,False
1,0.0,0.0,0.0,0.02,1.15,1.3101666497005412e-128,1.3101663875307502e-128,nan,False
1,0.0,0.0,0.0,0.02,1.1600000000000001,1.666223507395181e-126,1.666223173976933e-126,nan,False
1,0.0,0.0,0.0,0.02,1.17,2.0359550952341e-124,2.0359546878310253e-124,nan,False
1,0.0,0.0,0.0,0.02,1.1800000000000002,2.390184102405236e-122,2.3901836241194648e-122,nan,False
1,0.0,0.0,0.0,0.02,1.19,2.6960176600284874e-120,2.6960171205441505e-120,nan,False
1,0.0,0.0,0.0,0.02,1.2000000000000002,2.9217451553502953e-118,2.9217445706969484e-118,nan,False
1,0.0,0.0,0.0,0.02,1.21,3.042216750441474e-116,3.0422161416812604e-116,nan,False
1,0.0,0.0,0.0,0.02,1.22,3.0434501636133792e-114,3.0434495546063548e-114,nan,False
1,0.0,0.0,0.0,0.02,1.23,2.925300306593378e-112,2.925299721228631e-112,nan,False
1,0.0,0.0,0.0,0.02,1.24,2.7014873576717563e-110,2.7014868170929105e-110,nan,False
1,0.0,0.0,0.0,0.02,1.25,2.3969757647923247e-108,2.3969752851475136e-108,nan,False
1,0.0,0.0,0.0,0.02,1.26,2.0433961334762083e-106,2.0433957245841508e-106,nan,False
1,0.0,0.0,0.0,0.02,1.27,1.673669540020667e-104,1.6736692051124374e-104,nan,False
1,0.0,0.0,0.0,0.02,1.28,1.31708886445981e-102,1.317088600904855e-102,nan,False
1,0.0,0.0,0.0,0.02,1.29,9.958379311267626e-101,9.958377318554547e-101,nan,False
1,0.0,0.0,0.0,0.02,1.3,7.2341993376903295e-99,7.234197890096982e-99,nan,False
1,0.0,0.0,0.0,0.02,1.31,5.049175885747697e-97,5.049174875386622e-97,nan,False
1,0.0,0.0,0.0,0.02,1.32,3.3859360239315166e-95,3.385935346391648e-95,nan,False
1,0.0,0.0,0.0,0.02,1.33,2.1815502315196276e-93,2.181549794982361e-93,nan,False
1,0.0,0.0,0.0,0.02,1.3399999999999999,1.3504543476811735e-91,1.3504540774496468e-91,nan,False
1,0.0,0.0,0.0,0.02,1.35,8.031983694446766e-90,8.031982087213453e-90,nan,False
1,0.0,0.0,0.0,0.02,1.3599999999999999,4.5898019871431576e-88,4.589801068704708e-88,nan,False
1,0.0,0.0,0.0,0.02,1.37,2.5199579964236686e-86,2.5199574921696023e-86,nan,False
1,0.0,0.0,0.0,0.02,1.38,1.3292934806231576e-84,1.3292932146260083e-84,nan,False
1,0.0,0.0,0.0,0.02,1.3900000000000001,6.737157005857976e-83,6.737155657724864e-83,nan,False
1,0.0,0.0,0.0,0.02,1.4,3.280655916446834e-81,3.2806552599739527e-81,nan,False
1,0.0,0.0,0.0,0.02,1.4100000000000001,1.534874666386293e-79,1.5348743592514943e-79,nan,False
1,0.0,0.0,0.0,0.02,1.42,6.899432558682678e-78,6.8994311780775535e-78,nan,False
1,0.0,0.0,0.0,0.02,1.4300000000000002,2.979765244980675e-76,2.979764648717268e-76,nan,False
1,0.0,0.0,0.0,0.02,1.44,1.23645680090101e-74,1.2364565534808664e-74,nan,False
1,0.0,0.0,0.0,0.02,1.4500000000000002,4.929513560818436e-73,4.9295125744022885e-73,nan,False
1,0.0,0.0,0.0,0.02,1.46,1.8882409175060143e-71,1.888240539661161e-71,nan,False
1,0.0,0.0,0.0,0.02,1.47,6.949266451089571e-70,6.949265060512478e-70,nan,False
1,0.0,0.0,0.0,0.02,1.48,2.457246606904758e-68,2.4572461151995016e-68,nan,False
1,0.0,0.0,0.0,0.02,1.49,8.348082742485778e-67,8.348081071999735e-67,nan,False
1,0.0,0.0,0.0,0.02,1.5,2.724915043773056e-65,2.7249144985062333e-65,nan,False
1,0.0,0.0,0.0,0.02,1.51,8.545695400495875e-64,8.545693690466718e-64,nan,False
1,0.0,0.0,0.0,0.02,1.52,2.5749575394645473e-62,2.5749570242048453e-62,nan,False
1,0.0,0.0,0.0,0.02,1.53,7.454541825615108e-61,7.454540333930316e-61,nan,False
1,0.0,0.0,0.0,0.02,1.54,2.073481000951348e-59,2.0734805860391842e-59,nan,False
1,0.0,0.0,0.0,0.02,1.55,5.541245422930121e-58,5.5412443141038895e-58,nan,False
1,0.0,0.0,0.0,0.02,1.56,1.4227969697204724e-56,1.4227966850128874e-56,nan,False
1,0.0,0.0,0.0,0.02,1.57,3.50999661993723e-55,3.509995917572324e-55,nan,False
1,0.0,0.0,0.0,0.02,1.58,8.319527960469286e-54,8.31952629569718e-54,nan,False
1,0.0,0.0,0.0,0.02,1.59,1.894605936655774e-52,1.8946055575372555e-52,nan,False
1,0.0,0.0,0.0,0.02,1.6,4.14540839602561e-51,4.14540756651217e-51,nan,False
1,0.0,0.0,0.0,0.02,1.61,8.714530059407042e-50,8.714528315593376e-50,nan,False
1,0.0,0.0,0.0,0.02,1.62,1.760146606170809e-48,1.760146253958162e-48,nan,False
1,0.0,0.0,0.0,0.02,1.6300000000000001,3.4157174122328106e-47,3.415716728733569e-47,nan,False
1,0.0,0.0,0.0,0.02,1.6400000000000001,6.368589337353727e-46,6.3685880629725496e-46,nan,False
1,0.0,0.0,0.0,0.02,1.6500000000000001,1.140861114851543e-44,1.1408608865604955e-44,nan,False
