k_index,kx_frac,ky_frac,kz_frac,source_k_weight,initial_first,initial_last,final_first,final_last,transition_eV,transition_min_eV,transition_max_eV,I_plus_A2,I_minus_A2,eta,eta_valid
2,0.0,0.0416666666666667,0.0,0.02,25,26,39,40,4.119578577689457,4.119577970333275,4.119579185045639,1.1555835741593827,1.155634545819154,-2.2054023949788973e-05,True
2,0.0,0.0416666666666667,0.0,0.02,27,28,37,38,4.091794528842452,4.091793532763878,4.091795524921025,0.5041020958065923,0.5041323222532335,-2.997958222786738e-05,True
2,0.0,0.0416666666666667,0.0,0.02,27,28,39,40,4.110629513273594,4.110628688282834,4.110630338264354,0.12335443403650104,0.12335316732844626,5.134450855072911e-06,True
2,0.0,0.0416666666666667,0.0,0.02,29,30,37,38,3.984551433516028,3.984550873483778,3.984551993548279,1.590878206332462,1.5908970643410196,-5.926882621605737e-06,True
2,0.0,0.0416666666666667,0.0,0.02,29,30,39,40,4.00338641794717,4.0033860290027325,4.003386806891608,0.28522896451547375,0.2851772620425953,9.064149455455139e-05,True
2,0.0,0.0416666666666667,0.0,0.02,31,32,37,38,3.8014354655655644,3.801434932484363,3.801435998646766,0.551648394226636,0.5516164932678427,2.8915049463596105e-05,True
2,0.0,0.0416666666666667,0.0,0.02,31,32,39,40,3.8202704499967064,3.820270088003318,3.8202708119900946,0.6588511343101998,0.658841980051791,6.947185432697241e-06,True
2,0.0,0.0416666666666667,0.0,0.02,33,34,37,38,3.035794966346349,3.035794526858285,3.0357954058344125,0.006814194336838002,0.006813236988460895,7.025156496878497e-05,True
2,0.0,0.0416666666666667,0.0,0.02,33,34,39,40,3.0546299507774908,3.05462968237724,3.0546302191777412,0.0820011292967738,0.08199987369298413,7.656073845810625e-06,True
2,0.0,0.0416666666666667,0.0,0.02,35,36,37,38,2.386262055615772,2.3862616166273156,2.386262494604228,0.5951971264282377,0.5951881617316628,7.530920168563418e-06,True
2,0.0,0.0416666666666667,0.0,0.02,35,36,39,40,2.405097040046914,2.405096772146271,2.405097307947557,0.049267455028424875,0.04926520996068132,2.2785009862465207e-05,True
3,0.0,0.0833333333333333,0.0,0.02,1,2,37,38,16.624354970680404,16.624354741725554,16.624355199635254,0.002675074275970294,0.002675013478802127,1.1363770269529747e-05,True
3,0.0,0.0833333333333333,0.0,0.02,1,2,39,40,16.64176870241263,16.641768448810204,16.641768956015056,0.0016606576473772265,0.001660649928095192,2.3241695805439187e-06,True
3,0.0,0.0833333333333333,0.0,0.02,3,4,37,38,16.4611569001239,16.461156671140884,16.461157129106915,0.0017277299469917744,0.0017277086155838373,6.173285257667196e-06,True
3,0.0,0.0833333333333333,0.0,0.02,3,4,39,40,16.478570631856126,16.478570378225534,16.478570885486718,0.0016955727227509897,0.0016955352480865437,1.1050861478990712e-05,True
3,0.0,0.0833333333333333,0.0,0.02,5,6,37,38,15.579099103816988,15.579098874862138,15.579099332771838,0.0016821644122653552,0.0016821728862109941,-2.5187562622733497e-06,True
