# schema=VASPBERRY_Z2_FIELD
# schema_version=1
# vaspberry_version=1.1.1
# result_status=PASS
# result_kind=LEGACY_FUKUI_Z2_CANDIDATE
# reportable_invariant=0
# nkx=12
# nky=12
# band_min=1
# band_max=10
# band_rank=10
# spinor_components=2
# index_base=1
# plaquette_orientation=POSITIVE_B1_CROSS_B2
# nfield_definition=[(sum_link_arg)-wrap(sum_link_arg)]/(2*pi)
# overlap_backend=WAVECAR_PSEUDO_NO_PAW_AUGMENTATION
# input_trs_assumed=1
# input_trs_independently_verified=0
# check_scope=NUMERICAL_SELF_CONSISTENCY_OF_TR_RECONSTRUCTION
# check_scope_excludes=RAW_INPUT_TRS,KRAMERS_ENERGY,DIRECT_GAP,PAW_AUGMENTATION,MESH_CONVERGENCE
# physical_tr_rule=wrap[berry_flux(-k)+berry_flux(k)]=0
# nfield_note=gauge_and_log_branch_dependent
# threshold_policy=CONSERVATIVE_DIAGNOSTIC_MAY_FALSE_REJECT
# threshold_partner_fractional= 9.9999999999999995E-008
# threshold_min_link_singular= 9.9999999999999995E-007
# threshold_flux_tr_odd_rad= 1.0000000000000001E-005
# threshold_nfield_integer= 1.0000000000000000E-010
# threshold_total_chern= 1.0000000000000000E-004
# threshold_phase_margin_fraction_pi= 8.0000000000000004E-001
# threshold_max_abs_flux_rad= 2.5132741228718345E+000
# total_chern= 1.1593839628498794E-014
# minimum_link_singular_value= 8.1545471684244930E-001
# max_flux_tr_odd_residual_rad= 1.8152146452621309E-014
# max_nfield_integer_residual= 2.1063981330815400E-024
# max_nfield_pair_residual= 0.0000000000000000E+000
# max_abs_flux_rad= 1.1752576836165929E-006
# half_top_nfield_sum=-3
# half_bottom_nfield_sum=3
# half_top_legacy_z2_candidate=1
# half_bottom_legacy_z2_candidate=1
# numerical_self_consistency_checks_pass=1
cell_id,q1,q2,q3,kx_A-1,ky_A-1,kz_A-1,half_bz,tr_partner,berry_flux_rad,berry_curvature_A2,min_link_singular_value,nfield_raw,nfield_int,nfield_integer_residual,nfield_tr_pair_residual,flux_tr_odd_residual_rad,pair_nfield_int_sum,plaquette_checks_pass
22, 7.0833333333333326E-001, 4.1666666666666345E-002, 0.0000000000000000E+000, 1.0140692132899589E+000,-5.1659394112047385E-001, 0.0000000000000000E+000,1,5, 3.4375697598884311E-008, 2.0916297364369719E-006, 1.0317313690984493E+000,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.7699626167013776E-015,0,1
23, 7.9166666666666641E-001, 4.1666666666666373E-002, 0.0000000000000000E+000, 1.1333714736770126E+000,-5.8547313326987027E-001, 0.0000000000000000E+000,1,4,-1.5155088295415453E-008,-9.2212916540340024E-007, 1.0065095880326680E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.6645352591003757E-015,0,1
24, 8.7500000000000033E-001, 4.1666666666666401E-002, 0.0000000000000000E+000, 1.2526737340640677E+000,-6.5435232541926713E-001, 0.0000000000000000E+000,1,3,-9.9089425553700039E-009,-6.0292125987663814E-007, 9.7849419971683316E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0,1
25, 9.5833333333333337E-001, 1.2500000000000031E-001, 0.0000000000000000E+000, 1.3719759944511212E+000,-5.8547313326986949E-001, 0.0000000000000000E+000,1,134, 1.3015816400162279E-007, 7.9196265176206997E-006, 9.7849426782938365E-001,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.8817841970012523E-015,0,1
26, 4.1666666666666373E-002, 1.2500000000000028E-001, 0.0000000000000000E+000, 5.9651130193526587E-002, 1.7219798037349188E-001, 0.0000000000000000E+000,1,133, 6.4130987964539101E-008, 3.9021253624847186E-006, 8.2766024866232402E-001, 2.1063981330815400E-024,0, 2.1063981330815400E-024, 0.0000000000000000E+000, 8.9928064994637680E-015,0,1
27, 1.2500000000000031E-001, 1.2500000000000031E-001, 0.0000000000000000E+000, 1.7895339058058146E-001, 1.0331878822409495E-001, 0.0000000000000000E+000,1,144,-1.0562848042973444E-007,-6.4270890807654154E-006, 9.7849552146241148E-001,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0,1
28, 2.0833333333333340E-001, 1.2500000000000033E-001, 0.0000000000000000E+000, 2.9825565096763512E-001, 3.4439596074698736E-002, 0.0000000000000000E+000,1,143, 2.6285485121846364E-008, 1.5993712464851870E-006, 9.8303702669004678E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-8.8817841970012523E-016,0,1
29, 2.9166666666666641E-001, 1.2500000000000033E-001, 0.0000000000000000E+000, 4.1755791135468867E-001,-3.4439596074697459E-002, 0.0000000000000000E+000,1,142,-1.8703356840385207E-008,-1.1380277367756234E-006, 1.0790935534081001E+000, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.8817841970012523E-015,0,1
30, 3.7500000000000033E-001, 1.2500000000000031E-001, 0.0000000000000000E+000, 5.3686017174174350E-001,-1.0331878822409449E-001, 0.0000000000000000E+000,1,141, 1.4174783768291782E-008, 8.6248138389155090E-007, 1.0860734986731193E+000,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.2434497875801753E-014,0,1
31, 4.5833333333333348E-001, 1.2500000000000036E-001, 0.0000000000000000E+000, 6.5616243212879732E-001,-1.7219798037349071E-001, 0.0000000000000000E+000,1,140, 4.7435952300181892E-008, 2.8862962888784086E-006, 1.0880867224808612E+000, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.7763568394002505E-015,0,1
32, 5.4166666666666630E-001, 1.2500000000000033E-001, 0.0000000000000000E+000, 7.7546469251585060E-001,-2.4107717252288677E-001, 0.0000000000000000E+000,1,139,-3.0097396130912557E-008,-1.8313114535538309E-006, 1.0916612242373527E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-3.1086244689504383E-015,0,1
33, 6.2500000000000022E-001, 1.2500000000000017E-001, 0.0000000000000000E+000, 8.9476695290290542E-001,-3.0995636467228393E-001, 0.0000000000000000E+000,1,138, 2.2567356228867244E-008, 1.3731373225309278E-006, 1.0939582827452634E+000, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.7763568394002505E-015,0,1
34, 7.0833333333333326E-001, 1.2500000000000028E-001, 0.0000000000000000E+000, 1.0140692132899589E+000,-3.7883555682167996E-001, 0.0000000000000000E+000,1,137, 1.3508561602648683E-008, 8.2194431293541791E-007, 1.0953732283358477E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-5.3290705182007514E-015,0,1
35, 7.9166666666666641E-001, 1.2500000000000031E-001, 0.0000000000000000E+000, 1.1333714736770126E+000,-4.4771474897107633E-001, 0.0000000000000000E+000,1,136,-3.3883746697327410E-008,-2.0616964054375510E-006, 1.0949575677429850E+000, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2156503822261584E-015,0,1
