k_index,kx_frac,ky_frac,kz_frac,source_k_weight,initial_first,initial_last,final_first,final_last,transition_eV,transition_min_eV,transition_max_eV,I_plus_A2,I_minus_A2,eta,eta_valid
14,0.0277777777777778,0.5138888888888888,0.0,0.02,26,26,39,39,4.4152419754033465,4.4152419754033465,4.4152419754033465,0.00038486754826419864,0.0007241317549780526,nan,False
14,0.0277777777777778,0.5138888888888888,0.0,0.02,26,26,40,40,4.431630728079102,4.431630728079102,4.431630728079102,0.0003881289339159049,8.98010720566903e-05,nan,False
14,0.0277777777777778,0.5138888888888888,0.0,0.02,27,27,37,37,4.050230040720281,4.050230040720281,4.050230040720281,1.3386225125575515e-05,0.00012678191896102906,nan,False
14,0.0277777777777778,0.5138888888888888,0.0,0.02,27,27,38,38,4.065551664077059,4.065551664077059,4.065551664077059,1.0262468400852165e-06,6.909250551426067e-05,nan,False
14,0.0277777777777778,0.5138888888888888,0.0,0.02,27,27,39,39,4.113050571425241,4.113050571425241,4.113050571425241,6.423032474934391e-07,0.001081026193497099,nan,False
14,0.0277777777777778,0.5138888888888888,0.0,0.02,27,27,40,40,4.129439324100996,4.129439324100996,4.129439324100996,1.0113869795195056e-05,4.627011065358826e-05,nan,False
14,0.0277777777777778,0.5138888888888888,0.0,0.02,28,28,37,37,4.047858031324331,4.047858031324331,4.047858031324331,1.7316455666132862e-05,5.6657124104965863e-05,nan,False
14,0.0277777777777778,0.5138888888888888,0.0,0.02,28,28,38,38,4.063179654681109,4.063179654681109,4.063179654681109,0.0005479583360844019,0.00011724429477322313,nan,False
14,0.0277777777777778,0.5138888888888888,0.0,0.02,28,28,39,39,4.110678562029291,4.110678562029291,4.110678562029291,4.407829944400077e-05,0.00018327056603961324,nan,False
14,0.0277777777777778,0.5138888888888888,0.0,0.02,28,28,40,40,4.127067314705046,4.127067314705046,4.127067314705046,0.003036538015219764,0.00013755549196688493,0.913326124983125,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,29,29,37,37,3.2572561117184,3.2572561117184,3.2572561117184,0.000913969001328138,1.869379026182708e-05,nan,False
14,0.0277777777777778,0.5138888888888888,0.0,0.02,29,29,38,38,3.2725777350751777,3.2725777350751777,3.2725777350751777,1.6908003016156479,0.0042013732568777756,0.9950426323240138,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,29,29,39,39,3.3200766424233588,3.3200766424233588,3.3200766424233588,0.0020663462775398263,0.0008261233345491768,0.42877648145625086,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,29,29,40,40,3.3364653950991143,3.3364653950991143,3.3364653950991143,0.1425545723188239,0.007387119664747339,0.9014667692884681,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,30,30,37,37,3.201999756661265,3.201999756661265,3.201999756661265,1.0585185764110374,0.053625008663653606,0.9035645947460064,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,30,30,38,38,3.217321380018043,3.217321380018043,3.217321380018043,0.003161922664123861,0.00014683762702051605,0.9112431157896117,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,30,30,39,39,3.264820287366224,3.264820287366224,3.264820287366224,0.14160700355048347,0.024412651746372745,0.7059064879670903,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,30,30,40,40,3.2812090400419796,3.2812090400419796,3.2812090400419796,0.0024025155875851793,0.00010589686161098782,nan,False
14,0.0277777777777778,0.5138888888888888,0.0,0.02,31,31,37,37,3.1551747504337118,3.1551747504337118,3.1551747504337118,0.0034451862774377865,0.00047427559334241645,0.7579894337647898,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,31,31,38,38,3.1704963737904897,3.1704963737904897,3.1704963737904897,0.22825391850959909,0.010761751560779407,0.909949405763977,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,31,31,39,39,3.2179952811386707,3.2179952811386707,3.2179952811386707,0.00618120809012515,3.5697627859265775e-06,0.9988456294241042,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,31,31,40,40,3.2343840338144263,3.2343840338144263,3.2343840338144263,1.8688500967321324,0.004623113466564742,0.9950646601815306,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,32,32,37,37,3.086309383678189,3.086309383678189,3.086309383678189,0.21077100138121907,0.007655526983905258,0.929902956008089,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,32,32,38,38,3.101631007034967,3.101631007034967,3.101631007034967,0.005105271397417096,6.917451283729342e-05,0.973263026017836,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,32,32,39,39,3.149129914383148,3.149129914383148,3.149129914383148,1.207634260688728,0.0008994385382199429,0.9985115209633041,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,32,32,40,40,3.1655186670589037,3.1655186670589037,3.1655186670589037,0.008164517056692723,3.653794680970322e-05,0.9910894520780317,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,33,33,37,37,2.8814041356380247,2.8814041356380247,2.8814041356380247,0.13823824989534872,2.3762390201017323,-0.8900461328127184,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,33,33,38,38,2.8967257589948026,2.8967257589948026,2.8967257589948026,7.655992933449946e-06,0.004104008157286359,-0.9962759638658517,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,33,33,39,39,2.9442246663429836,2.9442246663429836,2.9442246663429836,0.008084224437152173,0.82416750178113,-0.9805726460337029,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,33,33,40,40,2.960613419018739,2.960613419018739,2.960613419018739,0.0006767595269039398,0.0016531996141359935,nan,False
14,0.0277777777777778,0.5138888888888888,0.0,0.02,34,34,37,37,2.802175673869131,2.802175673869131,2.802175673869131,0.0008885259929453436,0.0046694808016033,-0.6802717140191985,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,34,34,38,38,2.8174972972259087,2.8174972972259087,2.8174972972259087,0.1703825743020903,2.048245704492252,-0.8464072815346242,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,34,34,39,39,2.8649962045740898,2.8649962045740898,2.8649962045740898,0.00014169730743988275,0.0010997637135103093,nan,False
14,0.0277777777777778,0.5138888888888888,0.0,0.02,34,34,40,40,2.8813849572498453,2.8813849572498453,2.8813849572498453,0.005306395617222569,0.5169445332131497,-0.9796787508674931,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,35,35,37,37,2.790937418318833,2.790937418318833,2.790937418318833,0.18979633387540554,0.9422865089047462,-0.6646953266965754,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,35,35,38,38,2.806259041675611,2.806259041675611,2.806259041675611,7.707395999228238e-05,2.5661468455720677e-07,nan,False
14,0.0277777777777778,0.5138888888888888,0.0,0.02,35,35,39,39,2.853757949023792,2.853757949023792,2.853757949023792,0.20612040404761883,2.400973229806945,-0.8418772526072478,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,35,35,40,40,2.8701467016995474,2.8701467016995474,2.8701467016995474,4.280150020304664e-05,1.6797778839252733e-05,nan,False
14,0.0277777777777778,0.5138888888888888,0.0,0.02,36,36,37,37,2.721952185534718,2.721952185534718,2.721952185534718,0.00028675493572681836,0.00022747504193736643,nan,False
14,0.0277777777777778,0.5138888888888888,0.0,0.02,36,36,38,38,2.737273808891496,2.737273808891496,2.737273808891496,0.2012257375324929,0.6473235156193171,-0.5257181907000217,True
14,0.0277777777777778,0.5138888888888888,0.0,0.02,36,36,39,39,2.784772716239677,2.784772716239677,2.784772716239677,7.933444767825658e-06,7.50414476901058e-06,nan,False
14,0.0277777777777778,0.5138888888888888,0.0,0.02,36,36,40,40,2.8011614689154327,2.8011614689154327,2.8011614689154327,0.21689478919252278,2.0988981415426973,-0.8126820526016004,True
15,0.0555555555555556,0.5277777777777778,0.0,0.02,1,1,37,37,14.426569435374322,14.426569435374322,14.426569435374322,0.0007598632283604203,0.014491285829023209,-0.9003533142976472,True
15,0.0555555555555556,0.5277777777777778,0.0,0.02,1,1,38,38,14.457529232342036,14.457529232342036,14.457529232342036,6.938705866684614e-08,2.069868253604376e-05,nan,False
15,0.0555555555555556,0.5277777777777778,0.0,0.02,1,1,39,39,14.482607372240372,14.482607372240372,14.482607372240372,0.0008289648221654277,0.004160781061137927,-0.6677326494965194,True
15,0.0555555555555556,0.5277777777777778,0.0,0.02,1,1,40,40,14.513898352785596,14.513898352785596,14.513898352785596,1.800980208943971e-06,2.6194728971867177e-06,nan,False
15,0.0555555555555556,0.5277777777777778,0.0,0.02,2,2,37,37,14.419272460952332,14.419272460952332,14.419272460952332,8.107226845743581e-09,1.4012090247451787e-06,nan,False
15,0.0555555555555556,0.5277777777777778,0.0,0.02,2,2,38,38,14.450232257920046,14.450232257920046,14.450232257920046,0.00016994123718264142,0.00904676752386027,-0.9631232272628713,True
15,0.0555555555555556,0.5277777777777778,0.0,0.02,2,2,39,39,14.475310397818381,14.475310397818381,14.475310397818381,1.0715296414982789e-05,7.195156550879915e-05,nan,False
15,0.0555555555555556,0.5277777777777778,0.0,0.02,2,2,40,40,14.506601378363605,14.506601378363605,14.506601378363605,0.00014077398217269066,0.003321955235515778,-0.918691891093544,True
15,0.0555555555555556,0.5277777777777778,0.0,0.02,3,3,37,37,14.336582909781718,14.336582909781718,14.336582909781718,0.00046604526594038614,0.005057846414827573,-0.8312619823582079,True
15,0.0555555555555556,0.5277777777777778,0.0,0.02,3,3,38,38,14.367542706749433,14.367542706749433,14.367542706749433,1.6655460114488683e-06,5.752619703498323e-05,nan,False
15,0.0555555555555556,0.5277777777777778,0.0,0.02,3,3,39,39,14.392620846647768,14.392620846647768,14.392620846647768,0.0004932764277874313,0.014137598455350812,-0.9325704810235345,True
15,0.0555555555555556,0.5277777777777778,0.0,0.02,3,3,40,40,14.423911827192992,14.423911827192992,14.423911827192992,1.706623934665519e-06,5.531580615525343e-06,nan,False
15,0.0555555555555556,0.5277777777777778,0.0,0.02,4,4,37,37,14.32899604875697,14.32899604875697,14.32899604875697,2.9729526395418415e-06,5.862942130234368e-06,nan,False
15,0.0555555555555556,0.5277777777777778,0.0,0.02,4,4,38,38,14.359955845724684,14.359955845724684,14.359955845724684,1.553305230518783e-05,0.0038805057456543653,-0.9920262332534662,True
15,0.0555555555555556,0.5277777777777778,0.0,0.02,4,4,39,39,14.38503398562302,14.38503398562302,14.38503398562302,3.0530674457957472e-06,6.420151634289436e-06,nan,False
15,0.0555555555555556,0.5277777777777778,0.0,0.02,4,4,40,40,14.416324966168244,14.416324966168244,14.416324966168244,0.00021905245951751336,0.009177673495853916,-0.9533768547560341,True
15,0.0555555555555556,0.5277777777777778,0.0,0.02,5,6,37,37,14.232226956227962,14.2314994455397,14.232954466916222,2.453540747434785e-06,0.00012744678668363265,nan,False
15,0.0555555555555556,0.5277777777777778,0.0,0.02,5,6,38,38,14.263186753195676,14.262459242507415,14.263914263883937,3.291426668861477e-05,0.00010484621258562925,nan,False
15,0.0555555555555556,0.5277777777777778,0.0,0.02,5,6,39,39,14.288264893094011,14.28753738240575,14.288992403782272,0.0001515985137275607,0.0012757283835138152,nan,False
15,0.0555555555555556,0.5277777777777778,0.0,0.02,5,6,40,40,14.319555873639235,14.318828362950974,14.320283384327496,1.057099024205802e-06,0.0008961857856080409,nan,False
15,0.0555555555555556,0.5277777777777778,0.0,0.02,7,8,37,37,14.152367227169421,14.151875419768565,14.152859034570273,1.2308411925229766e-06,0.00012611344662203633,nan,False
15,0.0555555555555556,0.5277777777777778,0.0,0.02,7,8,38,38,14.183327024137132,14.18283521673628,14.183818831537987,1.141412241050355e-05,8.979089502705386e-05,nan,False
15,0.0555555555555556,0.5277777777777778,0.0,0.02,7,8,39,39,14.208405164035469,14.207913356634615,14.208896971436323,2.5303754801705344e-06,3.0104955950016888e-05,nan,False
15,0.0555555555555556,0.5277777777777778,0.0,0.02,7,8,40,40,14.23969614458069,14.239204337179839,14.240187951981547,9.316375235106281e-06,9.591275619482647e-05,nan,False
15,0.0555555555555556,0.5277777777777778,0.0,0.02,9,9,37,37,7.965624471147048,7.965624471147048,7.965624471147048,1.986999138507806e-09,1.4548325433577156e-06,nan,False
15,0.0555555555555556,0.5277777777777778,0.0,0.02,9,9,38,38,7.99658426811476,7.99658426811476,7.99658426811476,0.00280785284840131,0.001151915244239663,0.4181905519262914,True
15,0.0555555555555556,0.5277777777777778,0.0,0.02,9,9,39,39,8.021662408013096,8.021662408013096,8.021662408013096,2.0328375577001795e-07,1.3642618606189184e-05,nan,False
15,0.0555555555555556,0.5277777777777778,0.0,0.02,9,9,40,40,8.052953388558318,8.052953388558318,8.052953388558318,0.000467646043743279,0.0034281572869078385,-0.7599231767866886,True
15,0.0555555555555556,0.5277777777777778,0.0,0.02,10,10,37,37,7.959854391652018,7.959854391652018,7.959854391652018,0.00042805994578524494,0.004150952454686352,-0.8130339434148907,True
15,0.0555555555555556,0.5277777777777778,0.0,0.02,10,10,38,38,7.990814188619731,7.990814188619731,7.990814188619731,5.105478949249246e-06,1.0606036695531135e-05,nan,False
15,0.0555555555555556,0.5277777777777778,0.0,0.02,10,10,39,39,8.015892328518067,8.015892328518067,8.015892328518067,7.712450791914642e-06,0.005112004222120195,-0.996987157186756,True
15,0.0555555555555556,0.5277777777777778,0.0,0.02,10,10,40,40,8.04718330906329,8.04718330906329,8.04718330906329,2.9396916946277583e-06,5.793673782540827e-06,nan,False
15,0.0555555555555556,0.5277777777777778,0.0,0.02,11,11,37,37,7.8622039700790305,7.8622039700790305,7.8622039700790305,3.756110026050253e-07,7.8978102293026e-09,nan,False
15,0.0555555555555556,0.5277777777777778,0.0,0.02,11,11,38,38,7.893163767046743,7.893163767046743,7.893163767046743,0.0010237409361488969,0.0036140897090542684,-0.5585259512622628,True
15,0.0555555555555556,0.5277777777777778,0.0,0.02,11,11,39,39,7.918241906945079,7.918241906945079,7.918241906945079,5.60883261852067e-07,2.0943641808101527e-05,nan,False
15,0.0555555555555556,0.5277777777777778,0.0,0.02,11,11,40,40,7.949532887490302,7.949532887490302,7.949532887490302,0.0027821273301144563,0.0013488487582566035,0.3469588158335305,True
15,0.0555555555555556,0.5277777777777778,0.0,0.02,12,12,37,37,7.856189069475726,7.856189069475726,7.856189069475726,0.00018076212311615884,0.005469969360728951,-0.9360216907729768,True
