# k_index	kx_frac	ky_frac	kz_frac	source_k_weight	photon_eV	I_plus_A2_per_eV	I_minus_A2_per_eV	eta	eta_valid
16	0.0833333333333333	0.5416666666666666	0.0	0.02	3.96	0.062356225314444895	0.003371806021542483	nan	False
16	0.0833333333333333	0.5416666666666666	0.0	0.02	3.97	0.037266440646788974	0.0021921909837689536	nan	False
16	0.0833333333333333	0.5416666666666666	0.0	0.02	3.98	0.023893601318886994	0.0016558245215865341	nan	False
16	0.0833333333333333	0.5416666666666666	0.0	0.02	3.99	0.018080783986330083	0.0015549015888727718	nan	False
16	0.0833333333333333	0.5416666666666666	0.0	0.02	4.0	0.017129435886960115	0.0017593716313380608	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.5	0.0	0.0	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.51	0.0	0.0	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.52	0.0	0.0	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.53	0.0	1.5e-323	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.54	4.45e-322	2.7253e-320	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.55	9.18596e-319	5.65993e-317	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.56	1.832911763e-315	1.12935120857e-313	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.5700000000000001	3.513886397016e-312	2.16508613477833e-310	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.58	6.472351506939775e-309	3.987948648249672e-307	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.59	1.1454198223826945e-305	7.057520635972393e-304	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.6	1.947580935524137e-302	1.200004782010457e-300	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.61	3.181665768598206e-299	1.96038791889761e-297	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.62	4.993922713743974e-296	3.077012630476706e-294	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.63	7.53108066095018e-293	4.64028613240381e-291	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.64	1.0911915695890007e-289	6.723392479932547e-288	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.65	1.5190529962772885e-286	9.359666786682143e-285	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.66	2.0317631067571583e-283	1.2518737473494837e-281	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.67	2.610967314537545e-280	1.6087512492901114e-278	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.6799999999999999	3.223725250481122e-277	1.9863029288814208e-275	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.69	3.824219639351428e-274	2.3562984063843307e-272	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.7	4.358688721942735e-271	2.6856122968870166e-269	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.71	4.7730622972391884e-268	2.9409291686147107e-266	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.72	5.02188278227159e-265	3.094240266733821e-263	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.73	5.0764984848048636e-262	3.1278918100496097e-260	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.74	4.930491007595406e-259	3.037929093910435e-257	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.75	4.600915974786037e-256	2.834860965552496e-254	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.76	4.1250256514290633e-253	2.541640461426346e-251	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.77	3.553343772670895e-250	2.1893978532833892e-248	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.78	2.9408712989588105e-247	1.8120220616547463e-245	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.79	2.338530468796796e-244	1.4408888967061774e-242	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.8	1.7866449955302843e-241	1.1008438721518112e-239	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.81	1.3114801523270267e-238	8.080703736611261e-237	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.8200000000000001	9.249396529176564e-236	5.699028914932399e-234	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.8300000000000001	6.267484882345912e-233	3.86171978417398e-231	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.8400000000000001	4.0803875377426747e-230	2.514136623764784e-228	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.8500000000000001	2.5523354386338226e-227	1.57262513500177e-225	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.86	1.5339185851720485e-224	9.451261325506485e-223	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.87	8.857172215600475e-222	5.457359342527775e-220	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.88	4.913784310695298e-219	3.027635238694732e-217	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.89	2.6191797860178423e-216	1.6138113753516892e-214	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.9	1.3413519719979433e-213	8.264759381225676e-212	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.91	6.60006806805745e-211	4.0666413902503544e-209	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.9199999999999999	3.1201990316760808e-208	1.922515100934124e-206	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.9299999999999999	1.4172432644475202e-205	8.732364666282378e-204	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.94	6.184929110901681e-203	3.810852927394698e-201	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.95	2.593303054972265e-200	1.5978673904675766e-198	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.96	1.0447203100029355e-197	6.437059148611058e-196	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.97	4.043663654969393e-195	2.491509150813442e-193	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.98	1.5037589739399323e-192	9.265432449074572e-191	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	0.99	5.372911168458943e-190	3.310526909496042e-188	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.0	1.8444602888494754e-187	1.1364668479128495e-185	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.01	6.083551361673115e-185	3.7483888820566094e-183	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.02	1.9278501317316905e-182	1.1878476190047706e-180	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.03	5.8697226460374064e-180	3.616638012755488e-178	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.04	1.7170783503529243e-177	1.057980284121437e-175	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.05	4.8260394211333845e-175	2.9735710993649943e-173	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.06	1.3032263079945682e-172	8.029847556606395e-171	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.07	3.3812480536860045e-170	2.0833608296300755e-168	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.08	8.428735920542082e-168	5.1933777059119274e-166	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.0899999999999999	2.0187199861287557e-165	1.2438372099073293e-163	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.1	4.6453446286972355e-163	2.862235744297459e-161	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.1099999999999999	1.0270415550199229e-160	6.328131246715765e-159	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.12	2.1816562047917003e-158	1.3442305943401238e-156	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.13	4.4525912852230835e-156	2.7434704957451185e-154	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.1400000000000001	8.731072029493644e-154	5.3796625324033814e-152	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.15	1.644941778069936e-151	1.0135332318426329e-149	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.1600000000000001	2.9775681579495707e-149	1.8346328839152856e-147	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.17	5.178465804412836e-147	3.1907191201312227e-145	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.1800000000000002	8.653040467473069e-145	5.331583273854998e-143	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.19	1.3891993694344548e-142	8.559571806042528e-141	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.2000000000000002	2.142834554260713e-140	1.3203105788430018e-138	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.21	3.175710647585368e-138	1.9567186627030916e-136	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.22	4.5219049581416084e-136	2.786178214767847e-134	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.23	6.18628830139158e-134	3.811690394977821e-132	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.24	8.131433264385582e-132	5.010194249278123e-130	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.25	1.026909730696897e-129	6.327319010230292e-128	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.26	1.2460218466525404e-127	7.677381450479815e-126	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.27	1.452604099411969e-125	8.950240959389873e-124	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.28	1.6270357467792627e-123	1.0025004052988154e-121	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.29	1.7509556448170272e-121	1.0788538279987157e-119	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.3	1.810428656992904e-119	1.1154982097073785e-117	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.31	1.7985226303462964e-117	1.1081622944458494e-115	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.32	1.7166375928220163e-115	1.0577087114283716e-113	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.33	1.5742349564249845e-113	9.699671231994979e-112	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.3399999999999999	1.3870391051487108e-111	8.546261314626519e-110	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.35	1.1741837879468999e-109	7.234750230252325e-108	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.3599999999999999	9.550182586643828e-108	5.884358683452292e-106	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.37	7.463035209470433e-106	4.598359838186066e-104	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.38	5.603347117206437e-104	3.4525103567121838e-102	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.3900000000000001	4.042106800735328e-102	2.4905498994068015e-100	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.4	2.8015363526264624e-100	1.7261706405157797e-98	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.4100000000000001	1.8655760637436856e-98	1.1494773673519874e-96	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.42	1.193597444508461e-96	7.354367779679567e-95	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.4300000000000002	7.337211201857562e-95	4.520833213963693e-93	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.44	4.3334359440205684e-93	2.670052780608293e-91	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.4500000000000002	2.4590194443892824e-91	1.5151283646848264e-89	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.46	1.3406634366190339e-89	8.260517048075906e-88	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.47	7.02272703524495e-88	4.327063373931863e-86	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.48	3.5344352674024055e-86	2.17774738499387e-84	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.49	1.709080411464278e-84	1.0530523628563769e-82	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.5	7.940231814780371e-83	4.892385316349417e-81	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.51	3.5443131645645444e-81	2.183833693614741e-79	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.52	1.5200546931113287e-79	9.365839082767233e-78	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.53	6.263463660791928e-78	3.859242266973585e-76	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.54	2.479694223632721e-76	1.52786722567853e-74	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.55	9.432133073434537e-75	5.81162266632846e-73	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.56	3.4470686223400404e-73	2.123916431305328e-71	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.57	1.2103700250111882e-71	7.457712942202119e-70	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.58	4.0833312384874274e-70	2.5159506784159136e-68	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.59	1.3235467421899197e-68	8.15505334645262e-67	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.6	4.121849936486033e-67	2.5396841745962856e-65	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.61	1.2333129462186655e-65	7.599076962886659e-64	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.62	3.54554192520699e-64	2.1845912899936407e-62	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.6300000000000001	9.79309981261048e-63	6.0340343456511694e-61	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.6400000000000001	2.5988783883324384e-61	1.6013032468491303e-59	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.6500000000000001	6.626435200734194e-60	4.0828894241248965e-58	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.66	1.6233126547519307e-58	1.0002069805640896e-56	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.67	3.820785124898325e-57	2.35418384500588e-55	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.68	8.640348818056712e-56	5.323767763983666e-54	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.69	1.8773193580550877e-54	1.1567141948656952e-52	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.7	3.918981945765747e-53	2.4146893536135577e-51	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.71	7.860254154905248e-52	4.843114233096164e-50	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.72	1.5147052715968975e-50	9.332895571811309e-49	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.73	2.8044513285574052e-49	1.727970621336817e-47	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.74	4.988797778444474e-48	3.07386340130634e-46	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.75	8.526525908541212e-47	5.253648885997841e-45	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.76	1.400156418062087e-45	8.627119357062299e-44	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.77	2.2090686836741182e-44	1.3611276735087812e-42	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.78	3.3486526979247414e-43	2.063289806807518e-41	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.79	4.877072613088535e-42	3.005037756308109e-40	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.8	6.824589959272137e-41	4.205019259667891e-39	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.81	9.175339279734803e-40	5.653461399829177e-38	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.82	1.1852117044272844e-38	7.302798124394524e-37	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.83	1.4709501775430113e-37	9.063430854201032e-36	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.84	1.7539945065935753e-36	1.0807480903790972e-34	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.85	2.0094940850588788e-35	1.2381832209029274e-33	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.86	2.2119406845395116e-34	1.3629314691411724e-32	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.87	2.339313715024647e-33	1.441424466925305e-31	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.8800000000000001	2.3770138301757424e-32	1.4646661529273047e-30	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.8900000000000001	2.3206156041439624e-31	1.429928867034593e-29	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.9000000000000001	2.176722036870831e-30	1.3412799505979135e-28	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.91	1.961692881917282e-29	1.2087983576065738e-27	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.92	1.6985852445362403e-28	1.0466897841608404e-26	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.93	1.4130970235932365e-27	8.707873883143605e-26	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.94	1.1294966268449289e-26	6.960439988727545e-25	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.95	8.674136247069473e-26	5.3455470789376905e-24	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.96	6.400234885165417e-25	3.9443833602186e-23	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.97	4.5372633951845094e-24	2.7963935592020347e-22	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.98	3.090441428195812e-23	1.9048051899796868e-21	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	1.99	2.0224395035430713e-22	1.2466283864329834e-20	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.0	1.2716251854519186e-21	7.838968970459931e-20	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.01	7.681947526394156e-21	4.736068451217132e-19	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.02	4.45874133671881e-20	2.7492614781634473e-18	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.0300000000000002	2.486463344909192e-19	1.5334003799793043e-17	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.04	1.3322349551075371e-18	8.217495063380996e-17	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.05	6.858177800618088e-18	4.231275201460127e-16	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.06	3.392079488693319e-17	2.0934152849330163e-15	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.0700000000000003	1.611955056972496e-16	9.951696823488035e-15	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.08	7.359864024137408e-16	4.545723624101945e-14	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.09	3.2286205832126253e-15	1.995175174392989e-13	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.1	1.360802496350048e-14	8.414743892008985e-13	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.1100000000000003	5.510673568199692e-14	3.4103156332370737e-12	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.12	2.1441076256758218e-13	1.3281792117010372e-11	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.13	8.015337404873164e-13	4.971015831320278e-11	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.14	2.8789338258627505e-12	1.788059636815786e-10	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.1500000000000004	9.935229566573112e-12	6.181506251469571e-10	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.16	3.294296702158143e-11	2.0540709112050593e-09	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.17	1.0495159712727349e-10	6.561249009636674e-09	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.1799999999999997	3.212631325162815e-10	2.014923302270562e-08	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.19	9.448951206467319e-10	5.949694663551296e-08	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.2	2.670327997206405e-09	1.6895607723503236e-07	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.21	7.251272531202949e-09	4.615243186980135e-07	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.2199999999999998	1.8921129222587923e-08	1.2130566300293038e-06	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.23	4.744428798260939e-08	3.06895256169767e-06	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.24	1.1432863198426063e-07	7.4768970247081015e-06	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.25	2.647916262813413e-07	1.755213022948121e-05	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.26	5.895170470117377e-07	3.973225211449681e-05	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.27	1.2619067628155156e-06	8.681282243813345e-05	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.2800000000000002	2.598003898891956e-06	0.00018331454693391416	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.29	5.146920492642764e-06	0.0003746998330017308	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.3	9.819053567843182e-06	0.0007429132320486551	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.31	1.8058556951640784e-05	0.0014324642375854383	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.3200000000000003	3.206969344304476e-05	0.0026945980620478845	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.33	5.5124019288045285e-05	0.004963431741639616	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.34	9.202534721699544e-05	0.008989479580186942	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.35	0.00014991886968750539	0.016075613439008877	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.3600000000000003	0.00023982936789350542	0.028490873590887252	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.37	0.00037961993273845574	0.05017915361949325	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.38	0.0005994620532970005	0.08792749450458272	nan	False
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.39	0.0009513225252204661	0.15319732636321026	-0.9876570760486003	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.4000000000000004	0.0015242376006803942	0.2648224650687703	-0.9885544849220677	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.41	0.002467005822376464	0.4526975502569447	-0.9891599387982813	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.42	0.004019083522578218	0.7623729496365415	-0.9895116771869059	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.4299999999999997	0.006548650597093409	1.2601061798483881	-0.9896599287514024	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.44	0.010593955234959491	2.0374116707597683	-0.9896543690110088	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.45	0.01690041188731418	3.2135935482790834	-0.9895369487789145	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.46	0.026442223832150513	4.934322085988971	-0.9893394557045166	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.4699999999999998	0.04041464648243345	7.364266295328633	-0.9890840275766025	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.48	0.06018271877287583	10.672349070275262	-0.9887849912852272	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.49	0.08717552307939044	15.00944644775037	-0.9884509894666723	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.5	0.12272235010788762	20.480180285555974	-0.9880868873402862	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.5100000000000002	0.16783815190531942	27.112465564889177	-0.9876952871457958	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.52	0.222978860827428	34.830098350876966	-0.987277644157702	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.5300000000000002	0.2878000332177726	43.434332521102206	-0.9868350413667398	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.54	0.3609617245992906	52.59972713988907	-0.9863686922380148	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.55	0.4400253925745332	61.887551354154496	-0.9858802342224022	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.56	0.5214825962283477	70.7770953868585	-0.9853718654430371	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.57	0.600939544150534	78.71200328819656	-0.9848463687592375	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.58	0.6734575893972872	85.15592217314975	-0.9843070614919867	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.59	0.7340214081676505	89.64992314680124	-0.9837577036102637	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.6	0.7780794560703581	91.86360802183063	-0.9832023902574969	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.61	0.8020815048935828	91.63261723263048	-0.98264544557729	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.62	0.8039306513428679	88.97721199619151	-0.9820913250235862	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.63	0.7832747379377266	84.09936748760502	-0.9815445250665858	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.64	0.7415841550064745	77.35893496130778	-0.9810094948561854	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.65	0.6819961261945199	69.23242593575718	-0.9804905452671783	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.66	0.6089441970817874	60.26038610773021	-0.979991756307079	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.67	0.5276287106930364	50.99079424004562	-0.9795168919981285	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.68	0.44341211186170393	41.926212860612274	-0.9790693397852932	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.69	0.3612354881029697	33.48147864822716	-0.9786520970718963	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.7	0.28514610124673107	25.956697150927145	-0.9782678298542836	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.71	0.21800050642257485	19.52755321458521	-0.9779190283035074	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.72	0.16136996412442886	14.25199221210046	-0.9776082829042329	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.73	0.11563383750451164	10.089769463603893	-0.9773387030198107	True
17	0.1111111111111111	0.5555555555555556	0.0	0.02	2.74	0.08021303585821614	6.929729473754274	-0.9771144953761823	True
