# schema=VASPBERRY_Z2_FIELD
# schema_version=2
# vaspberry_version=1.3.0
# result_status=PASS
# result_kind=FUKUI_HATSUGAI_NFIELD_Z2
# reportable_invariant=1
# z2_invariant=0
# half_top_z2_parity=0
# half_bottom_z2_parity=0
# half_bz_parity_consistent=1
# nkx=12
# nky=12
# band_min=1
# band_max=18
# band_rank=18
# spinor_components=2
# index_base=1
# plaquette_orientation=POSITIVE_B1_CROSS_B2
# nfield_definition=[(sum_link_arg)-wrap(sum_link_arg)]/(2*pi)
# overlap_backend=WAVECAR_PSEUDO_NO_PAW_AUGMENTATION
# input_trs_assumed=1
# input_trs_independently_verified=0
# check_scope=NUMERICAL_SELF_CONSISTENCY_OF_TR_RECONSTRUCTION
# check_scope_excludes=RAW_INPUT_TRS,KRAMERS_ENERGY,DIRECT_GAP,PAW_AUGMENTATION,MESH_CONVERGENCE
# physical_tr_rule=wrap[berry_flux(-k)+berry_flux(k)]=0
# nfield_note=gauge_and_log_branch_dependent
# threshold_policy=CONSERVATIVE_DIAGNOSTIC_MAY_FALSE_REJECT
# threshold_partner_fractional= 9.9999999999999995E-008
# threshold_min_link_singular= 9.9999999999999995E-007
# threshold_flux_tr_odd_rad= 1.0000000000000001E-005
# threshold_nfield_integer= 1.0000000000000000E-010
# threshold_total_chern= 1.0000000000000000E-004
# threshold_phase_margin_fraction_pi= 8.0000000000000004E-001
# threshold_max_abs_flux_rad= 2.5132741228718345E+000
# total_chern= 3.0721841238914973E-014
# minimum_link_singular_value= 7.1396807987713140E-001
# max_flux_tr_odd_residual_rad= 2.7755575615628914E-014
# max_nfield_integer_residual= 8.8348741151764357E-018
# max_nfield_pair_residual= 8.8348741151764357E-018
# max_abs_flux_rad= 3.8747572329980445E-001
# half_top_nfield_sum=0
# half_bottom_nfield_sum=0
# numerical_self_consistency_checks_pass=1
cell_id,q1,q2,q3,kx_A-1,ky_A-1,kz_A-1,half_bz,tr_partner,berry_flux_rad,berry_curvature_A2,min_link_singular_value,nfield_raw,nfield_int,nfield_integer_residual,nfield_tr_pair_residual,flux_tr_odd_residual_rad,pair_nfield_int_sum,plaquette_checks_pass
60, 8.7500000000000033E-001, 2.9166666666666652E-001, 0.0000000000000000E+000, 1.7334240871323365E+000,-3.3359762110854596E-001, 0.0000000000000000E+000,1,111, 8.4428729805650304E-002, 2.6828094731872709E+000, 7.6385899367240240E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-7.8825834748386114E-015,0,1
61, 9.5833333333333337E-001, 3.7500000000000044E-001, 0.0000000000000000E+000, 1.8985120954306536E+000,-2.3828401507753127E-001, 0.0000000000000000E+000,1,98, 3.2177879056590974E-002, 1.0224851061814648E+000, 7.7843864057427825E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.6645352591003757E-015,0,1
62, 4.1666666666666373E-002, 3.7500000000000033E-001, 0.0000000000000000E+000, 8.2544004149158259E-002, 8.1016565126361084E-001, 0.0000000000000000E+000,1,97,-3.0412686285689078E-002,-9.6639429564009416E-001, 7.6834490084535023E-001,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000,-8.9164786665207885E-016,0,1
63, 1.2500000000000031E-001, 3.7500000000000044E-001, 0.0000000000000000E+000, 2.4763201244747715E-001, 7.1485204523259749E-001, 0.0000000000000000E+000,1,108,-9.4683061678945135E-002,-3.0086513845154266E+000, 7.5026847727643098E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.8849813083506888E-015,0,1
64, 2.0833333333333334E-001, 3.7500000000000033E-001, 0.0000000000000000E+000, 4.1272002074579422E-001, 6.1953843920158469E-001, 0.0000000000000000E+000,1,107,-1.1255327503774293E-001,-3.5764957403078310E+000, 7.5026869246580841E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-8.8817841970012523E-016,0,1
65, 2.9166666666666641E-001, 3.7500000000000033E-001, 0.0000000000000000E+000, 5.7780802904411144E-001, 5.2422483317057211E-001, 0.0000000000000000E+000,1,106,-6.2848570710380525E-002,-1.9970777869834164E+000, 7.6039373717308523E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.5099033134902129E-014,0,1
66, 3.7500000000000033E-001, 3.7500000000000033E-001, 0.0000000000000000E+000, 7.4289603734243026E-001, 4.2891122713955848E-001, 0.0000000000000000E+000,1,105, 3.0208576793138016E-006, 9.5990850719528467E-005, 7.7843848886430222E-001,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.8817841970012523E-016,0,1
67, 4.5833333333333337E-001, 3.7500000000000033E-001, 0.0000000000000000E+000, 9.0798404564074742E-001, 3.3359762110854596E-001, 0.0000000000000000E+000,1,104, 6.2387296449595064E-002, 1.9824203242995484E+000, 7.6656173960673812E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.0602629885170245E-014,0,1
68, 5.4166666666666630E-001, 3.7500000000000056E-001, 0.0000000000000000E+000, 1.0730720539390644E+000, 2.3828401507753394E-001, 0.0000000000000000E+000,1,103, 1.4307558232392004E-001, 4.5463733556573001E+000, 7.4334004169535284E-001,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000,-9.7422070410857486E-015,0,1
69, 6.2500000000000033E-001, 3.7500000000000044E-001, 0.0000000000000000E+000, 1.2381600622373834E+000, 1.4297040904652003E-001, 0.0000000000000000E+000,1,102, 3.2281531763522753E-001, 1.0257787772424674E+001, 7.1396807987713162E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000,-8.8348741151764357E-018,-3.7192471324942744E-015,0,1
70, 7.0833333333333337E-001, 3.7500000000000044E-001, 0.0000000000000000E+000, 1.4032480705357004E+000, 4.7656803015507454E-002, 0.0000000000000000E+000,1,101, 3.8747572329978297E-001, 1.2312438473155597E+001, 7.1396820235454161E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 8.8348741151764357E-018,-2.1482815526496779E-014,0,1
71, 7.9166666666666730E-001, 3.7500000000000044E-001, 0.0000000000000000E+000, 1.5683360788340193E+000,-4.7656803015506122E-002, 0.0000000000000000E+000,1,100, 2.0197086427501731E-001, 6.4178313381255476E+000, 7.2042937608808610E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0872192862952943E-014,0,1
72, 8.7500000000000033E-001, 3.7500000000000044E-001, 0.0000000000000000E+000, 1.7334240871323365E+000,-1.4297040904651881E-001, 0.0000000000000000E+000,1,99, 9.5469922419915143E-002, 3.0336546915036151E+000, 7.5614769322674691E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1982415887578100E-014,0,1
73, 9.5833333333333337E-001, 4.5833333333333348E-001, 0.0000000000000000E+000, 1.8985120954306536E+000,-4.7656803015506011E-002, 0.0000000000000000E+000,1,86, 3.9269204415122404E-002, 1.2478192417667668E+000, 7.8204035879033018E-001, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000,-5.3290705182007514E-015,0,1
74, 4.1666666666666373E-002, 4.5833333333333337E-001, 0.0000000000000000E+000, 8.2544004149158259E-002, 1.0007928633256360E+000, 0.0000000000000000E+000,1,85,-3.2419912985493161E-002,-1.0301759824837169E+000, 7.7958111878015479E-001, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.6645352591003757E-015,0,1
75, 1.2500000000000031E-001, 4.5833333333333348E-001, 0.0000000000000000E+000, 2.4763201244747715E-001, 9.0547925729462275E-001, 0.0000000000000000E+000,1,96,-8.2205179568235476E-002,-2.6121538840912817E+000, 7.6039372795222837E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-8.2156503822261584E-015,0,1
76, 2.0833333333333334E-001, 4.5833333333333337E-001, 0.0000000000000000E+000, 4.1272002074579422E-001, 8.1016565126360973E-001, 0.0000000000000000E+000,1,95,-1.0803185181130281E-001,-3.4328228804637320E+000, 7.4819312842116215E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 2.2087185287941089E-018,-4.2049697057677804E-015,0,1
77, 2.9166666666666641E-001, 4.5833333333333348E-001, 0.0000000000000000E+000, 5.7780802904411144E-001, 7.1485204523259749E-001, 0.0000000000000000E+000,1,94,-9.8762297414649591E-002,-3.1382732833679139E+000, 7.4819284540871545E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.5511151231257827E-015,0,1
78, 3.7500000000000033E-001, 4.5833333333333337E-001, 0.0000000000000000E+000, 7.4289603734243026E-001, 6.1953843920158347E-001, 0.0000000000000000E+000,1,93,-6.2385875176635963E-002,-1.9823751618937246E+000, 7.6656174947051059E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.2204460492503131E-015,0,1
79, 4.5833333333333337E-001, 4.5833333333333337E-001, 0.0000000000000000E+000, 9.0798404564074742E-001, 5.2422483317057100E-001, 0.0000000000000000E+000,1,92,-2.3429829130172664E-006,-7.4450684844224211E-005, 7.8587713885532284E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.2204460492503131E-014,0,1
80, 5.4166666666666630E-001, 4.5833333333333337E-001, 0.0000000000000000E+000, 1.0730720539390644E+000, 4.2891122713955854E-001, 0.0000000000000000E+000,1,91, 7.9102518601132737E-002, 2.5135636500110987E+000, 7.7180410279493727E-001, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0428103653102880E-014,0,1
81, 6.2500000000000033E-001, 4.5833333333333348E-001, 0.0000000000000000E+000, 1.2381600622373834E+000, 3.3359762110854529E-001, 0.0000000000000000E+000,1,90, 1.4307479352679461E-001, 4.5463482908197106E+000, 7.4334023042499597E-001,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0,1
82, 7.0833333333333337E-001, 4.5833333333333359E-001, 0.0000000000000000E+000, 1.4032480705357004E+000, 2.3828401507753294E-001, 0.0000000000000000E+000,1,89, 1.8151761031700309E-001, 5.7679082183252381E+000, 7.2377683133446913E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.3274719625260332E-015,0,1
83, 7.9166666666666730E-001, 4.5833333333333348E-001, 0.0000000000000000E+000, 1.5683360788340193E+000, 1.4297040904651914E-001, 0.0000000000000000E+000,1,88, 1.5838853897103686E-001, 5.0329582569102103E+000, 7.4334026983833335E-001,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1546319456101628E-014,0,1
84, 8.7500000000000033E-001, 4.5833333333333348E-001, 0.0000000000000000E+000, 1.7334240871323365E+000, 4.7656803015506455E-002, 0.0000000000000000E+000,1,87, 1.0533474872365975E-001, 3.3471196639123537E+000, 7.5614824006821479E-001,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.7699626167013776E-015,0,1
85, 9.5833333333333337E-001, 5.4166666666666630E-001, 0.0000000000000000E+000, 1.8985120954306536E+000, 1.4297040904651848E-001, 0.0000000000000000E+000,-1,74, 3.2419912985490497E-002, 1.0301759824836321E+000, 7.7958111878015524E-001,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000,-2.6645352591003757E-015,0,1
86, 4.1666666666666373E-002, 5.4166666666666630E-001, 0.0000000000000000E+000, 8.2544004149158259E-002, 1.1914200753876609E+000, 0.0000000000000000E+000,-1,73,-3.9269204415127733E-002,-1.2478192417669360E+000, 7.8204035879033063E-001,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000,-5.3290705182007514E-015,0,1
87, 1.2500000000000031E-001, 5.4166666666666630E-001, 0.0000000000000000E+000, 2.4763201244747715E-001, 1.0961064693566471E+000, 0.0000000000000000E+000,-1,84,-1.0533474872364998E-001,-3.3471196639120433E+000, 7.5614824006821546E-001, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.7699626167013776E-015,0,1
88, 2.0833333333333334E-001, 5.4166666666666630E-001, 0.0000000000000000E+000, 4.1272002074579422E-001, 1.0007928633256347E+000, 0.0000000000000000E+000,-1,83,-1.5838853897102531E-001,-5.0329582569098434E+000, 7.4334026983833346E-001, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1546319456101628E-014,0,1
89, 2.9166666666666641E-001, 5.4166666666666630E-001, 0.0000000000000000E+000, 5.7780802904411144E-001, 9.0547925729462198E-001, 0.0000000000000000E+000,-1,82,-1.8151761031699576E-001,-5.7679082183250054E+000, 7.2377683133447013E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.3274719625260332E-015,0,1
90, 3.7500000000000033E-001, 5.4166666666666607E-001, 0.0000000000000000E+000, 7.4289603734243026E-001, 8.1016565126360796E-001, 0.0000000000000000E+000,-1,81,-1.4307479352679461E-001,-4.5463482908197106E+000, 7.4334023042499775E-001, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0,1
91, 4.5833333333333337E-001, 5.4166666666666607E-001, 0.0000000000000000E+000, 9.0798404564074742E-001, 7.1485204523259549E-001, 0.0000000000000000E+000,-1,80,-7.9102518601112309E-002,-2.5135636500104495E+000, 7.7180410279493827E-001,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0428103653102880E-014,0,1
92, 5.4166666666666630E-001, 5.4166666666666630E-001, 0.0000000000000000E+000, 1.0730720539390644E+000, 6.1953843920158347E-001, 0.0000000000000000E+000,-1,79, 2.3429829352217268E-006, 7.4450685549793712E-005, 7.8587713885532207E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.2204460492503131E-014,0,1
93, 6.2500000000000033E-001, 5.4166666666666630E-001, 0.0000000000000000E+000, 1.2381600622373834E+000, 5.2422483317056978E-001, 0.0000000000000000E+000,-1,78, 6.2385875176638184E-002, 1.9823751618937953E+000, 7.6656174947050970E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.2204460492503131E-015,0,1
94, 7.0833333333333337E-001, 5.4166666666666730E-001, 0.0000000000000000E+000, 1.4032480705357004E+000, 4.2891122713955943E-001, 0.0000000000000000E+000,-1,77, 9.8762297414655142E-002, 3.1382732833680902E+000, 7.4819284540871678E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.5511151231257827E-015,0,1
95, 7.9166666666666730E-001, 5.4166666666666730E-001, 0.0000000000000000E+000, 1.5683360788340193E+000, 3.3359762110854585E-001, 0.0000000000000000E+000,-1,76, 1.0803185181129861E-001, 3.4328228804635983E+000, 7.4819312842116137E-001, 2.2087185287941089E-018,0, 2.2087185287941089E-018, 2.2087185287941089E-018,-4.2049697057677804E-015,0,1
96, 8.7500000000000033E-001, 5.4166666666666630E-001, 0.0000000000000000E+000, 1.7334240871323365E+000, 2.3828401507753094E-001, 0.0000000000000000E+000,-1,75, 8.2205179568227260E-002, 2.6121538840910206E+000, 7.6039372795222715E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-8.2156503822261584E-015,0,1
97, 9.5833333333333337E-001, 6.2500000000000022E-001, 0.0000000000000000E+000, 1.8985120954306536E+000, 3.3359762110854563E-001, 0.0000000000000000E+000,-1,62, 3.0412686285688186E-002, 9.6639429564006585E-001, 7.6834490084534957E-001, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000,-8.9164786665207885E-016,0,1
98, 4.1666666666666373E-002, 6.2500000000000022E-001, 0.0000000000000000E+000, 8.2544004149158259E-002, 1.3820472874496881E+000, 0.0000000000000000E+000,-1,61,-3.2177879056588310E-002,-1.0224851061813800E+000, 7.7843864057427736E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.6645352591003757E-015,0,1
99, 1.2500000000000031E-001, 6.2500000000000022E-001, 0.0000000000000000E+000, 2.4763201244747715E-001, 1.2867336814186743E+000, 0.0000000000000000E+000,-1,72,-9.5469922419893161E-002,-3.0336546915029166E+000, 7.5614769322674691E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1982415887578100E-014,0,1
100, 2.0833333333333334E-001, 6.2500000000000022E-001, 0.0000000000000000E+000, 4.1272002074579422E-001, 1.1914200753876618E+000, 0.0000000000000000E+000,-1,71,-2.0197086427499644E-001,-6.4178313381248842E+000, 7.2042937608808555E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0872192862952943E-014,0,1
101, 2.9166666666666641E-001, 6.2500000000000022E-001, 0.0000000000000000E+000, 5.7780802904411144E-001, 1.0961064693566491E+000, 0.0000000000000000E+000,-1,70,-3.8747572329980445E-001,-1.2312438473156279E+001, 7.1396820235454195E-001, 8.8348741151764357E-018,0, 8.8348741151764357E-018, 8.8348741151764357E-018,-2.1482815526496779E-014,0,1
102, 3.7500000000000033E-001, 6.2500000000000033E-001, 0.0000000000000000E+000, 7.4289603734243026E-001, 1.0007928633256358E+000, 0.0000000000000000E+000,-1,69,-3.2281531763523125E-001,-1.0257787772424791E+001, 7.1396807987713307E-001,-8.8348741151764357E-018,0, 8.8348741151764357E-018,-8.8348741151764357E-018,-3.7192471324942744E-015,0,1
103, 4.5833333333333337E-001, 6.2500000000000022E-001, 0.0000000000000000E+000, 9.0798404564074742E-001, 9.0547925729462309E-001, 0.0000000000000000E+000,-1,68,-1.4307558232392978E-001,-4.5463733556576100E+000, 7.4334004169535228E-001, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000,-9.7422070410857486E-015,0,1
104, 5.4166666666666630E-001, 6.2500000000000033E-001, 0.0000000000000000E+000, 1.0730720539390644E+000, 8.1016565126361084E-001, 0.0000000000000000E+000,-1,67,-6.2387296449605667E-002,-1.9824203242998852E+000, 7.6656173960673679E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.0602629885170245E-014,0,1
105, 6.2500000000000033E-001, 6.2500000000000033E-001, 0.0000000000000000E+000, 1.2381600622373834E+000, 7.1485204523259716E-001, 0.0000000000000000E+000,-1,66,-3.0208576784256232E-006,-9.5990850691305682E-005, 7.7843848886430134E-001, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.8817841970012523E-016,0,1
106, 7.0833333333333337E-001, 6.2500000000000033E-001, 0.0000000000000000E+000, 1.4032480705357004E+000, 6.1953843920158458E-001, 0.0000000000000000E+000,-1,65, 6.2848570710365426E-002, 1.9970777869829366E+000, 7.6039373717308345E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.5099033134902129E-014,0,1
107, 7.9166666666666730E-001, 6.2500000000000022E-001, 0.0000000000000000E+000, 1.5683360788340193E+000, 5.2422483317057078E-001, 0.0000000000000000E+000,-1,64, 1.1255327503774204E-001, 3.5764957403078026E+000, 7.5026869246580774E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-8.8817841970012523E-016,0,1
108, 8.7500000000000033E-001, 6.2500000000000022E-001, 0.0000000000000000E+000, 1.7334240871323365E+000, 4.2891122713955809E-001, 0.0000000000000000E+000,-1,63, 9.4683061678950020E-002, 3.0086513845155820E+000, 7.5026847727643109E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.8849813083506888E-015,0,1
109, 9.5833333333333337E-001, 7.0833333333333326E-001, 0.0000000000000000E+000, 1.8985120954306536E+000, 5.2422483317057078E-001, 0.0000000000000000E+000,-1,50, 3.9109773021909190E-002, 1.2427531457468404E+000, 7.5411250380923556E-001,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000,-5.3290705182007514E-015,0,1
110, 4.1666666666666373E-002, 7.0833333333333326E-001, 0.0000000000000000E+000, 8.2544004149158259E-002, 1.5726744995117130E+000, 0.0000000000000000E+000,-1,49,-3.5668171861284126E-002,-1.1333927394264871E+000, 7.6498938957143092E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4210854715202004E-014,0,1
111, 1.2500000000000031E-001, 7.0833333333333326E-001, 0.0000000000000000E+000, 2.4763201244747715E-001, 1.4773608934806994E+000, 0.0000000000000000E+000,-1,60,-8.4428729805658187E-002,-2.6828094731875214E+000, 7.6385899367240162E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-7.8825834748386114E-015,0,1
112, 2.0833333333333334E-001, 7.0833333333333337E-001, 0.0000000000000000E+000, 4.1272002074579422E-001, 1.3820472874496872E+000, 0.0000000000000000E+000,-1,59,-1.2734013311296488E-001,-4.0463633199125431E+000, 7.4364066323887679E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.7747582837255322E-015,0,1
113, 2.9166666666666641E-001, 7.0833333333333326E-001, 0.0000000000000000E+000, 5.7780802904411144E-001, 1.2867336814186743E+000, 0.0000000000000000E+000,-1,58,-2.8976011993732720E-001,-9.2074249667050712E+000, 7.1396819984424276E-001,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.2172489379008766E-015,0,1
114, 3.7500000000000033E-001, 7.0833333333333326E-001, 0.0000000000000000E+000, 7.4289603734243026E-001, 1.1914200753876607E+000, 0.0000000000000000E+000,-1,57,-3.8747442139774813E-001,-1.2312397103883310E+001, 7.1396807987713329E-001,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0,1
115, 4.5833333333333337E-001, 7.0833333333333326E-001, 0.0000000000000000E+000, 9.0798404564074742E-001, 1.0961064693566482E+000, 0.0000000000000000E+000,-1,56,-1.8151830834847640E-001,-5.7679303989911501E+000, 7.2377704927021613E-001,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000,-6.2172489379008766E-015,0,1
116, 5.4166666666666630E-001, 7.0833333333333337E-001, 0.0000000000000000E+000, 1.0730720539390644E+000, 1.0007928633256360E+000, 0.0000000000000000E+000,-1,55,-9.8763362483115902E-002,-3.1383071270106830E+000, 7.4819306742810554E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1768364061026659E-014,0,1
117, 6.2500000000000033E-001, 7.0833333333333337E-001, 0.0000000000000000E+000, 1.2381600622373834E+000, 9.0547925729462231E-001, 0.0000000000000000E+000,-1,54,-6.2845916987000372E-002,-1.9969934622015575E+000, 7.6039338000947831E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0658141036401503E-014,0,1
118, 7.0833333333333337E-001, 7.0833333333333337E-001, 0.0000000000000000E+000, 1.4032480705357004E+000, 8.1016565126360973E-001, 0.0000000000000000E+000,-1,53, 3.2263423073164432E-006, 1.0252033550354514E-004, 7.6498921541025178E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.7755575615628914E-014,0,1
119, 7.9166666666666730E-001, 7.0833333333333326E-001, 0.0000000000000000E+000, 1.5683360788340193E+000, 7.1485204523259593E-001, 0.0000000000000000E+000,-1,52, 7.7779053259051448E-002, 2.4715091815221850E+000, 7.5026869246580741E-001, 2.2087185287941089E-018,0, 2.2087185287941089E-018, 2.2087185287941089E-018, 5.3429483060085659E-015,0,1
120, 8.7500000000000033E-001, 7.0833333333333326E-001, 0.0000000000000000E+000, 1.7334240871323365E+000, 6.1953843920158325E-001, 0.0000000000000000E+000,-1,51, 1.0505679921864487E-001, 3.3382875333468678E+000, 7.4509897486590948E-001, 2.2087185287941089E-018,0, 2.2087185287941089E-018, 2.2087185287941089E-018, 1.3461454173580023E-015,0,1
121, 9.5833333333333337E-001, 7.9166666666666630E-001, 0.0000000000000000E+000, 1.8985120954306536E+000, 7.1485204523259593E-001, 0.0000000000000000E+000,-1,38, 4.0749295114205442E-002, 1.2948506415973327E+000, 7.4639187700458132E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.9936057773011271E-015,0,1
122, 4.1666666666666373E-002, 7.9166666666666630E-001, 0.0000000000000000E+000, 8.2544004149158259E-002, 1.7633017115737384E+000, 0.0000000000000000E+000,-1,37,-4.3939576995727349E-002,-1.3962251200904567E+000, 7.5113311707112695E-001, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.5987211554602254E-014,0,1
123, 1.2500000000000031E-001, 7.9166666666666641E-001, 0.0000000000000000E+000, 2.4763201244747715E-001, 1.6679881055427248E+000, 0.0000000000000000E+000,-1,48,-1.0616933824565170E-001,-3.3736396018644816E+000, 7.5427228698012705E-001,-1.0000000000000000E+000,-1, 0.0000000000000000E+000, 0.0000000000000000E+000,-5.3290705182007514E-015,0,1
124, 2.0833333333333334E-001, 7.9166666666666630E-001, 0.0000000000000000E+000, 4.1272002074579422E-001, 1.5726744995117121E+000, 0.0000000000000000E+000,-1,47,-1.1157195704468359E-001,-3.5453133547141000E+000, 7.5964014519393852E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2156503822261584E-015,0,1
125, 2.9166666666666641E-001, 7.9166666666666630E-001, 0.0000000000000000E+000, 5.7780802904411144E-001, 1.4773608934806994E+000, 0.0000000000000000E+000,-1,46,-1.2734117993011163E-001,-4.0463965836009166E+000, 7.4364071883959737E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 4.4174370575882179E-018, 8.4654505627668186E-015,0,1
126, 3.7500000000000033E-001, 7.9166666666666718E-001, 0.0000000000000000E+000, 7.4289603734243026E-001, 1.3820472874496879E+000, 0.0000000000000000E+000,-1,45,-2.0197211910301568E-001,-6.4178712115720504E+000, 7.2042937115686634E-001, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.1331829332166308E-015,0,1
127, 4.5833333333333337E-001, 7.9166666666666630E-001, 0.0000000000000000E+000, 9.0798404564074742E-001, 1.2867336814186734E+000, 0.0000000000000000E+000,-1,44,-1.5838888796896963E-001,-5.0329693466774303E+000, 7.4334036733743991E-001, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1546319456101628E-014,0,1
128, 5.4166666666666630E-001, 7.9166666666666641E-001, 0.0000000000000000E+000, 1.0730720539390644E+000, 1.1914200753876611E+000, 0.0000000000000000E+000,-1,43,-1.0803317451576763E-001,-3.4328649107545655E+000, 7.4819293481114080E-001, 1.0000000000000000E+000,1, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.0658141036401503E-014,0,1
129, 6.2500000000000033E-001, 7.9166666666666641E-001, 0.0000000000000000E+000, 1.2381600622373834E+000, 1.0961064693566476E+000, 0.0000000000000000E+000,-1,42,-1.1255385144935426E-001,-3.5765140563779041E+000, 7.5026888347306464E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-4.4408920985006262E-015,0,1
130, 7.0833333333333337E-001, 7.9166666666666730E-001, 0.0000000000000000E+000, 1.4032480705357004E+000, 1.0007928633256369E+000, 0.0000000000000000E+000,-1,41,-7.7777147261193003E-002,-2.4714486164855880E+000, 7.5026888347306486E-001, 0.0000000000000000E+000,0, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.2989609388114332E-014,0,1
