k_index,kx_frac,ky_frac,kz_frac,source_k_weight,photon_eV,I_plus_A2_per_eV,I_minus_A2_per_eV,eta,eta_valid
1,0.0,0.0,0.0,0.02,1.05,3.82665966649745e-217,3.85004565887273e-217,nan,False
1,0.0,0.0,0.0,0.02,1.06,1.8272261257050805e-214,1.8383747517494223e-214,nan,False
1,0.0,0.0,0.0,0.02,1.07,8.384892456052916e-212,8.43595648585083e-212,nan,False
1,0.0,0.0,0.0,0.02,1.08,3.6978616522827135e-209,3.7203334082090566e-209,nan,False
1,0.0,0.0,0.0,0.02,1.0899999999999999,1.567361377062076e-206,1.576862766440288e-206,nan,False
1,0.0,0.0,0.0,0.02,1.1,6.38517371007339e-204,6.423771763299142e-204,nan,False
1,0.0,0.0,0.0,0.02,1.1099999999999999,2.500252581075793e-201,2.5153176754137112e-201,nan,False
1,0.0,0.0,0.0,0.02,1.12,9.410835802535638e-199,9.467330342117134e-199,nan,False
1,0.0,0.0,0.0,0.02,1.13,3.405137266246574e-196,3.4254921790388597e-196,nan,False
1,0.0,0.0,0.0,0.02,1.1400000000000001,1.184502402895955e-193,1.191548687214299e-193,nan,False
1,0.0,0.0,0.0,0.02,1.15,3.961586666251425e-191,3.9850224354928165e-191,nan,False
1,0.0,0.0,0.0,0.02,1.1600000000000001,1.2740190304526064e-188,1.2815080744692359e-188,nan,False
1,0.0,0.0,0.0,0.02,1.17,3.940060940923375e-186,3.963054259576875e-186,nan,False
1,0.0,0.0,0.0,0.02,1.1800000000000002,1.1719321869679435e-183,1.1787149246357335e-183,nan,False
1,0.0,0.0,0.0,0.02,1.19,3.352993603596566e-181,3.3722172801343065e-181,nan,False
1,0.0,0.0,0.0,0.02,1.2000000000000002,9.229074428238849e-179,9.281421925728621e-179,nan,False
1,0.0,0.0,0.0,0.02,1.21,2.4442737039655245e-176,2.4579693781997622e-176,nan,False
1,0.0,0.0,0.0,0.02,1.22,6.229965894578936e-174,6.2643928722324295e-174,nan,False
1,0.0,0.0,0.0,0.02,1.23,1.5284470152167988e-171,1.5367616337845523e-171,nan,False
1,0.0,0.0,0.0,0.02,1.24,3.610234890551976e-169,3.629528508600136e-169,nan,False
1,0.0,0.0,0.0,0.02,1.25,8.211806635298913e-167,8.254820938193506e-167,nan,False
1,0.0,0.0,0.0,0.02,1.26,1.799134830313114e-164,1.808348654365135e-164,nan,False
1,0.0,0.0,0.0,0.02,1.27,3.797683482084268e-162,3.8166459427399264e-162,nan,False
1,0.0,0.0,0.0,0.02,1.28,7.725304851655681e-160,7.762800179289598e-160,nan,False
1,0.0,0.0,0.0,0.02,1.29,1.5148435125245985e-157,1.5219669105943054e-157,nan,False
1,0.0,0.0,0.0,0.02,1.3,2.864100988304055e-155,2.877103426082337e-155,nan,False
1,0.0,0.0,0.0,0.02,1.31,5.222610584540503e-153,5.245413467375387e-153,nan,False
1,0.0,0.0,0.0,0.02,1.32,9.186934040231925e-151,9.225356220584902e-151,nan,False
1,0.0,0.0,0.0,0.02,1.33,1.559314483138158e-148,1.5655346408213292e-148,nan,False
1,0.0,0.0,0.0,0.02,1.3399999999999999,2.5542432430426464e-146,2.5639181713983726e-146,nan,False
1,0.0,0.0,0.0,0.02,1.35,4.0385684277985583e-144,4.053026850234165e-144,nan,False
1,0.0,0.0,0.0,0.02,1.3599999999999999,6.164303372330669e-142,6.185063051383346e-142,nan,False
1,0.0,0.0,0.0,0.02,1.37,9.083811973324027e-140,9.112450237247938e-140,nan,False
1,0.0,0.0,0.0,0.02,1.38,1.2923977128896055e-137,1.2961934732130894e-137,nan,False
1,0.0,0.0,0.0,0.02,1.3900000000000001,1.775268229729807e-135,1.7801018952241107e-135,nan,False
1,0.0,0.0,0.0,0.02,1.4,2.354219994573893e-133,2.3601339730999374e-133,nan,False
1,0.0,0.0,0.0,0.02,1.4100000000000001,3.0137101103515284e-131,3.020662078953423e-131,nan,False
1,0.0,0.0,0.0,0.02,1.42,3.723622213590957e-129,3.731473851652789e-129,nan,False
1,0.0,0.0,0.0,0.02,1.4300000000000002,4.4397880022578575e-127,4.4483079431250255e-127,nan,False
1,0.0,0.0,0.0,0.02,1.44,5.107415297129776e-125,5.116297814615192e-125,nan,False
1,0.0,0.0,0.0,0.02,1.4500000000000002,5.667377977579931e-123,5.67627527250795e-123,nan,False
1,0.0,0.0,0.0,0.02,1.46,6.064539387158898e-121,6.073101904373417e-121,nan,False
1,0.0,0.0,0.0,0.02,1.47,6.256570119827389e-119,6.264487208013794e-119,nan,False
1,0.0,0.0,0.0,0.02,1.48,6.221342654089659e-117,6.2283757883759365e-117,nan,False
1,0.0,0.0,0.0,0.02,1.49,5.96112500302141e-115,5.967127755200444e-115,nan,False
1,0.0,0.0,0.0,0.02,1.5,5.502475197304523e-113,5.507397501745418e-113,nan,False
1,0.0,0.0,0.0,0.02,1.51,4.891783025217765e-111,4.895660967364192e-111,nan,False
1,0.0,0.0,0.0,0.02,1.52,4.1874936927124427e-109,4.1904289552970815e-109,nan,False
1,0.0,0.0,0.0,0.02,1.53,3.450831198439351e-107,3.4529657322845915e-107,nan,False
1,0.0,0.0,0.0,0.02,1.54,2.7370772828760155e-105,2.7385685893714523e-105,nan,False
1,0.0,0.0,0.0,0.02,1.55,2.089114429014962e-103,2.090115432222995e-103,nan,False
1,0.0,0.0,0.0,0.02,1.56,1.5341721836506878e-101,1.534817696922646e-101,nan,False
1,0.0,0.0,0.0,0.02,1.57,1.083812870547881e-99,1.084212789458647e-99,nan,False
1,0.0,0.0,0.0,0.02,1.58,7.364460479485462e-98,7.366840775959295e-98,nan,False
1,0.0,0.0,0.0,0.02,1.59,4.8125833646410195e-96,4.813944424052698e-96,nan,False
1,0.0,0.0,0.0,0.02,1.6,3.024240508939416e-94,3.024988168290137e-94,nan,False
1,0.0,0.0,0.0,0.02,1.61,1.8273027023355115e-92,1.827697254009028e-92,nan,False
1,0.0,0.0,0.0,0.02,1.62,1.0615025993496872e-90,1.0617026173633057e-90,nan,False
1,0.0,0.0,0.0,0.02,1.6300000000000001,5.928062610620771e-89,5.9290366798087036e-89,nan,False
1,0.0,0.0,0.0,0.02,1.6400000000000001,3.1823977991922734e-87,3.1828534738308953e-87,nan,False
1,0.0,0.0,0.0,0.02,1.6500000000000001,1.6421717203064268e-85,1.6423764832712773e-85,nan,False
1,0.0,0.0,0.0,0.02,1.66,8.144807367111181e-84,8.145691188652614e-84,nan,False
1,0.0,0.0,0.0,0.02,1.67,3.882574993481865e-82,3.882941411772745e-82,nan,False
1,0.0,0.0,0.0,0.02,1.68,1.778758195087863e-80,1.77890409973126e-80,nan,False
1,0.0,0.0,0.0,0.02,1.69,7.831690912037487e-79,7.832248890310757e-79,nan,False
1,0.0,0.0,0.0,0.02,1.7,3.313761921822668e-77,3.3139668467049342e-77,nan,False
1,0.0,0.0,0.0,0.02,1.71,1.3474156188557665e-75,1.3474878908289674e-75,nan,False
1,0.0,0.0,0.0,0.02,1.72,5.2648416650513745e-74,5.265086405796878e-74,nan,False
1,0.0,0.0,0.0,0.02,1.73,1.976800582383316e-72,1.9768801545003e-72,nan,False
1,0.0,0.0,0.0,0.02,1.74,7.132237235588989e-71,7.132485596663859e-71,nan,False
1,0.0,0.0,0.0,0.02,1.75,2.4726731481457926e-69,2.472747555351245e-69,nan,False
1,0.0,0.0,0.0,0.02,1.76,8.237192835333199e-68,8.23740677213708e-68,nan,False
1,0.0,0.0,0.0,0.02,1.77,2.636681906245839e-66,2.6367409280320656e-66,nan,False
1,0.0,0.0,0.0,0.02,1.78,8.109561012747985e-65,8.109717218513481e-65,nan,False
1,0.0,0.0,0.0,0.02,1.79,2.3965902924496233e-63,2.396629940493232e-63,nan,False
1,0.0,0.0,0.0,0.02,1.8,6.805238971342256e-62,6.8053354529344365e-62,nan,False
1,0.0,0.0,0.0,0.02,1.81,1.856704834182959e-60,1.8567273347172422e-60,nan,False
1,0.0,0.0,0.0,0.02,1.82,4.867314905963286e-59,4.86736516983146e-59,nan,False
1,0.0,0.0,0.0,0.02,1.83,1.2259723100381379e-57,1.2259830591549199e-57,nan,False
1,0.0,0.0,0.0,0.02,1.84,2.9669783912653425e-56,2.9670003808404093e-56,nan,False
1,0.0,0.0,0.0,0.02,1.85,6.899041455534615e-55,6.899084446112818e-55,nan,False
1,0.0,0.0,0.0,0.02,1.86,1.5413531664887867e-53,1.541361188923516e-53,nan,False
1,0.0,0.0,0.0,0.02,1.87,3.30866799162778e-52,3.308682257833019e-52,nan,False
1,0.0,0.0,0.0,0.02,1.8800000000000001,6.824025233314378e-51,6.824049355853487e-51,nan,False
1,0.0,0.0,0.0,0.02,1.8900000000000001,1.3522699463134584e-49,1.352273812763325e-49,nan,False
1,0.0,0.0,0.0,0.02,1.9000000000000001,2.5746641135660947e-48,2.5746699618742487e-48,nan,False
1,0.0,0.0,0.0,0.02,1.91,4.709896557236755e-47,4.709904847917568e-47,nan,False
1,0.0,0.0,0.0,0.02,1.92,8.278183754137539e-46,8.27819464514298e-46,nan,False
1,0.0,0.0,0.0,0.02,1.93,1.3979481066336463e-44,1.397949405187026e-44,nan,False
1,0.0,0.0,0.0,0.02,1.94,2.268186711879803e-43,2.268188055888249e-43,nan,False
1,0.0,0.0,0.0,0.02,1.95,3.535882751941288e-42,3.535883812754766e-42,nan,False
1,0.0,0.0,0.0,0.02,1.96,5.295997972041142e-41,5.295998213502563e-41,nan,False
1,0.0,0.0,0.0,0.02,1.97,7.621286995886787e-40,7.621285656999908e-40,nan,False
1,0.0,0.0,0.0,0.02,1.98,1.0537535971515473e-38,1.0537532092490237e-38,nan,False
1,0.0,0.0,0.0,0.02,1.99,1.3998445403458923e-37,1.3998437907632211e-37,nan,False
1,0.0,0.0,0.0,0.02,2.0,1.7866944954185333e-36,1.7866932786332274e-36,nan,False
1,0.0,0.0,0.0,0.02,2.01,2.1910401964947455e-35,2.1910384269945466e-35,nan,False
1,0.0,0.0,0.0,0.02,2.02,2.581545424462401e-34,2.581543055400354e-34,nan,False
1,0.0,0.0,0.0,0.02,2.0300000000000002,2.922391705320482e-33,2.922388743687797e-33,nan,False
1,0.0,0.0,0.0,0.02,2.04,3.1785290107125743e-32,3.1785255248647004e-32,nan,False
1,0.0,0.0,0.0,0.02,2.05,3.3215662280767315e-31,3.3215623448600414e-31,nan,False
1,0.0,0.0,0.0,0.02,2.06,3.334943931528918e-30,3.334939822676257e-30,nan,False
1,0.0,0.0,0.0,0.02,2.0700000000000003,3.2170881053822465e-29,3.217083965565115e-29,nan,False
1,0.0,0.0,0.0,0.02,2.08,2.981714762479928e-28,2.9817107835489303e-28,nan,False
1,0.0,0.0,0.0,0.02,2.09,2.6552039965271442e-27,2.6552003433410996e-27,nan,False
1,0.0,0.0,0.0,0.02,2.1,2.271738251741553e-26,2.271735044330277e-26,nan,False
1,0.0,0.0,0.0,0.02,2.1100000000000003,1.8674425031047668e-25,1.8674398080174548e-25,nan,False
1,0.0,0.0,0.0,0.02,2.12,1.4749071982209987e-24,1.4749050294649655e-24,nan,False
1,0.0,0.0,0.0,0.02,2.13,1.1192075249905514e-23,1.1192058527562834e-23,nan,False
1,0.0,0.0,0.0,0.02,2.14,8.159902799650036e-23,8.159890439653291e-23,nan,False
1,0.0,0.0,0.0,0.02,2.1500000000000004,5.715941284294937e-22,5.715932523825146e-22,nan,False
1,0.0,0.0,0.0,0.02,2.16,3.8469710426655514e-21,3.846965086717727e-21,nan,False
1,0.0,0.0,0.0,0.02,2.17,2.4875879190409988e-20,2.487584034011048e-20,nan,False
1,0.0,0.0,0.0,0.02,2.1799999999999997,1.5454903781142301e-19,1.5454879462107507e-19,nan,False
1,0.0,0.0,0.0,0.02,2.19,9.225342544386585e-19,9.225327933340561e-19,nan,False
1,0.0,0.0,0.0,0.02,2.2,5.2908690241430686e-18,5.290860597349522e-18,nan,False
1,0.0,0.0,0.0,0.02,2.21,2.9154112336110876e-17,2.915406567629552e-17,nan,False
1,0.0,0.0,0.0,0.02,2.2199999999999998,1.54347971705893e-16,1.5434772363894315e-16,nan,False
1,0.0,0.0,0.0,0.02,2.23,7.851096458574712e-16,7.851083794338906e-16,nan,False
1,0.0,0.0,0.0,0.02,2.24,3.836966203640761e-15,3.8369599948557725e-15,nan,False
1,0.0,0.0,0.0,0.02,2.25,1.8016644203621667e-14,1.8016614970147947e-14,nan,False
1,0.0,0.0,0.0,0.02,2.26,8.128082285821209e-14,8.128069066017691e-14,nan,False
1,0.0,0.0,0.0,0.02,2.27,3.523145158987159e-13,3.523139417009139e-13,nan,False
1,0.0,0.0,0.0,0.02,2.2800000000000002,1.4672402563165362e-12,1.467237860749908e-12,nan,False
1,0.0,0.0,0.0,0.02,2.29,5.870839107243166e-12,5.870829507028606e-12,nan,False
1,0.0,0.0,0.0,0.02,2.3,2.256978213463563e-11,2.2569745177935236e-11,nan,False
1,0.0,0.0,0.0,0.02,2.31,8.33648160351743e-11,8.336467937034302e-11,nan,False
1,0.0,0.0,0.0,0.02,2.3200000000000003,2.958465190338198e-10,2.9584603354206195e-10,nan,False
1,0.0,0.0,0.0,0.02,2.33,1.0087379671485132e-09,1.008736310321071e-09,nan,False
1,0.0,0.0,0.0,0.02,2.34,3.3045970039393503e-09,3.304591572053186e-09,nan,False
1,0.0,0.0,0.0,0.02,2.35,1.0401282082819362e-08,1.0401264974449817e-08,nan,False
1,0.0,0.0,0.0,0.02,2.3600000000000003,3.145454991337536e-08,3.145449814590938e-08,nan,False
1,0.0,0.0,0.0,0.02,2.37,9.13920260577371e-08,9.139187557021486e-08,nan,False
1,0.0,0.0,0.0,0.02,2.38,2.5512990282048386e-07,2.551294825356702e-07,nan,False
1,0.0,0.0,0.0,0.02,2.39,6.842938696568193e-07,6.842927419654018e-07,nan,False
1,0.0,0.0,0.0,0.02,2.4000000000000004,1.7634053801730566e-06,1.7634024731834435e-06,nan,False
1,0.0,0.0,0.0,0.02,2.41,4.36606200802077e-06,4.366054808457715e-06,nan,False
1,0.0,0.0,0.0,0.02,2.42,1.0386180415772869e-05,1.038616328485196e-05,nan,False
1,0.0,0.0,0.0,0.02,2.4299999999999997,2.3738323817292718e-05,2.3738284654890434e-05,nan,False
1,0.0,0.0,0.0,0.02,2.44,5.212816787913201e-05,5.212808186420283e-05,nan,False
1,0.0,0.0,0.0,0.02,2.45,0.00010998237565055202,0.00010998219414251667,nan,False
1,0.0,0.0,0.0,0.02,2.46,0.00022294716518874802,0.0002229467971980985,nan,False
1,0.0,0.0,0.0,0.02,2.4699999999999998,0.0004342192128640558,0.00043421849606432216,nan,False
1,0.0,0.0,0.0,0.02,2.48,0.0008125392323728821,0.000812537890905651,nan,False
1,0.0,0.0,0.0,0.02,2.49,0.001460857537147474,0.0014608551251080505,nan,False
1,0.0,0.0,0.0,0.02,2.5,0.002523478528721356,0.0025234743618352067,nan,False
1,0.0,0.0,0.0,0.02,2.5100000000000002,0.004188124506036244,0.004188117589917184,nan,False
1,0.0,0.0,0.0,0.02,2.52,0.006678328474359321,0.006678317445325086,nan,False
1,0.0,0.0,0.0,0.02,2.5300000000000002,0.010231614995174174,0.010231598097099259,nan,False
1,0.0,0.0,0.0,0.02,2.54,0.015060827174272259,0.015060802299325708,nan,False
1,0.0,0.0,0.0,0.02,2.55,0.021300101922777197,0.02130006674141452,nan,False
1,0.0,0.0,0.0,0.02,2.56,0.028942947681002123,0.028942899874267777,nan,False
1,0.0,0.0,0.0,0.02,2.57,0.03778609906049164,0.03778603664509709,8.259048652178517e-07,True
1,0.0,0.0,0.0,0.02,2.58,0.04739686089577106,0.04739678260314801,8.259269309788778e-07,True
1,0.0,0.0,0.0,0.02,2.59,0.057120936718204465,0.05712084236065026,8.259461203105769e-07,True
1,0.0,0.0,0.0,0.02,2.6,0.06614077560357236,0.06614066634402112,8.259628080183354e-07,True
1,0.0,0.0,0.0,0.02,2.61,0.07358197950234983,0.07358185794835775,8.259773201473571e-07,True
1,0.0,0.0,0.0,0.02,2.62,0.0786505695070169,0.07865043957796576,8.259899405531977e-07,True
1,0.0,0.0,0.0,0.02,2.63,0.08077193689241975,0.0807718034571423,8.260009156876978e-07,True
1,0.0,0.0,0.0,0.02,2.64,0.07969798546297911,0.0796978538003486,8.260104599653053e-07,True
1,0.0,0.0,0.0,0.02,2.65,0.0755548610529701,0.0755547362336079,8.260187602147342e-07,True
1,0.0,0.0,0.0,0.02,2.66,0.06881857879187551,0.06881846510010169,8.260259782818665e-07,True
1,0.0,0.0,0.0,0.02,2.67,0.06022505547248204,0.060224955976887415,8.260322554317209e-07,True
1,0.0,0.0,0.0,0.02,2.68,0.05063804596872749,0.0506379623109251,8.260377142421563e-07,True
1,0.0,0.0,0.0,0.02,2.69,0.04090768371900455,0.04090761613609288,8.260424613665884e-07,True
1,0.0,0.0,0.0,0.02,2.7,0.031751267081266195,0.031751214625257734,8.26046589847764e-07,True
1,0.0,0.0,0.0,0.02,2.71,0.023678023844238717,0.023677984725799323,nan,False
1,0.0,0.0,0.0,0.02,2.72,0.016965164176764677,0.016965136148528067,nan,False
1,0.0,0.0,0.0,0.02,2.73,0.011678818276556894,0.011678798981856645,nan,False
1,0.0,0.0,0.0,0.02,2.74,0.007724456926600315,0.007724444164906243,nan,False
1,0.0,0.0,0.0,0.02,2.75,0.004908685777995838,0.004908677668260711,nan,False
1,0.0,0.0,0.0,0.02,2.7600000000000002,0.0029970275388116322,0.0029970225873544223,nan,False
1,0.0,0.0,0.0,0.02,2.77,0.0017581036530478116,0.0017581007484421644,nan,False
1,0.0,0.0,0.0,0.02,2.7800000000000002,0.0009908925127915461,0.000990890875719363,nan,False
1,0.0,0.0,0.0,0.02,2.79,0.0005365835955302182,0.0005365827090515427,nan,False
1,0.0,0.0,0.0,0.02,2.8000000000000003,0.00027917679273877524,0.00027917633157633313,nan,False
1,0.0,0.0,0.0,0.02,2.81,0.00013956104662592986,0.0001395608162454688,nan,False
1,0.0,0.0,0.0,0.02,2.82,6.704302317665255e-05,6.704291289188234e-05,nan,False
1,0.0,0.0,0.0,0.02,2.83,3.097168117873871e-05,3.097163115225808e-05,nan,False
1,0.0,0.0,0.0,0.02,2.84,1.381113098233568e-05,1.3811110782446868e-05,nan,False
1,0.0,0.0,0.0,0.02,2.85,6.058510656767237e-06,6.058506408608253e-06,nan,False
1,0.0,0.0,0.0,0.02,2.86,2.8503682861455815e-06,2.850375758494259e-06,nan,False
1,0.0,0.0,0.0,0.02,2.87,1.8741240779771387e-06,1.8741457278812484e-06,nan,False
1,0.0,0.0,0.0,0.02,2.88,2.1783593143598803e-06,2.1784040148557766e-06,nan,False
1,0.0,0.0,0.0,0.02,2.89,3.547981816814681e-06,3.5480665288618388e-06,nan,False
1,0.0,0.0,0.0,0.02,2.9,6.205305147403951e-06,6.205458084057973e-06,nan,False
1,0.0,0.0,0.0,0.02,2.91,1.0679318203557342e-05,1.067958305058435e-05,nan,False
1,0.0,0.0,0.0,0.02,2.92,1.774200641637458e-05,1.7742446938699406e-05,nan,False
1,0.0,0.0,0.0,0.02,2.93,2.8345802208366427e-05,2.8346506156063466e-05,nan,False
1,0.0,0.0,0.0,0.02,2.94,4.3519131755597034e-05,4.352021252641932e-05,nan,False
1,0.0,0.0,0.0,0.02,2.95,6.419702143223078e-05,6.419861566367997e-05,nan,False
1,0.0,0.0,0.0,0.02,2.96,9.098727723946587e-05,9.098953664440458e-05,nan,False
1,0.0,0.0,0.0,0.02,2.97,0.0001239011290405419,0.00012390420557234022,nan,False
1,0.0,0.0,0.0,0.02,2.98,0.00016210567336246996,0.00016210969824187975,nan,False
1,0.0,0.0,0.0,0.02,2.99,0.0002037743130057182,0.00020377937204277816,nan,False
1,0.0,0.0,0.0,0.02,3.0,0.00024610980763446717,0.00024611591713445474,nan,False
1,0.0,0.0,0.0,0.02,3.0100000000000002,0.0002855858374709217,0.0002855929261527635,nan,False
1,0.0,0.0,0.0,0.02,3.02,0.0003183997218436266,0.0003184076240137819,nan,False
1,0.0,0.0,0.0,0.02,3.0300000000000002,0.00034106485306736444,0.00034107331651423995,nan,False
1,0.0,0.0,0.0,0.02,3.04,0.00035101812153037775,0.0003510268305032244,nan,False
1,0.0,0.0,0.0,0.02,3.0500000000000003,0.00034709663233770187,0.00034710524235349996,nan,False
1,0.0,0.0,0.0,0.02,3.06,0.0003297612075515573,0.0003297693857317122,nan,False
1,0.0,0.0,0.0,0.02,3.07,0.00030100731121008857,0.00030101477437829646,nan,False
1,0.0,0.0,0.0,0.02,3.08,0.00026398718978827183,0.0002639937331578898,nan,False
1,0.0,0.0,0.0,0.02,3.09,0.00022244211025873391,0.00022244762200034654,nan,False
1,0.0,0.0,0.0,0.02,3.1,0.0001800858225549324,0.00018009028304472816,nan,False
1,0.0,0.0,0.0,0.02,3.11,0.00014007815937653353,0.0001400816273778122,nan,False
1,0.0,0.0,0.0,0.02,3.12,0.00010468627311865594,0.00010468886356820974,nan,False
1,0.0,0.0,0.0,0.02,3.13,7.516877793545993e-05,7.517063687744092e-05,nan,False
1,0.0,0.0,0.0,0.02,3.14,5.185775496332949e-05,5.185903654498541e-05,nan,False
1,0.0,0.0,0.0,0.02,3.15,3.4373079392011876e-05,3.4373928202336814e-05,nan,False
1,0.0,0.0,0.0,0.02,3.16,2.189030045328333e-05,2.1890840525988466e-05,nan,False
1,0.0,0.0,0.0,0.02,3.17,1.3394102089746325e-05,1.3394432203223164e-05,nan,False
1,0.0,0.0,0.0,0.02,3.18,7.874158366163891e-06,7.874352202316393e-06,nan,False
1,0.0,0.0,0.0,0.02,3.19,4.447576317334536e-06,4.447685651644779e-06,nan,False
1,0.0,0.0,0.0,0.02,3.2,2.4136343159339814e-06,2.413693556114374e-06,nan,False
1,0.0,0.0,0.0,0.02,3.21,1.258486091477608e-06,1.258516923404594e-06,nan,False
1,0.0,0.0,0.0,0.02,3.22,6.30455378025186e-07,6.304707912445265e-07,nan,False
1,0.0,0.0,0.0,0.02,3.23,3.034515688702978e-07,3.0345896962311784e-07,nan,False
1,0.0,0.0,0.0,0.02,3.24,1.4033101037555289e-07,1.403344233007993e-07,nan,False
1,0.0,0.0,0.0,0.02,3.25,6.235155660495624e-08,6.23530681496472e-08,nan,False
1,0.0,0.0,0.0,0.02,3.2600000000000002,2.661769873428922e-08,2.661834161361615e-08,nan,False
1,0.0,0.0,0.0,0.02,3.27,1.0917506722077252e-08,1.0917769275854623e-08,nan,False
1,0.0,0.0,0.0,0.02,3.2800000000000002,4.302356743639488e-09,4.3024596987265864e-09,nan,False
1,0.0,0.0,0.0,0.02,3.29,1.628994512956769e-09,1.6290332718788487e-09,nan,False
1,0.0,0.0,0.0,0.02,3.3000000000000003,5.926023663953361e-10,5.926163730827782e-10,nan,False
