k_index,kx_frac,ky_frac,kz_frac,source_k_weight,initial_first,initial_last,final_first,final_last,transition_eV,transition_min_eV,transition_max_eV,I_plus_A2,I_minus_A2,eta,eta_valid
1,0.0,0.0,0.0,0.02,25,26,37,38,4.105200154793549,4.105200154793549,4.105200154793549,1.8899589629672443e-08,1.8851328900287814e-08,nan,False
1,0.0,0.0,0.0,0.02,25,26,39,40,4.140120145888764,4.140120145888764,4.140120145888764,0.0026009499444178833,0.0026010511476724212,-1.9454677680061997e-05,True
1,0.0,0.0,0.0,0.02,27,28,37,38,4.099020912894534,4.099020912867254,4.099020912921813,2.7803593938421456e-05,2.7821006368889137e-05,nan,False
1,0.0,0.0,0.0,0.02,27,28,39,40,4.133940903989749,4.133940903962469,4.133940904017028,2.1014260396673257e-08,2.0853181556558962e-08,nan,False
1,0.0,0.0,0.0,0.02,29,30,37,38,4.0209498187967405,4.0209498187967405,4.0209498187967405,2.538904144109108,2.5389043013050703,-3.095744240038606e-08,True
1,0.0,0.0,0.0,0.02,29,30,39,40,4.055869809891956,4.055869809891956,4.055869809891956,0.00495117935315721,0.004951393340799916,-2.1609297837994325e-05,True
1,0.0,0.0,0.0,0.02,31,32,37,38,4.011896950712199,4.011896950684919,4.011896950739478,0.005065744972229262,0.005065790362295227,-4.480077744061059e-06,True
1,0.0,0.0,0.0,0.02,31,32,39,40,4.046816941807414,4.0468169417801345,4.0468169418346935,2.5460832423218287,2.5460834880805105,-4.8262104298768187e-08,True
1,0.0,0.0,0.0,0.02,33,34,37,38,3.0421910283376645,3.0421910282285465,3.0421910284467826,4.403548769570921e-05,4.40365816499471e-05,nan,False
1,0.0,0.0,0.0,0.02,33,34,39,40,3.0771110194328797,3.0771110193237616,3.0771110195419977,4.857909752199026e-10,4.839515754081919e-10,nan,False
1,0.0,0.0,0.0,0.02,35,36,37,38,2.5967336895434574,2.5967336895434574,2.5967336895434574,2.9927176080018146e-10,3.011208040709063e-10,nan,False
1,0.0,0.0,0.0,0.02,35,36,39,40,2.6316536806386726,2.6316536806386726,2.6316536806386726,0.010128799049672113,0.010128782315408227,8.260741292098417e-07,True
2,0.0,0.0416666666666667,0.0,0.02,1,2,37,38,16.708229362648364,16.708228577967656,16.70823014732907,0.0006150497339946399,0.0006150196714718653,nan,False
2,0.0,0.0416666666666667,0.0,0.02,1,2,39,40,16.74825394455149,16.74825326812806,16.748254620974915,0.0004422305679665746,0.00044228887454992954,nan,False
2,0.0,0.0416666666666667,0.0,0.02,3,4,37,38,16.652472931591706,16.652472146883657,16.65247371629976,0.0001481860182098614,0.00014820361070663838,nan,False
2,0.0,0.0416666666666667,0.0,0.02,3,4,39,40,16.692497513494832,16.69249683704406,16.692498189945603,0.00032841371803424084,0.00032839472179446065,nan,False
2,0.0,0.0416666666666667,0.0,0.02,5,6,37,38,15.621818106926025,15.621817322655488,15.62181889119656,0.0030996926423769514,0.0030999038731395027,-3.4071695153501995e-05,True
2,0.0,0.0416666666666667,0.0,0.02,5,6,39,40,15.661842688829148,15.661842012815892,15.661843364842404,5.5843532556041875e-05,5.584624043655066e-05,nan,False
2,0.0,0.0416666666666667,0.0,0.02,7,8,37,38,15.533649115270183,15.533648331026992,15.533649899513376,2.1988465535155713e-05,2.1990017293442165e-05,nan,False
2,0.0,0.0416666666666667,0.0,0.02,7,8,39,40,15.573673697173309,15.573673021187396,15.573674373159221,0.0030218025976932288,0.0030220311204223844,-3.781088954692564e-05,True
2,0.0,0.0416666666666667,0.0,0.02,9,10,37,38,8.362681149234918,8.362680364772968,8.362681933696868,0.0016119300599051734,0.001611891764085582,nan,False
2,0.0,0.0416666666666667,0.0,0.02,9,10,39,40,8.402705731138044,8.402705054933374,8.402706407342713,0.0005626095422477768,0.0005626600387318997,nan,False
2,0.0,0.0416666666666667,0.0,0.02,11,12,37,38,8.083369442294652,8.083368657012365,8.083370227576939,0.0001906929104125373,0.00019070608147243442,nan,False
2,0.0,0.0416666666666667,0.0,0.02,11,12,39,40,8.123394024197777,8.123393347172769,8.123394701222784,0.0009112181156306349,0.000911206470149309,nan,False
2,0.0,0.0416666666666667,0.0,0.02,13,14,37,38,5.188780264779414,5.18877944867976,5.1887810808790675,0.00440805220881542,0.004408184418331447,-1.4996139692954173e-05,True
2,0.0,0.0416666666666667,0.0,0.02,13,14,39,40,5.228804846682539,5.228804138840165,5.228805554524913,0.002930754019270552,0.0029307574076222914,-5.780679235446543e-07,True
2,0.0,0.0416666666666667,0.0,0.02,15,16,37,38,5.184287896366458,5.184287073321274,5.184288719411641,0.0035640141274472055,0.003564127621070309,-1.5921908837924527e-05,True
2,0.0,0.0416666666666667,0.0,0.02,15,16,39,40,5.224312478269583,5.22431176348168,5.224313193057486,0.002088610979530418,0.0020886997354737933,-2.1247149046504744e-05,True
2,0.0,0.0416666666666667,0.0,0.02,17,18,37,38,5.080276938898493,5.080276066988505,5.0802778108084805,0.0171871259970381,0.017187956929374477,-2.4172518744385526e-05,True
2,0.0,0.0416666666666667,0.0,0.02,17,18,39,40,5.120301520801618,5.120300757148911,5.120302284454326,0.000836439427060317,0.0008363244890721787,nan,False
2,0.0,0.0416666666666667,0.0,0.02,19,20,37,38,5.076136340746106,5.076135495032247,5.076137186459965,0.0008580480161340962,0.0008580446830134497,nan,False
2,0.0,0.0416666666666667,0.0,0.02,19,20,39,40,5.116160922649231,5.116160185192652,5.11616166010581,0.0012454292591878133,0.0012453255272107814,nan,False
2,0.0,0.0416666666666667,0.0,0.02,21,22,37,38,4.9940566591465005,4.99405578400985,4.994057534283151,0.14972764011192985,0.14973598723275836,-2.7873571500214474e-05,True
2,0.0,0.0416666666666667,0.0,0.02,21,22,39,40,5.034081241049625,5.034080474170255,5.034082007928996,0.0028887990599121703,0.0028890645567395926,-4.595069129999638e-05,True
2,0.0,0.0416666666666667,0.0,0.02,23,24,37,38,4.442844893199834,4.442843834061355,4.442845952338313,0.0016986398875516316,0.0016985674087055891,nan,False
2,0.0,0.0416666666666667,0.0,0.02,23,24,39,40,4.48286947510296,4.48286852422176,4.482870425984158,0.3451006928473712,0.34512794228060345,-3.9478850695874906e-05,True
2,0.0,0.0416666666666667,0.0,0.02,25,26,37,38,4.099160769033989,4.099159485751805,4.0991620523161725,0.706974399411462,0.7071148523162463,-9.932393207335243e-05,True
2,0.0,0.0416666666666667,0.0,0.02,25,26,39,40,4.1391853509371135,4.13918417591221,4.1391865259620175,0.005218002547067878,0.005216538074573672,0.0001403485354371257,True
2,0.0,0.0416666666666667,0.0,0.02,27,28,37,38,4.077454338423426,4.077452883991375,4.077455792855474,0.012118685530635555,0.012119556136257148,-3.59186789849535e-05,True
2,0.0,0.0416666666666667,0.0,0.02,27,28,39,40,4.11747892032655,4.117477574151781,4.117480266501319,1.0376846372232462,1.0378113157660076,-6.103531186313928e-05,True
2,0.0,0.0416666666666667,0.0,0.02,29,30,37,38,3.9881617109032548,3.98816050877985,3.9881629130266587,1.8538421679170516,1.8537004461243236,3.8225263329743706e-05,True
2,0.0,0.0416666666666667,0.0,0.02,29,30,39,40,4.02818629280638,4.028185198940255,4.028187386672504,0.040969120795925934,0.04096862003431214,6.111489146751847e-06,True
2,0.0,0.0416666666666667,0.0,0.02,31,32,37,38,3.856165945160937,3.856164769561796,3.8561671207600776,0.012213089613464088,0.012212362310455915,2.9776440183726272e-05,True
2,0.0,0.0416666666666667,0.0,0.02,31,32,39,40,3.8961905270640624,3.896189459722202,3.8961915944059227,1.3970152163902712,1.3968537841418014,5.7780893964254604e-05,True
2,0.0,0.0416666666666667,0.0,0.02,33,34,37,38,3.0203195834018395,3.0203187921584282,3.02032037464525,0.008618750581801025,0.00861824248310892,2.947722321354017e-05,True
2,0.0,0.0416666666666667,0.0,0.02,33,34,39,40,3.060344165304964,3.0603434823188334,3.060344848291095,0.04780592997310119,0.04780975056523335,-3.9957798874135325e-05,True
2,0.0,0.0416666666666667,0.0,0.02,35,36,37,38,2.5872673841299587,2.5872665981914005,2.587268170068517,0.024928904936128454,0.024931469292905746,-5.143075672702283e-05,True
2,0.0,0.0416666666666667,0.0,0.02,35,36,39,40,2.627291966033084,2.627291288351806,2.627292643714362,0.00863727527607364,0.008635888052780594,8.031090001496517e-05,True
3,0.0,0.0833333333333333,0.0,0.02,1,2,37,38,16.49867187666473,16.498671871172714,16.49867188215675,0.007492619771601844,0.007492261834423223,2.3886553663306152e-05,True
3,0.0,0.0833333333333333,0.0,0.02,1,2,39,40,16.56353160444528,16.563531552771618,16.563531656118943,0.003346996521050703,0.0033469051223730026,1.3654021610888324e-05,True
3,0.0,0.0833333333333333,0.0,0.02,3,4,37,38,16.44290965038021,16.442909644779974,16.442909655980444,0.00032028306897175483,0.0003202736456641022,nan,False
3,0.0,0.0833333333333333,0.0,0.02,3,4,39,40,16.50776937816076,16.507769326378877,16.507769429942638,0.0013676471581495647,0.0013676015236982766,1.66838399707352e-05,True
3,0.0,0.0833333333333333,0.0,0.02,5,6,37,38,15.447352061826527,15.44735205709203,15.447352066561024,0.0014758221707291662,0.0014759016483468321,-2.6925831323485417e-05,True
3,0.0,0.0833333333333333,0.0,0.02,5,6,39,40,15.512211789607075,15.512211738690933,15.512211840523218,0.0016499319517632896,0.0016500114917305266,-2.4103433467567913e-05,True
3,0.0,0.0833333333333333,0.0,0.02,7,8,37,38,15.360591560070347,15.360591555335848,15.360591564804846,0.00019413651050172406,0.00019414337324111328,nan,False
3,0.0,0.0833333333333333,0.0,0.02,7,8,39,40,15.425451287850896,15.425451236934752,15.42545133876704,0.000856772216308183,0.0008568158370385706,-2.5455785772137952e-05,True
3,0.0,0.0833333333333333,0.0,0.02,9,10,37,38,8.139122936352974,8.139122930671578,8.139122942034371,0.013847567339519083,0.013846967059859803,2.1675022610001973e-05,True
3,0.0,0.0833333333333333,0.0,0.02,9,10,39,40,8.203982664133523,8.203982612270481,8.203982715996565,0.004287194960918458,0.004287039335222302,1.8150389968505825e-05,True
3,0.0,0.0833333333333333,0.0,0.02,11,12,37,38,7.859266413005294,7.85926640556537,7.85926642044522,0.0005382512902516856,0.0005382277351300917,nan,False
3,0.0,0.0833333333333333,0.0,0.02,11,12,39,40,7.924126140785844,7.924126087164273,7.924126194407414,0.0024190068689331663,0.002418956617386768,1.0386921385522006e-05,True
3,0.0,0.0833333333333333,0.0,0.02,13,14,37,38,5.218594526359741,5.218594520245475,5.218594532474007,0.10390838566293009,0.10390730193996234,5.214827524594294e-06,True
3,0.0,0.0833333333333333,0.0,0.02,13,14,39,40,5.28345425414029,5.283454201844378,5.283454306436201,0.02940856046392709,0.029408412983793514,2.5074417286834663e-06,True
3,0.0,0.0833333333333333,0.0,0.02,15,16,37,38,5.211075918999173,5.211075912073278,5.211075925925066,0.004422092862804938,0.00442207719311047,1.7717540897855251e-06,True
3,0.0,0.0833333333333333,0.0,0.02,15,16,39,40,5.275935646779722,5.275935593672182,5.27593569988726,0.03597001676786292,0.035969930674835296,1.1967346472168323e-06,True
3,0.0,0.0833333333333333,0.0,0.02,17,18,37,38,5.053813489539436,5.053813393172113,5.053813585906758,0.06027388188792227,0.06027341341904549,3.886183224503001e-06,True
3,0.0,0.0833333333333333,0.0,0.02,17,18,39,40,5.118673217319985,5.118673074771018,5.118673359868952,0.07727056868455934,0.07727184493639679,-8.25826261894949e-06,True
3,0.0,0.0833333333333333,0.0,0.02,19,20,37,38,4.870522347467848,4.870522292114803,4.870522402820891,0.00875901228582959,0.008759231925904434,-1.2537790442358237e-05,True
3,0.0,0.0833333333333333,0.0,0.02,19,20,39,40,4.935382075248397,4.9353819737137075,4.935382176783085,0.004626127540943804,0.0046262805381606705,-1.6535934813737073e-05,True
3,0.0,0.0833333333333333,0.0,0.02,21,22,37,38,4.860485002588217,4.860484949751221,4.8604850554252135,0.0031957750354830714,0.0031958466954576706,-1.121154811967486e-05,True
3,0.0,0.0833333333333333,0.0,0.02,21,22,39,40,4.925344730368767,4.925344631350125,4.925344829387408,0.00466911190185107,0.00466927493145212,-1.745800468112709e-05,True
3,0.0,0.0833333333333333,0.0,0.02,23,24,37,38,4.615941256831581,4.6159410844958595,4.615941429167304,0.011562059296475547,0.011562037123148319,9.588840500300284e-07,True
3,0.0,0.0833333333333333,0.0,0.02,23,24,39,40,4.680800984612131,4.680800766094764,4.680801203129498,0.09032723261649644,0.09032905233290267,-1.0072809848469031e-05,True
3,0.0,0.0833333333333333,0.0,0.02,25,26,37,38,4.072012209026736,4.072011892681116,4.072012525372356,0.56296822244587,0.5630265632408953,-5.1812668910123124e-05,True
3,0.0,0.0833333333333333,0.0,0.02,25,26,39,40,4.136871936807285,4.13687157428002,4.13687229933455,0.554507843715708,0.554561196640537,-4.810604469840771e-05,True
3,0.0,0.0833333333333333,0.0,0.02,27,28,37,38,4.059215509328757,4.059215193361897,4.059215825295617,0.06627427133937402,0.06627726808291841,-2.26081383697605e-05,True
3,0.0,0.0833333333333333,0.0,0.02,27,28,39,40,4.124075237109307,4.124074874960802,4.124075599257811,0.3002565043571961,0.30027716279629585,-3.440013479624471e-05,True
3,0.0,0.0833333333333333,0.0,0.02,29,30,37,38,3.8077985791375957,3.8077983727675977,3.8077987855075937,0.8351110399198358,0.8350640236350058,2.8150512994720833e-05,True
3,0.0,0.0833333333333333,0.0,0.02,29,30,39,40,3.872658306918145,3.872658054366502,3.8726585594697878,0.7250397412570881,0.7249847260886567,3.794085525476117e-05,True
3,0.0,0.0833333333333333,0.0,0.02,31,32,37,38,3.551285308651983,3.551285173380616,3.5512854439233505,0.08521173597532891,0.0852091020726768,1.5455285176838412e-05,True
3,0.0,0.0833333333333333,0.0,0.02,31,32,39,40,3.616145036432533,3.6161448549795203,3.6161452178855447,0.44303910456842255,0.4430179376026586,2.3888942535872574e-05,True
3,0.0,0.0833333333333333,0.0,0.02,33,34,37,38,2.8996516084250654,2.899651594627386,2.899651622222745,0.44116518347582523,0.44114742895540415,2.012270953732956e-05,True
3,0.0,0.0833333333333333,0.0,0.02,33,34,39,40,2.9645113362056144,2.9645112762262897,2.964511396184939,0.42212203805311227,0.4221108564243883,1.3244720499677868e-05,True
3,0.0,0.0833333333333333,0.0,0.02,35,36,37,38,2.50421324873892,2.504213245032485,2.5042132524453558,0.03263821797370098,0.032637297384234015,1.4103135944845828e-05,True
3,0.0,0.0833333333333333,0.0,0.02,35,36,39,40,2.5690729765194695,2.569072926631389,2.56907302640755,0.11741722250721245,0.11741405701410451,1.3479861432409541e-05,True
4,0.0,0.125,0.0,0.02,1,2,37,38,16.12726588996351,16.12726549163957,16.12726628828745,0.014087158914392746,0.014086718189208307,1.5643043476719996e-05,True
4,0.0,0.125,0.0,0.02,1,2,39,40,16.281298625140924,16.281298175375497,16.28129907490635,0.00031600108900768463,0.0003159876278590816,nan,False
4,0.0,0.125,0.0,0.02,3,4,37,38,16.071490833611115,16.071490435136056,16.071491232086178,5.37972138077051e-05,5.3795608801849776e-05,nan,False
4,0.0,0.125,0.0,0.02,3,4,39,40,16.225523568788528,16.225523118871983,16.225524018705077,0.010008076104843227,0.010007660068375947,2.0785469176839335e-05,True
4,0.0,0.125,0.0,0.02,5,6,37,38,15.133180063491597,15.133179666255725,15.133180460727466,0.0003232918718226802,0.0003233069768535416,nan,False
4,0.0,0.125,0.0,0.02,5,6,39,40,15.28721279866901,15.287212349991652,15.287213247346365,0.0006245570409762408,0.000624575928699819,nan,False
4,0.0,0.125,0.0,0.02,7,8,37,38,15.048701811862141,15.048701414596046,15.048702209128237,8.583035822082737e-05,8.583147938253218e-05,nan,False
4,0.0,0.125,0.0,0.02,7,8,39,40,15.202734547039555,15.202734098331973,15.202734995747136,0.000804191055588099,0.000804230029932433,nan,False
4,0.0,0.125,0.0,0.02,9,10,37,38,7.751197170485158,7.751196770529113,7.751197570441202,0.028452770392397502,0.02845250628378264,4.641197271851654e-06,True
4,0.0,0.125,0.0,0.02,9,10,39,40,7.905229905662571,7.90522945426504,7.905230357060101,0.0004059881840053265,0.0004059903651237167,nan,False
4,0.0,0.125,0.0,0.02,11,12,37,38,7.471692186992522,7.471691784074512,7.471692589910531,0.0001109694914249216,0.00011096895352401929,nan,False
4,0.0,0.125,0.0,0.02,11,12,39,40,7.625724922169935,7.625724467810439,7.62572537652943,0.019915984968566402,0.019915874215397505,2.780517183113981e-06,True
4,0.0,0.125,0.0,0.02,13,14,37,38,5.222985610342467,5.222985200563578,5.222986020121356,0.253113131618414,0.25311127637027203,3.6648729548970123e-06,True
4,0.0,0.125,0.0,0.02,13,14,39,40,5.37701834551988,5.377017884299505,5.377018806740255,0.00610757448206611,0.006107561222377523,1.0855129986600855e-06,True
4,0.0,0.125,0.0,0.02,15,16,37,38,5.2087383809207815,5.208737962316443,5.20873879952512,0.00359222593672098,0.003592194491549524,4.3768556934829524e-06,True
4,0.0,0.125,0.0,0.02,15,16,39,40,5.362771116098195,5.36277064605237,5.362771586144019,0.17732674095432144,0.17732511877294432,4.574010632178668e-06,True
4,0.0,0.125,0.0,0.02,17,18,37,38,5.0411959205777706,5.041195429495944,5.041196411659596,0.0024145709265740362,0.002414486825392714,1.741565034880861e-05,True
4,0.0,0.125,0.0,0.02,17,18,39,40,5.195228655755184,5.195228113231871,5.195229198278495,0.016941328974918294,0.016941395464579317,-1.9623469518283732e-06,True
4,0.0,0.125,0.0,0.02,19,20,37,38,4.698813367549237,4.698812844218255,4.698813890880221,0.0020422971707438763,0.002042396850300773,-2.4403188190655486e-05,True
4,0.0,0.125,0.0,0.02,19,20,39,40,4.85284610272665,4.852845527954182,4.8528466774991195,0.05448223922014065,0.05448282152588699,-5.343967528216792e-06,True
4,0.0,0.125,0.0,0.02,21,22,37,38,4.489290695171616,4.489290218506705,4.489291171836527,0.007992014037328533,0.00799203268258848,-1.1664918323762258e-06,True
4,0.0,0.125,0.0,0.02,21,22,39,40,4.643323430349029,4.643322902242632,4.643323958455426,0.0018624888183105851,0.001862393801261858,2.5508736363350487e-05,True
4,0.0,0.125,0.0,0.02,23,24,37,38,4.484519055722394,4.4845185888198795,4.4845195226249075,0.0004801181303905054,0.0004801115228219979,nan,False
4,0.0,0.125,0.0,0.02,23,24,39,40,4.6385517908998075,4.638551272555807,4.638552309243806,0.004423507543664497,0.004423834462172535,-3.6951042225147226e-05,True
4,0.0,0.125,0.0,0.02,25,26,37,38,3.9956386186456347,3.995638044719441,3.9956391925718284,0.09910467851663389,0.09911141858455497,-3.4003635525301614e-05,True
4,0.0,0.125,0.0,0.02,25,26,39,40,4.149671353823048,4.149670728455368,4.149671979190727,0.1856352324574685,0.1856453051608383,-2.7129629348258207e-05,True
4,0.0,0.125,0.0,0.02,27,28,37,38,3.984515523287159,3.984514956856552,3.984516089717766,0.017575286064676246,0.01757542692264252,-4.007257728297008e-06,True
4,0.0,0.125,0.0,0.02,27,28,39,40,4.1385482584645725,4.1385476405924795,4.138548876336665,0.23814836393341457,0.23815853898286926,-2.1362380835534257e-05,True
4,0.0,0.125,0.0,0.02,29,30,37,38,3.5459267335943574,3.5459262615839635,3.545927205604751,0.2512129285643696,0.2512054040138612,1.4976663908309885e-05,True
4,0.0,0.125,0.0,0.02,29,30,39,40,3.6999594687717705,3.699958945319891,3.6999599922236497,0.25144909902138207,0.251439998121744,1.8097229965357917e-05,True
4,0.0,0.125,0.0,0.02,31,32,37,38,3.2194640367114764,3.219463591600567,3.219464481822386,0.034004704604856995,0.03400430695296472,5.8470470775389566e-06,True
4,0.0,0.125,0.0,0.02,31,32,39,40,3.3734967718888895,3.3734962753364943,3.3734972684412847,0.6080615090452414,0.6080455054243884,1.3159714287106817e-05,True
4,0.0,0.125,0.0,0.02,33,34,37,38,2.6945770877611483,2.694576689497656,2.6945774860246403,1.3794881150902194,1.379455846121896,1.1696130395213373e-05,True
4,0.0,0.125,0.0,0.02,33,34,39,40,2.8486098229385615,2.8486093732335833,2.848610272643539,0.05394204994742719,0.05393983671135835,2.0515363026966113e-05,True
4,0.0,0.125,0.0,0.02,35,36,37,38,2.3603943051834757,2.3603938988803623,2.360394711486589,0.00456267091429345,0.004562530583852552,1.53783388703416e-05,True
4,0.0,0.125,0.0,0.02,35,36,39,40,2.514427040360889,2.5144265826162897,2.514427498105488,1.034111385248717,1.0340726830172455,1.8713146506272275e-05,True
5,0.0,0.1666666666666667,0.0,0.02,1,2,37,38,15.728850294893894,15.72884984403066,15.728850745757125,0.016373126434167017,0.016372731843628353,1.2050089978293813e-05,True
5,0.0,0.1666666666666667,0.0,0.02,1,2,39,40,15.959892490826117,15.959891906612874,15.95989307503936,6.293473832706702e-05,6.293210681750494e-05,nan,False
5,0.0,0.1666666666666667,0.0,0.02,3,4,37,38,15.673171747254194,15.673171296169311,15.673172198339078,1.6975349059882052e-05,1.697497843581892e-05,nan,False
5,0.0,0.1666666666666667,0.0,0.02,3,4,39,40,15.904213943186418,15.904213358751525,15.904214527621313,0.0138510135506773,0.01385047348838069,1.9495787206211708e-05,True
5,0.0,0.1666666666666667,0.0,0.02,5,6,37,38,14.812331795041043,14.81233134542459,14.812332244657494,0.00026888676709379823,0.0002688943498227454,nan,False
5,0.0,0.1666666666666667,0.0,0.02,5,6,39,40,15.043373990973267,15.043373408006804,15.043374573939731,0.0001794689833355526,0.00017947087962664237,nan,False
5,0.0,0.1666666666666667,0.0,0.02,7,8,37,38,14.730936314709448,14.730935865092992,14.7309367643259,5.2499696050401575e-05,5.249972365479564e-05,nan,False
5,0.0,0.1666666666666667,0.0,0.02,7,8,39,40,14.961978510641671,14.961977927675205,14.961979093608138,0.0006357860897190962,0.000635808924473956,nan,False
5,0.0,0.1666666666666667,0.0,0.02,9,10,37,38,7.346964559256447,7.346964103572333,7.346965014940561,0.036194584900376,0.03619496762462388,-5.287009444517191e-06,True
5,0.0,0.1666666666666667,0.0,0.02,9,10,39,40,7.578006755188671,7.578006166154546,7.578007344222797,9.823359814345616e-05,9.823747239382973e-05,nan,False
5,0.0,0.1666666666666667,0.0,0.02,11,12,37,38,7.0719863409761325,7.071985880831319,7.0719868011209455,3.9322841151152116e-05,3.9322987252529816e-05,nan,False
5,0.0,0.1666666666666667,0.0,0.02,11,12,39,40,7.303028536908357,7.303027943413532,7.303029130403182,0.029183295113038434,0.029184071117681572,-1.3295180050956014e-05,True
5,0.0,0.1666666666666667,0.0,0.02,13,14,37,38,5.2890660711308675,5.289065597881013,5.289066544380721,0.3318460685730846,0.3318450011509136,1.6083117879377159e-06,True
5,0.0,0.1666666666666667,0.0,0.02,13,14,39,40,5.520108267063092,5.520107660463226,5.5201088736629575,0.002653533908944335,0.00265352993480636,7.488393002811501e-07,True
5,0.0,0.1666666666666667,0.0,0.02,15,16,37,38,5.262213239600726,5.262212758925607,5.262213720275845,0.002094540955325544,0.0020945340910876694,1.638604655840681e-06,True
5,0.0,0.1666666666666667,0.0,0.02,15,16,39,40,5.493255435532951,5.493254821507819,5.493256049558082,0.26928456020976066,0.2692829194604762,3.046506420034633e-06,True
5,0.0,0.1666666666666667,0.0,0.02,17,18,37,38,5.075287567018577,5.075287041320858,5.0752880927162956,0.0007457959690693553,0.0007458587675822942,nan,False
5,0.0,0.1666666666666667,0.0,0.02,17,18,39,40,5.306329762950801,5.306329103903071,5.306330421998531,0.0016162569642249212,0.0016162917880951993,nan,False
5,0.0,0.1666666666666667,0.0,0.02,19,20,37,38,4.80164914481448,4.801648610389304,4.801649679239656,0.00035425339852999146,0.00035429001009128333,nan,False
5,0.0,0.1666666666666667,0.0,0.02,19,20,39,40,5.032691340746704,5.032690672971516,5.0326920085218925,0.020744401842117954,0.020744613949358996,-5.1123709973723465e-06,True
5,0.0,0.1666666666666667,0.0,0.02,21,22,37,38,4.089726733742517,4.0897261535743805,4.089727313910654,0.003919524004833687,0.003918498569811149,0.00013082828133911153,True
5,0.0,0.1666666666666667,0.0,0.02,21,22,39,40,4.320768929674742,4.320768216156593,4.3207696431928895,0.002062883339535358,0.0020628763772538193,1.6875150315434186e-06,True
5,0.0,0.1666666666666667,0.0,0.02,23,24,37,38,4.082337735430357,4.082337158503847,4.0823383123568675,0.002326798944975928,0.0023267351656599353,1.3705565378116262e-05,True
