map,band_first,band_last,band,cell_id,ix,iy,k0_index,k1_index,k2_index,k3_index,k0,k1,k2,k3,k0_frac_x,k0_frac_y,k0_frac_z,center_frac_x,center_frac_y,center_frac_z,q_center_frac_x,q_center_frac_y,q_center_frac_z,q1,q2,q3,energy1_ev,energy2_ev,energy3_ev,energy4_ev,energy_above1_ev,energy_above2_ev,energy_above3_ev,energy_above4_ev,e0_eV,e1_eV,e2_eV,e3_eV,min_gap_below_ev,min_gap_above_ev,gap_below1_ev,gap_below2_ev,gap_below3_ev,gap_below4_ev,gap_above1_ev,gap_above2_ev,gap_above3_ev,gap_above4_ev,subspace_min_gap_above_ev,fukui_flux_rad,phi_rad,plaquette_area_inv_ang2,dS_A-2,berry_curvature_ang2,omega_ang2,omega_A2,neighbor_gap_below_ev,neighbor_gap_above_ev,link1_logabs_det,link2_logabs_det,link3_logabs_det,link4_logabs_det,link1_abs_det,link2_abs_det,link3_abs_det,link4_abs_det,link1_min_sv,link2_min_sv,link3_min_sv,link4_min_sv,link1_max_sv,link2_max_sv,link3_max_sv,link4_max_sv,min_link_sv,min_pw_coverage,link_quality_min_sv
occupied,1,18,19,1,0,0,1,2,14,13,1,2,14,13,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.0,1.3763379815441095,1.2489289024855892,1.2489335039314815,1.248928848770369,1.3763755454985218,1.2489299206793762,1.248938100125649,1.2489299234409206,1.3763379815441095,1.2489289024855892,1.2489335039314815,1.248928848770369,2.8244059767335137,1.01819378706125e-06,2.9131717030127144,2.8244060272246245,2.8244107529098486,2.8244059767335137,3.756395441234517e-05,1.01819378706125e-06,4.596194167483247e-06,1.0746705516595512e-06,2.8244059767335137,4.893261438036892e-07,4.893261438036892e-07,0.031470265015301056,0.031470265015301056,1.5548840899997997e-05,1.5548840899997997e-05,1.5548840899997997e-05,2.8244059767335137,1.01819378706125e-06,-0.7248883735918847,-0.659722410345964,-0.6597212743599833,-0.7248879692158552,0.48437863538492143,0.5169948269899238,0.516995414289133,0.48437883125607045,0.7590129760645264,0.7573995562207637,0.7573995769217915,0.759013017498386,1.267804912646833,1.2681129413627439,1.2681129641852393,1.267804992029157,0.7573995562207637,0.9854886897140418,0.7573995562207637
occupied,1,18,19,2,1,0,2,3,15,14,2,3,15,14,0.08333333333333304,-6.938893903907228e-18,0.0,0.1249999999999997,0.04166666666666666,0.0,0.1249999999999997,0.04166666666666666,0.0,0.1249999999999997,0.04166666666666666,0.0,1.2489289024855892,0.8154001436587865,0.9152943160436793,1.2489335039314815,1.2489299206793762,0.8154011025157282,0.92710188249956,1.248938100125649,1.2489289024855892,0.8154001436587865,0.9152943160436793,1.2489335039314815,2.5837429845006,9.5885694162412e-07,2.8244060272246245,2.5837429845006,2.6038575707435676,2.8244107529098486,1.01819378706125e-06,9.5885694162412e-07,0.01180756645588077,4.596194167483247e-06,2.5837429845006,0.017184003934867405,0.017184003934867405,0.031470265015301056,0.031470265015301056,0.5460393780132587,0.5460393780132587,0.5460393780132587,2.5837429845006,9.5885694162412e-07,-0.5234313800382915,-0.4130474949261984,-0.55181869666646,-0.659722410345964,0.592484018081776,0.6616308579728237,0.5759014672816459,0.5169948269899238,0.7478624968786278,0.7499825801255472,0.7517162463151094,0.7573995562207637,1.2700217532584381,1.2724094331635472,1.269222565174614,1.2681129413627439,0.7478624968786278,0.9779193205944798,0.7478624968786278
occupied,1,18,19,3,2,0,3,4,16,15,3,4,16,15,0.16666666666666696,-2.7755575615628914e-17,0.0,0.20833333333333362,0.04166666666666664,0.0,0.20833333333333362,0.04166666666666664,0.0,0.20833333333333362,0.04166666666666664,0.0,0.8154001436587865,0.6721087739290643,0.6024289415873728,0.9152943160436793,0.8154011025157282,0.6721099963813322,0.6248860408024938,0.92710188249956,0.8154001436587865,0.6721087739290643,0.6024289415873728,0.9152943160436793,2.572167046979325,9.5885694162412e-07,2.5837429845006,2.8183775502108688,2.572167046979325,2.6038575707435676,9.5885694162412e-07,1.2224522678572214e-06,0.022457099215120957,0.01180756645588077,2.572167046979325,0.04074729430487991,0.04074729430487991,0.031470265015301056,0.031470265015301056,1.2947871358906033,1.2947871358906033,1.2947871358906033,2.572167046979325,9.5885694162412e-07,-0.18846886984581493,-0.10188239669097313,-0.2948550968414058,-0.4130474949261984,0.8282262858493133,0.9031357571772394,0.7446394802614209,0.6616308579728237,0.7522999763440478,0.7541123768972352,0.7463917678913368,0.7499825801255472,1.2805794608520846,1.28684915407653,1.2753455716947184,1.2724094331635472,0.7463917678913368,0.9797553774778575,0.7463917678913368
occupied,1,18,19,4,3,0,4,5,17,16,4,5,17,16,0.25,-2.7755575615628914e-17,0.0,0.2916666666666667,0.04166666666666664,0.0,0.2916666666666667,0.04166666666666664,0.0,0.2916666666666667,0.04166666666666664,0.0,0.6721087739290643,0.7974247043971406,0.5396014930532121,0.6024289415873728,0.6721099963813322,0.7974267417255401,0.5965439292051026,0.6248860408024938,0.6721087739290643,0.7974247043971406,0.5396014930532121,0.6024289415873728,2.572167046979325,1.2224522678572214e-06,2.8183775502108688,3.1489437702670986,2.7122333485143186,2.572167046979325,1.2224522678572214e-06,2.0373283994290503e-06,0.05694243615189043,0.022457099215120957,2.572167046979325,0.039110252375951005,0.039110252375951005,0.031470265015301056,0.031470265015301056,1.2427684468794697,1.2427684468794697,1.2427684468794697,2.572167046979325,1.2224522678572214e-06,0.1299000666831447,0.15578781884500434,0.028688754447183773,-0.10188239669097313,1.1387145821133082,1.1685782265050177,1.0291042405051012,0.9031357571772394,0.7752898416273017,0.7683454441594749,0.7596954977614571,0.7541123768972352,1.2968395812149651,1.301251273673423,1.2915462436762621,1.28684915407653,0.7541123768972352,0.9827077182623366,0.7541123768972352
occupied,1,18,19,5,4,0,5,6,18,17,5,6,18,17,0.33333333333333304,-2.7755575615628914e-17,0.0,0.3749999999999997,0.04166666666666664,0.0,0.3749999999999997,0.04166666666666664,0.0,0.3749999999999997,0.04166666666666664,0.0,0.7974247043971406,0.8381682212123645,0.7227863683629436,0.5396014930532121,0.7974267417255401,0.8381683668844058,0.7601704311883237,0.5965439292051026,0.7974247043971406,0.8381682212123645,0.7227863683629436,0.5396014930532121,2.7122333485143186,1.4567204131843425e-07,3.1489437702670986,3.0076330505699156,2.7377022135925895,2.7122333485143186,2.0373283994290503e-06,1.4567204131843425e-07,0.03738406282538009,0.05694243615189043,2.7122333485143186,0.030413722454122303,0.030413722454122303,0.031470265015301056,0.031470265015301056,0.96642727474125,0.96642727474125,0.96642727474125,2.7122333485143186,1.4567204131843425e-07,0.3360036794577783,0.32123464465335516,0.2722435182861629,0.15578781884500434,1.3993441736292622,1.3788290778098575,1.3129066791702297,1.1685782265050177,0.7903779299848661,0.7795802099659299,0.7756046122808322,0.7683454441594749,1.3080686357683813,1.3105890846780786,1.3050154418788869,1.301251273673423,0.7683454441594749,0.9832565927166178,0.7683454441594749
occupied,1,18,19,6,5,0,6,7,19,18,6,7,19,18,0.41666666666666696,-5.551115123125783e-17,0.0,0.45833333333333365,0.04166666666666661,0.0,0.45833333333333365,0.04166666666666661,0.0,0.45833333333333365,0.04166666666666661,0.0,0.8381682212123645,0.8791607548525495,0.8594608206697203,0.7227863683629436,0.8381683668844058,0.8791607631845164,0.894952948850118,0.7601704311883237,0.8381682212123645,0.8791607548525495,0.8594608206697203,0.7227863683629436,2.638161585921533,8.331966894203902e-09,3.0076330505699156,2.893702663164903,2.638161585921533,2.7377022135925895,1.4567204131843425e-07,8.331966894203902e-09,0.03549212818039771,0.03738406282538009,2.638161585921533,0.03241857074574861,0.03241857074574861,0.031470265015301056,0.031470265015301056,1.0301333887714794,1.0301333887714794,1.0301333887714794,2.638161585921533,8.331966894203902e-09,0.44191349154890514,0.39277684659169493,0.4045057777772584,0.32123464465335516,1.5556811550456844,1.4810878426492406,1.4985616945189852,1.3788290778098575,0.7956811573886442,0.7858772976336075,0.7822002490437148,0.7795802099659299,1.313260393187109,1.3143285628661068,1.3125078795636802,1.3105890846780786,0.7795802099659299,0.9807852965747702,0.7795802099659299
occupied,1,18,19,7,6,0,7,8,20,19,7,8,20,19,0.5,-5.551115123125783e-17,0.0,0.5416666666666666,0.04166666666666661,0.0,0.5416666666666666,0.04166666666666661,0.0,0.5416666666666666,0.04166666666666661,0.0,0.8791607548525495,0.8381682200252385,0.8594603970722381,0.8594608206697203,0.8791607631845164,0.8381683551843224,0.8949522177575742,0.894952948850118,0.8791607548525495,0.8381682200252385,0.8594603970722381,0.8594608206697203,2.638161585921533,8.331966894203902e-09,2.893702663164903,3.007633044755403,2.6381616060015456,2.638161585921533,8.331966894203902e-09,1.3515908392491838e-07,0.03549182068533607,0.03549212818039771,2.638161585921533,0.03926862991428007,0.03926862991428007,0.031470265015301056,0.031470265015301056,1.24780105585979,1.24780105585979,1.24780105585979,2.638161585921533,8.331966894203902e-09,0.44191312628318036,0.3612420979328802,0.4386714756432507,0.39277684659169493,1.5556805868087835,1.435110856196754,1.5506457787922812,1.4810878426492406,0.7956813119977878,0.7861389825832524,0.7820400853924002,0.7858772976336075,1.313260447531004,1.3131098849818836,1.3151013150940347,1.3143285628661068,0.7820400853924002,0.9807852965747702,0.7820400853924002
occupied,1,18,19,8,7,0,8,9,21,20,8,9,21,20,-0.41666666666666696,5.551115123125783e-17,0.0,-0.3750000000000003,0.04166666666666672,0.0,-0.3750000000000003,0.04166666666666672,0.0,-0.3750000000000003,0.04166666666666672,0.0,0.8381682200252385,0.7974247086536876,0.7227835357397271,0.8594603970722381,0.8381683551843224,0.7974267397728909,0.7601679664089668,0.8949522177575742,0.8381682200252385,0.7974247086536876,0.7227835357397271,0.8594603970722381,2.6381616060015456,1.3515908392491838e-07,3.007633044755403,3.148943767268614,2.7377001252985576,2.6381616060015456,1.3515908392491838e-07,2.031119203271814e-06,0.03738443066923969,0.03549182068533607,2.6381616060015456,0.03217915552927473,0.03217915552927473,0.031470265015301056,0.031470265015301056,1.0225257243187817,1.0225257243187817,1.0225257243187817,2.6381616060015456,1.3515908392491838e-07,0.3360016179201335,0.23285828503796724,0.40450593704395227,0.3612420979328802,1.3993412888315437,1.262202593659535,1.498561933189971,1.435110856196754,0.7903781824970176,0.7784385581579097,0.7822007448239162,0.7861389825832524,1.3080686554711163,1.3067046392480055,1.3125080225267813,1.3131098849818836,0.7784385581579097,0.9832565927166178,0.7784385581579097
occupied,1,18,19,9,8,0,9,10,22,21,9,10,22,21,-0.33333333333333304,2.7755575615628914e-17,0.0,-0.29166666666666635,0.04166666666666669,0.0,-0.29166666666666635,0.04166666666666669,0.0,-0.29166666666666635,0.04166666666666669,0.0,0.7974247086536876,0.672108766553428,0.5395963451189694,0.7227835357397271,0.7974267397728909,0.6721100132367004,0.596539176469588,0.7601679664089668,0.7974247086536876,0.672108766553428,0.5395963451189694,0.7227835357397271,2.7122288096859313,1.2466832723934118e-06,3.148943767268614,2.8183775368886654,2.7122288096859313,2.7377001252985576,2.031119203271814e-06,1.2466832723934118e-06,0.05694283135061862,0.03738443066923969,2.7122288096859313,0.035667046230626796,0.035667046230626796,0.031470265015301056,0.031470265015301056,1.1333570344350528,1.1333570344350528,1.1333570344350528,2.7122288096859313,1.2466832723934118e-06,0.1299094462234275,0.03776554015179519,0.27224791699739737,0.23285828503796724,1.1387252627826916,1.038487720659346,1.3129124542802906,1.262202593659535,0.7752899037057228,0.7649891262455029,0.7756049694686314,0.7784385581579097,1.2968419868031291,1.2946866367906473,1.3050163283670744,1.3067046392480055,0.7649891262455029,0.9835996635828427,0.7649891262455029
occupied,1,18,19,10,9,0,10,11,23,22,10,11,23,22,-0.25,2.7755575615628914e-17,0.0,-0.20833333333333334,0.04166666666666669,0.0,-0.20833333333333334,0.04166666666666669,0.0,-0.20833333333333334,0.04166666666666669,0.0,0.672108766553428,0.8154001255005215,0.6024231441162822,0.5395963451189694,0.6721100132367004,0.815401104821216,0.6248817163891074,0.596539176469588,0.672108766553428,0.8154001255005215,0.6024231441162822,0.5395963451189694,2.5721608778086837,9.793206944275212e-07,2.8183775368886654,2.583742962207527,2.5721608778086837,2.7122288096859313,1.2466832723934118e-06,9.793206944275212e-07,0.022458572272825217,0.05694283135061862,2.5721608778086837,0.04394185986018396,0.04394185986018396,0.031470265015301056,0.031470265015301056,1.3962977381607409,1.3962977381607409,1.3962977381607409,2.5721608778086837,9.793206944275212e-07,-0.18846146564984048,-0.24148698062276655,0.028687718849206595,0.03776554015179519,0.8282324182217476,0.7854590299098277,1.0291031747673833,1.038487720659346,0.7522998449642874,0.7511331524333938,0.7596953248228802,0.7649891262455029,1.28058097397009,1.2781512067417133,1.2915470326402092,1.2946866367906473,0.7511331524333938,0.9797553774778575,0.7511331524333938
