k_index,kx_fractional,ky_fractional,kz_fractional,path_distance_inv_A,band,energy_eV,occupation
2,0.0,0.0416666666666667,0.0,0.09531360337867033,15,-2.7213150949587135,1.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,16,-2.715517196186278,1.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,17,-2.6923141902142884,1.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,18,-2.6885560902848518,1.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,19,-2.6379941724446407,1.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,20,-2.636744226598873,1.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,21,-2.5785410574678123,1.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,22,-2.5775029900945103,1.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,23,-1.865912533220576,1.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,24,-1.8610099368895368,1.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,25,-1.6574567463471368,1.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,26,-1.6519047087059755,1.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,27,-1.5988822158384066,1.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,28,-1.5983195440424511,1.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,29,-1.5208493648643453,1.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,30,-1.5194971825012804,1.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,31,-1.3272797484071204,1.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,32,-1.3253312954820102,1.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,33,-0.5723569857856603,1.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,34,-0.5711278490105653,1.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,35,0.0951327723890672,1.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,36,0.09557795682777531,1.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,37,2.437690639144388,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,38,2.442641491935995,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,39,2.4977644790071647,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,40,2.5144602986099462,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,41,2.5275888626717,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,42,2.5370069768438093,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,43,2.5893836238872483,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,44,2.5924303217487514,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,45,2.6145529220056547,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,46,2.6220298697583395,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,47,2.651388423217931,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,48,2.6579172319672413,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,49,2.683341936039878,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,50,2.690153140226223,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,51,2.7290089349185056,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,52,2.7315137427160847,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,53,5.19964586271995,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,54,5.199868026462171,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,55,5.34713692026727,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,56,5.347606458404282,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,57,6.22523748101423,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,58,6.225420887534229,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,59,6.516400829733539,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,60,6.516983022531888,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,61,6.676387643383296,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,62,6.676934293704826,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,63,7.829421205564056,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,64,7.82945922900744,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,1,-14.24963967647345,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,2,-14.249496088082594,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,3,-14.075184454590499,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,4,-14.074963588145007,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,5,-13.202205325264496,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,6,-13.202184462829486,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,7,-12.964531476598191,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,8,-12.964464771446675,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,9,-5.978613374471151,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,10,-5.978604206315788,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,11,-5.4180316615903035,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,12,-5.418010207138084,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,13,-2.9277025329440556,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,14,-2.921991697914192,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,15,-2.887230883840632,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,16,-2.8682882368076625,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,17,-2.8567359764617644,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,18,-2.843624096377753,1.0
