map,band_first,band_last,band,cell_id,ix,iy,k0_index,k1_index,k2_index,k3_index,k0,k1,k2,k3,k0_frac_x,k0_frac_y,k0_frac_z,center_frac_x,center_frac_y,center_frac_z,q_center_frac_x,q_center_frac_y,q_center_frac_z,q1,q2,q3,energy1_ev,energy2_ev,energy3_ev,energy4_ev,energy_above1_ev,energy_above2_ev,energy_above3_ev,energy_above4_ev,e0_eV,e1_eV,e2_eV,e3_eV,min_gap_below_ev,min_gap_above_ev,gap_below1_ev,gap_below2_ev,gap_below3_ev,gap_below4_ev,gap_above1_ev,gap_above2_ev,gap_above3_ev,gap_above4_ev,subspace_min_gap_above_ev,fukui_flux_rad,phi_rad,plaquette_area_inv_ang2,dS_A-2,berry_curvature_ang2,omega_ang2,omega_A2,neighbor_gap_below_ev,neighbor_gap_above_ev,link1_logabs_det,link2_logabs_det,link3_logabs_det,link4_logabs_det,link1_abs_det,link2_abs_det,link3_abs_det,link4_abs_det,link1_min_sv,link2_min_sv,link3_min_sv,link4_min_sv,link1_max_sv,link2_max_sv,link3_max_sv,link4_max_sv,min_link_sv,min_pw_coverage,link_quality_min_sv
occupied,1,10,11,11,10,0,11,12,24,23,11,12,24,23,-0.16666666666666696,0.0,0.0,-0.1250000000000003,0.041666666666666664,0.0,-0.1250000000000003,0.041666666666666664,0.0,-0.1250000000000003,0.041666666666666664,0.0,-0.5227879301987695,-0.5608437427344022,-0.3266922173905401,-0.2961252070011011,-0.522787581365495,-0.5608433985089715,-0.3266919348130055,-0.2961247517861567,-0.5227879301987695,-0.5608437427344022,-0.3266922173905401,-0.2961252070011011,0.7881198193524037,2.8257753459381973e-07,1.050579106519012,0.7881198193524037,1.258641736944226,1.5707109554035712,3.488332744883138e-07,3.4422543071510603e-07,2.8257753459381973e-07,4.552149444059239e-07,0.7881198193524037,2.0125548128024917e-07,2.0125548128024917e-07,0.01643488571942971,0.01643488571942971,1.2245627059172076e-05,1.2245627059172076e-05,1.2245627059172076e-05,0.7881198193524037,2.8257753459381973e-07,2.4980789908349053,2.2842627258320505,2.5201281322373283,2.345705021023205,12.15911374214827,9.818444669215692,12.430189269504801,10.440630997725465,1.085475722459107,0.9784944097233149,1.0916077165171998,1.0065097286043885,1.661726874257525,1.6625942777635596,1.6484023975978888,1.6435824963575079,0.9784944097233149,0.983739837398374,0.9784944097233149
occupied,1,10,11,12,11,0,12,1,13,24,12,1,13,24,-0.08333333333333304,6.938893903907228e-18,0.0,-0.04166666666666637,0.04166666666666667,0.0,-0.04166666666666637,0.04166666666666667,0.0,-0.04166666666666637,0.04166666666666667,0.0,-0.5608437427344022,-0.8389191634146871,-0.5608435921138222,-0.3266922173905401,-0.5608433985089715,-0.8389188742984175,-0.5608433483665387,-0.3266919348130055,-0.5608437427344022,-0.8389191634146871,-0.5608435921138222,-0.3266922173905401,0.592448499860559,2.4374728346820973e-07,0.7881198193524037,0.592448499860559,0.78811997689803,1.258641736944226,3.4422543071510603e-07,2.89116269591716e-07,2.4374728346820973e-07,2.8257753459381973e-07,0.592448499860559,4.254346721577207e-07,4.254346721577207e-07,0.01643488571942971,0.01643488571942971,2.5886074258171554e-05,2.5886074258171554e-05,2.5886074258171554e-05,0.592448499860559,2.4374728346820973e-07,1.912360663298284,1.9123648046380908,2.2842665239893867,2.2842627258320505,6.769049398797655,6.769077431789432,9.818481961284164,9.818444669215692,0.8156088271925849,0.8156088827152822,0.978494267829383,0.9784944097233149,1.669741468393767,1.6697415264866877,1.6625943239114922,1.6625942777635596,0.8156088271925849,0.985277960887717,0.8156088271925849
occupied,1,10,11,13,0,1,13,14,26,25,13,14,26,25,0.0,0.08333333333333305,0.0,0.041666666666666664,0.12499999999999972,0.0,0.041666666666666664,0.12499999999999972,0.0,0.041666666666666664,0.12499999999999972,0.0,-0.5608435921138222,-0.5608442018498618,-0.3266921682903081,-0.5227877995469511,-0.5608433483665387,-0.560843878533527,-0.32669187102470876,-0.5227876186152713,-0.5608435921138222,-0.5608442018498618,-0.3266921682903081,-0.5227877995469511,0.78811997689803,1.8093167974964075e-07,0.78811997689803,0.7881240221731816,1.2586472751099693,1.0505792166545391,2.4374728346820973e-07,3.2331633481597066e-07,2.9726559935827623e-07,1.8093167974964075e-07,0.78811997689803,6.413098851965061e-08,6.413098851965061e-08,0.01643488571942971,0.01643488571942971,3.902125613434199e-06,3.902125613434199e-06,3.902125613434199e-06,0.78811997689803,1.8093167974964075e-07,1.9367398057642462,2.284273117983874,2.2942954161693816,2.498082357671024,6.936101032495566,9.818546704513547,9.917445878000063,12.159154679960503,0.8276602486623236,0.9784955214942963,0.983037560028426,1.0854756970117962,1.6622144240780339,1.6625950774310025,1.6505004344306464,1.6617270095980814,0.8276602486623236,0.983739837398374,0.8276602486623236
occupied,1,10,11,14,1,1,14,15,27,26,14,15,27,26,0.08333333333333304,0.08333333333333305,0.0,0.1249999999999997,0.12499999999999972,0.0,0.1249999999999997,0.12499999999999972,0.0,0.1249999999999997,0.12499999999999972,0.0,-0.5608442018498618,-0.3266921363906259,-0.5227917113441782,-0.3266921682903081,-0.560843878533527,-0.3266919629420089,-0.5227913333771376,-0.32669187102470876,-0.5608442018498618,-0.3266921363906259,-0.5227917113441782,-0.3266921682903081,0.7881240221731816,1.734486169691074e-07,0.7881240221731816,1.2586472840975698,1.0505786383290616,1.2586472751099693,3.2331633481597066e-07,1.734486169691074e-07,3.779670406656166e-07,2.9726559935827623e-07,0.7881240221731816,-1.0562848042973444e-07,-1.0562848042973444e-07,0.01643488571942971,0.01643488571942971,-6.427089438465517e-06,-6.427089438465517e-06,-6.427089438465517e-06,0.7881240221731816,1.734486169691074e-07,2.284275662687899,2.2943003078023994,2.2942978788012263,2.284273117983874,9.818571689840656,9.917494390624425,9.917470301048173,9.818546704513547,0.9784955214624127,0.9830370266900461,0.9830370201177138,0.9784955214942963,1.662595070856721,1.6505005992257875,1.6505006092882988,1.6625950774310025,0.9784955214624127,0.985277960887717,0.9784955214624127
occupied,1,10,11,15,2,1,15,16,28,27,15,16,28,27,0.16666666666666696,0.08333333333333305,0.0,0.20833333333333362,0.12499999999999972,0.0,0.20833333333333362,0.12499999999999972,0.0,0.20833333333333362,0.12499999999999972,0.0,-0.3266921363906259,-0.2961237873457453,-0.2961268724813605,-0.5227917113441782,-0.3266919629420089,-0.29612357137400924,-0.2961264175458642,-0.5227913333771376,-0.3266921363906259,-0.2961237873457453,-0.2961268724813605,-0.5227917113441782,1.0505786383290616,1.734486169691074e-07,1.2586472840975698,1.57071593783787,1.5707132752133117,1.0505786383290616,1.734486169691074e-07,2.1597173605059083e-07,4.5493549627462215e-07,3.779670406656166e-07,1.0505786383290616,2.628547868255282e-08,2.628547868255282e-08,0.01643488571942971,0.01643488571942971,1.5993709436918997e-06,1.5993709436918997e-06,1.5993709436918997e-06,1.0505786383290616,1.734486169691074e-07,2.5201334335930765,2.5001262386598997,2.3457049374587187,2.2943003078023994,12.430255166534806,12.184031959490719,10.440630125259535,9.917494390624425,1.0916077317602644,1.0790935534081005,1.0065100146869164,0.9830370266900461,1.6484029712783206,1.639835452006499,1.6435827350714771,1.6505005992257875,0.9830370266900461,0.9861325115562404,0.9830370266900461
occupied,1,10,11,16,3,1,16,17,29,28,16,17,29,28,0.25000000000000006,0.08333333333333307,0.0,0.29166666666666674,0.12499999999999972,0.0,0.29166666666666674,0.12499999999999972,0.0,0.29166666666666674,0.12499999999999972,0.0,-0.2961237873457453,-0.3513439819119294,0.03266223076466845,-0.2961268724813605,-0.29612357137400924,-0.35134362355291804,0.032662633256516284,-0.2961264175458642,-0.2961237873457453,-0.3513439819119294,0.03266223076466845,-0.2961268724813605,1.5707132752133117,2.1597173605059083e-07,1.57071593783787,1.781132326853884,2.2004481107103344,1.5707132752133117,2.1597173605059083e-07,3.5835901135428117e-07,4.024918478368056e-07,4.5493549627462215e-07,1.5707132752133117,-1.870335328767153e-08,-1.870335328767153e-08,0.01643488571942971,0.01643488571942971,-1.1380275839435855e-06,-1.1380275839435855e-06,-1.1380275839435855e-06,1.5707132752133117,2.1597173605059083e-07,2.544345379025155,2.5172044333252597,2.537631528194046,2.5001262386598997,12.73488883149643,12.393900213647253,12.649675063882869,12.184031959490719,1.0982764062624981,1.08607349867312,1.0949576107805397,1.0790935534081005,1.6341952351365783,1.6279881363741515,1.6348060196891274,1.639835452006499,1.0790935534081005,0.986334582323121,1.0790935534081005
occupied,1,10,11,17,4,1,17,18,30,29,17,18,30,29,0.3333333333333331,0.08333333333333309,0.0,0.3749999999999998,0.12499999999999975,0.0,0.3749999999999998,0.12499999999999975,0.0,0.3749999999999998,0.12499999999999975,0.0,-0.3513439819119294,-0.2500621767725154,0.1406113024402112,0.03266223076466845,-0.35134362355291804,-0.2500617824337975,0.14061151198779948,0.032662633256516284,-0.3513439819119294,-0.2500621767725154,0.1406113024402112,0.03266223076466845,1.781132326853884,2.0954758828128917e-07,1.781132326853884,2.1631794008079677,2.59803291654143,2.2004481107103344,3.5835901135428117e-07,3.9433871790173214e-07,2.0954758828128917e-07,4.024918478368056e-07,1.781132326853884,1.417478643282704e-08,1.417478643282704e-08,0.01643488571942971,0.01643488571942971,8.624815940198035e-07,8.624815940198035e-07,8.624815940198035e-07,1.781132326853884,2.0954758828128917e-07,2.571501731662398,2.5245069035411336,2.5566184471734608,2.5172044333252597,13.085460543581101,12.484737565678541,12.892148042525713,12.393900213647253,1.1050570180311334,1.0880867224808601,1.1007186218386205,1.08607349867312,1.6242874198515391,1.619448464512501,1.6238427645150773,1.6279881363741515,1.08607349867312,0.9898812142542894,1.08607349867312
occupied,1,10,11,18,5,1,18,19,31,30,18,19,31,30,0.416666666666667,0.08333333333333307,0.0,0.4583333333333337,0.12499999999999972,0.0,0.4583333333333337,0.12499999999999972,0.0,0.4583333333333337,0.12499999999999972,0.0,-0.2500621767725154,-0.08395974232868844,0.1520677330278502,0.1406113024402112,-0.2500617824337975,-0.08395938965629929,0.15206789986568237,0.14061151198779948,-0.2500621767725154,-0.08395974232868844,0.1520677330278502,0.1406113024402112,2.1631794008079677,1.6683783216064896e-07,2.1631794008079677,2.520784553288971,2.8998149563509297,2.59803291654143,3.9433871790173214e-07,3.526723891533745e-07,1.6683783216064896e-07,2.0954758828128917e-07,2.1631794008079677,4.743594697111137e-08,4.743594697111137e-08,0.01643488571942971,0.01643488571942971,2.886296125261855e-06,2.886296125261855e-06,2.886296125261855e-06,2.1631794008079677,1.6683783216064896e-07,2.5883285024110454,2.5365114861873055,2.5688299558249565,2.5245069035411336,13.307509532781403,12.635514827949565,13.050545789247051,12.484737565678541,1.1085831310816923,1.0916612242373538,1.1030083646376787,1.0880867224808601,1.618896644420158,1.6151635205350505,1.615233263512713,1.619448464512501,1.0880867224808601,0.9883490877115849,1.0880867224808601
occupied,1,10,11,19,6,1,19,20,32,31,19,20,32,31,0.5000000000000001,0.08333333333333309,0.0,0.5416666666666667,0.12499999999999975,0.0,0.5416666666666667,0.12499999999999975,0.0,0.5416666666666667,0.12499999999999975,0.0,-0.08395974232868844,-0.08396020209190477,0.14705011173231294,0.1520677330278502,-0.08395938965629929,-0.08395977825436124,0.14705028016199753,0.15206789986568237,-0.08395974232868844,-0.08396020209190477,0.14705011173231294,0.1520677330278502,2.520783406289842,1.6683783216064896e-07,2.520784553288971,2.520783406289842,3.0332648685842343,2.8998149563509297,3.526723891533745e-07,4.2383754353392256e-07,1.6842968458830043e-07,1.6683783216064896e-07,2.520783406289842,-3.009738946957441e-08,-3.009738946957441e-08,0.01643488571942971,0.01643488571942971,-1.8313111501586266e-06,-1.8313111501586266e-06,-1.8313111501586266e-06,2.520783406289842,1.6683783216064896e-07,2.591498642251994,2.5454076183866987,2.576123631805035,2.5365114861873055,13.349763138467843,12.748423518944346,13.146080216658888,12.635514827949565,1.1091313969209926,1.0939582827452634,1.1041862526527388,1.0916612242373538,1.6172113855077954,1.6146708959908997,1.6105934849242902,1.6151635205350505,1.0916612242373538,0.9870699101468332,1.0916612242373538
occupied,1,10,11,20,7,1,20,21,33,32,20,21,33,32,-0.416666666666667,0.08333333333333301,0.0,-0.37500000000000033,0.12499999999999967,0.0,-0.37500000000000033,0.12499999999999967,0.0,-0.37500000000000033,0.12499999999999967,0.0,-0.08396020209190477,-0.25006307718335646,0.15206786116546545,0.14705011173231294,-0.08395977825436124,-0.25006254140023815,0.15206822426566563,0.14705028016199753,-0.08396020209190477,-0.25006307718335646,0.15206786116546545,0.14705011173231294,2.163176757688271,1.6842968458830043e-07,2.520783406289842,2.163176757688271,2.8998139161518552,3.0332648685842343,4.2383754353392256e-07,5.357831183161466e-07,3.6310020018470723e-07,1.6842968458830043e-07,2.163176757688271,2.2567350899796726e-08,2.2567350899796726e-08,0.01643488571942971,0.01643488571942971,1.3731370746994043e-06,1.3731370746994043e-06,1.3731370746994043e-06,2.163176757688271,1.6842968458830043e-07,2.5883221324260655,2.5517844753457246,2.5761231597678753,2.5454076183866987,13.307424764415545,12.829978146912854,13.146074011221987,12.748423518944346,1.108583085214563,1.0953732283358486,1.104186264620356,1.0939582827452634,1.6188948262349303,1.6176014159788568,1.610593248929856,1.6146708959908997,1.0939582827452634,0.9870699101468332,1.0939582827452634
