k_index,kx_fractional,ky_fractional,kz_fractional,path_distance_inv_A,band,energy_eV,occupation
2,0.0,0.0416666666666667,0.0,0.09531360337867033,19,-0.33596447411051167,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,20,-0.3359629342828735,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,21,-0.23705348252077477,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,22,-0.2370526624131465,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,23,-0.18459548714902224,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,24,-0.1845933596613549,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,25,-0.13923321617486065,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,26,-0.1392331038756799,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,27,2.3519101895138403,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,28,2.3519102006680193,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,29,2.519297024030929,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,30,2.5192970265096353,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,31,3.0393912255317668,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,32,3.039391232967886,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,33,3.683622629413132,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,34,3.6836226442853715,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,35,3.741156875218664,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,36,3.741156876389164,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,37,4.558750413458919,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,38,4.558750425163922,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,39,5.563510177729453,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,40,5.563510178073719,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,41,6.219448414612655,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,42,6.219448416678245,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,43,6.536017441787512,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,44,6.5360174562466336,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,45,7.890709134455837,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,46,7.890709533252191,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,47,8.089806145113542,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,48,8.089806153857868,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,49,8.114884931109717,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,50,8.11488517271476,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,51,8.881046488867522,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,52,8.881046577756695,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,53,9.731702238151279,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,54,9.731702310378033,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,55,9.965446206543298,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,56,9.965446408489036,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,57,9.991096439761705,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,58,9.991096535054204,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,59,11.233754997752182,0.0
2,0.0,0.0416666666666667,0.0,0.09531360337867033,60,11.233755003742392,0.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,1,-16.963575299989508,1.0
3,0.0,0.0833333333333333,0.0,0.19062720675734043,2,-16.96357529493004,1.0
