map,band_first,band_last,band,cell_id,ix,iy,k0_index,k1_index,k2_index,k3_index,k0,k1,k2,k3,k0_frac_x,k0_frac_y,k0_frac_z,center_frac_x,center_frac_y,center_frac_z,q_center_frac_x,q_center_frac_y,q_center_frac_z,q1,q2,q3,energy1_ev,energy2_ev,energy3_ev,energy4_ev,energy_above1_ev,energy_above2_ev,energy_above3_ev,energy_above4_ev,e0_eV,e1_eV,e2_eV,e3_eV,min_gap_below_ev,min_gap_above_ev,gap_below1_ev,gap_below2_ev,gap_below3_ev,gap_below4_ev,gap_above1_ev,gap_above2_ev,gap_above3_ev,gap_above4_ev,subspace_min_gap_above_ev,fukui_flux_rad,phi_rad,plaquette_area_inv_ang2,dS_A-2,berry_curvature_ang2,omega_ang2,omega_A2,neighbor_gap_below_ev,neighbor_gap_above_ev,link1_logabs_det,link2_logabs_det,link3_logabs_det,link4_logabs_det,link1_abs_det,link2_abs_det,link3_abs_det,link4_abs_det,link1_min_sv,link2_min_sv,link3_min_sv,link4_min_sv,link1_max_sv,link2_max_sv,link3_max_sv,link4_max_sv,min_link_sv,min_pw_coverage,link_quality_min_sv
occupied,1,123,124,1,0,0,1,2,8,7,1,2,8,7,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,3.2705369926804835,3.702189879040837,4.13880588137121,3.702189791320856,3.2847196747911287,3.7112520839363405,4.152521007492888,3.711252142172563,3.2705369926804835,3.702189879040837,4.13880588137121,3.702189791320856,0.0171013822199102,0.009062204895503356,0.0171013822199102,0.7263654349018873,1.1800104644852447,0.7263652778140148,0.014182682110645217,0.009062204895503356,0.013715126121677912,0.009062350851706924,0.0171013822199102,-1.1284433920402934,-1.1284433920402934,0.06735162170243317,0.06735162170243317,-16.75450959482282,-16.75450959482282,-16.75450959482282,0.0171013822199102,0.009062204895503356,-6.154534974376664,-0.9048784350769008,-0.9048756397257021,-6.154534873154528,0.002123828390336577,0.40459106619545904,0.4045921971711617,0.0021238286053150333,0.30478119390555025,0.33086926984366766,0.33086931187766194,0.3047811222009792,1.6663047926863692,1.648694014391376,1.6486939268859755,1.6663047587379711,0.3047811222009792,0.9737266651302143,0.3047811222009792
occupied,1,123,124,2,1,0,2,3,9,8,2,3,9,8,0.1666666666666667,0.0,0.0,0.25000000000000006,0.08333333333333333,0.0,0.25000000000000006,0.08333333333333333,0.0,0.25000000000000006,0.08333333333333333,0.0,3.702189879040837,3.9990449524738216,4.194015476380996,4.13880588137121,3.7112520839363405,4.041757735799349,4.235791792310081,4.152521007492888,3.702189879040837,3.9990449524738216,4.194015476380996,4.13880588137121,0.7263654349018873,0.009062204895503356,0.7263654349018873,1.1996929097332147,1.4447062358343556,1.1800104644852447,0.009062204895503356,0.042712783325527415,0.04177631592908515,0.013715126121677912,0.7263654349018873,0.026640671807927063,0.026640671807927063,0.06735162170243317,0.06735162170243317,0.39554610764427417,0.39554610764427417,0.39554610764427417,0.7263654349018873,0.009062204895503356,1.9877215737562772,-0.4994930752435609,1.672915023280474,-0.9048784350769008,7.298884832080825,0.6068382030636644,5.327675481629132,0.40459106619545904,0.3363852596733027,0.3264131053760393,0.33043541399812276,0.33086926984366766,1.6499884785798797,1.6305859900466808,1.6352331045588095,1.648694014391376,0.3264131053760393,0.9714745801702324,0.3264131053760393
occupied,1,123,124,3,2,0,3,4,10,9,3,4,10,9,0.3333333333333333,0.0,0.0,0.41666666666666663,0.08333333333333333,0.0,0.41666666666666663,0.08333333333333333,0.0,0.41666666666666663,0.08333333333333333,0.0,3.9990449524738216,3.85083768211794,4.194018416909733,4.194015476380996,4.041757735799349,3.8665716379640767,4.2357959357191515,4.235791792310081,3.9990449524738216,3.85083768211794,4.194018416909733,4.194015476380996,1.1537801123810763,0.01573395584613646,1.1996929097332147,1.1537801123810763,1.4447097100409714,1.4447062358343556,0.042712783325527415,0.01573395584613646,0.04177751880941827,0.04177631592908515,1.1537801123810763,0.015352572275860732,0.015352572275860732,0.06735162170243317,0.06735162170243317,0.2279465867012093,0.2279465867012093,0.2279465867012093,1.1537801123810763,0.01573395584613646,2.448822913329612,-0.5619123326567703,2.3859904069099556,-0.4994930752435609,11.574714255637964,0.5701177658971037,10.869822883237218,0.6068382030636644,0.3301148778659933,0.32799523246758594,0.3304537128092222,0.3264131053760393,1.635974515597874,1.6259484004071076,1.6346695433875391,1.6305859900466808,0.3264131053760393,0.9715204409738172,0.3264131053760393
occupied,1,123,124,4,3,0,4,5,11,10,4,5,11,10,0.5,0.0,0.0,0.5833333333333334,0.08333333333333333,0.0,0.5833333333333334,0.08333333333333333,0.0,0.5833333333333334,0.08333333333333333,0.0,3.85083768211794,3.999044799837627,4.138807349047544,4.194018416909733,3.8665716379640767,4.0417578619741885,4.152522575538549,4.2357959357191515,3.85083768211794,3.999044799837627,4.138807349047544,4.194018416909733,1.1537801123810763,0.013715226491004984,1.1537801123810763,1.1996923716538612,1.180012941366277,1.4447097100409714,0.01573395584613646,0.042713062136561675,0.013715226491004984,0.04177751880941827,1.1537801123810763,0.025720404973979673,0.025720404973979673,0.06735162170243317,0.06735162170243317,0.3818824895949089,0.3818824895949089,0.3818824895949089,1.1537801123810763,0.013715226491004984,2.448822978258255,-1.4985333724209975,1.6729074315639463,-0.5619123326567703,11.574715007168477,0.2234576490884641,5.327635035580652,0.5701177658971037,0.33011485904404575,0.32694138324954497,0.3304369460532291,0.32799523246758594,1.635974549119692,1.6310012212830922,1.6352332801800398,1.6259484004071076,0.32694138324954497,0.9715204409738172,0.32694138324954497
occupied,1,123,124,5,4,0,5,6,12,11,5,6,12,11,-0.3333333333333334,0.0,0.0,-0.2500000000000001,0.08333333333333333,0.0,-0.2500000000000001,0.08333333333333333,0.0,-0.2500000000000001,0.08333333333333333,0.0,3.999044799837627,3.702191344285133,3.702187610078371,4.138807349047544,4.0417578619741885,3.711252522302878,3.71125271456347,4.152522575538549,3.999044799837627,3.702191344285133,3.702187610078371,4.138807349047544,0.7263651018267119,0.009061178017744975,1.1996923716538612,0.7263658711794152,0.7263651018267119,1.180012941366277,0.042713062136561675,0.009061178017744975,0.00906510448509934,0.013715226491004984,0.7263651018267119,-0.08552363775914705,-0.08552363775914705,0.06735162170243317,0.06735162170243317,-1.2698081441453606,-1.2698081441453606,-1.2698081441453606,0.7263651018267119,0.009061178017744975,1.9877204740323369,-5.739265492845895,-0.9048795113572303,-1.4985333724209975,7.2988768053268505,0.003217130413001192,0.40459063074228735,0.2234576490884641,0.3363851617911045,0.3071923736893206,0.33086780105622343,0.32694138324954497,1.6499885116595299,1.6523496235453725,1.6486939432660093,1.6310012212830922,0.3071923736893206,0.9714745801702324,0.3071923736893206
occupied,1,123,124,6,5,0,6,1,7,12,6,1,7,12,-0.1666666666666666,0.0,0.0,-0.08333333333333327,0.08333333333333333,0.0,-0.08333333333333327,0.08333333333333333,0.0,-0.08333333333333327,0.08333333333333333,0.0,3.702191344285133,3.2705369926804835,3.702189791320856,3.702187610078371,3.711252522302878,3.2847196747911287,3.711252142172563,3.71125271456347,3.702191344285133,3.2705369926804835,3.702189791320856,3.702187610078371,0.0171013822199102,0.009061178017744975,0.7263658711794152,0.0171013822199102,0.7263652778140148,0.7263651018267119,0.009061178017744975,0.014182682110645217,0.009062350851706924,0.00906510448509934,0.0171013822199102,-2.060179223973302,-2.060179223973302,0.06735162170243317,0.06735162170243317,-30.588413046316823,-30.588413046316823,-30.588413046316823,0.0171013822199102,0.009061178017744975,-6.154530586964071,-6.154534873154528,-5.739267412846423,-5.739265492845895,0.0021238377084684423,0.0021238286053150333,0.0032171242361150325,0.003217130413001192,0.30478060190595535,0.3047811222009792,0.3071924397839396,0.3071923736893206,1.6663048349195806,1.6663047587379711,1.6523494820014262,1.6523496235453725,0.30478060190595535,0.9760831889081456,0.30478060190595535
occupied,1,123,124,7,0,1,7,8,14,13,7,8,14,13,0.0,0.1666666666666667,0.0,0.08333333333333333,0.25000000000000006,0.0,0.08333333333333333,0.25000000000000006,0.0,0.08333333333333333,0.25000000000000006,0.0,3.702189791320856,4.13880588137121,4.194016194312507,3.999044731595483,3.711252142172563,4.152521007492888,4.235791848070382,4.041757979280117,3.702189791320856,4.13880588137121,4.194016194312507,3.999044731595483,0.7263652778140148,0.009062350851706924,0.7263652778140148,1.1800104644852447,1.4447073626197375,1.1996927440247194,0.009062350851706924,0.013715126121677912,0.04177565375787484,0.04271324768463414,0.7263652778140148,0.026638328061687533,0.026638328061687533,0.06735162170243317,0.06735162170243317,0.39551130898345077,0.39551130898345077,0.39551130898345077,0.7263652778140148,0.009062350851706924,-0.9048756397257021,1.672915004525854,-0.49949269826149123,1.9877216913121534,0.4045921971711617,5.3276753817106055,0.6068384318308293,7.298885690107676,0.33086931187766194,0.33043540663265764,0.32641311586608057,0.3363852685411524,1.6486939268859755,1.6352331000986078,1.6305859313106976,1.6499884546376837,0.32641311586608057,0.9714745801702324,0.32641311586608057
occupied,1,123,124,8,1,1,8,9,15,14,8,9,15,14,0.1666666666666667,0.1666666666666667,0.0,0.25000000000000006,0.25000000000000006,0.0,0.25000000000000006,0.25000000000000006,0.0,0.25000000000000006,0.25000000000000006,0.0,4.13880588137121,4.194015476380996,4.178359104327694,4.194016194312507,4.152521007492888,4.235791792310081,4.1911659557403755,4.235791848070382,4.13880588137121,4.194015476380996,4.178359104327694,4.194016194312507,1.1800104644852447,0.01280685141268112,1.1800104644852447,1.4447062358343556,1.536257115272519,1.4447073626197375,0.013715126121677912,0.04177631592908515,0.01280685141268112,0.04177565375787484,1.1800104644852447,-0.0007186052605792081,-0.0007186052605792081,0.06735162170243317,0.06735162170243317,-0.010669457429756998,-0.010669457429756998,-0.010669457429756998,1.1800104644852447,0.01280685141268112,1.672915023280474,1.2528366482990305,1.2528361369840475,1.672915004525854,5.327675481629132,3.5002578888133007,3.500256099079455,5.3276753817106055,0.33043541399812276,0.3307089087479549,0.33070893594828515,0.33043540663265764,1.6352331045588095,1.616921681848123,1.6169216272142999,1.6352331000986078,0.33043540663265764,0.9687823983412049,0.33043540663265764
occupied,1,123,124,9,2,1,9,10,16,15,9,10,16,15,0.3333333333333333,0.1666666666666667,0.0,0.41666666666666663,0.25000000000000006,0.0,0.41666666666666663,0.25000000000000006,0.0,0.41666666666666663,0.25000000000000006,0.0,4.194015476380996,4.194018416909733,4.194014247298934,4.178359104327694,4.235791792310081,4.2357959357191515,4.2357894708034936,4.1911659557403755,4.194015476380996,4.194018416909733,4.194014247298934,4.178359104327694,1.4447059239006803,0.01280685141268112,1.4447062358343556,1.4447097100409714,1.4447059239006803,1.536257115272519,0.04177631592908515,0.04177751880941827,0.0417752235045592,0.01280685141268112,1.4447059239006803,-0.002438137336851188,-0.002438137336851188,0.06735162170243317,0.06735162170243317,-0.03620012815167459,-0.03620012815167459,-0.03620012815167459,1.4447059239006803,0.01280685141268112,2.3859904069099556,0.16413838568871664,1.2528332569935636,1.2528366482990305,10.869822883237218,1.1783773743744475,3.500246018389715,3.5002578888133007,0.3304537128092222,0.329678029443145,0.3307097732435287,0.3307089087479549,1.6346695433875391,1.6132971044089837,1.6169215990614298,1.616921681848123,0.329678029443145,0.9687823983412049,0.329678029443145
occupied,1,123,124,10,3,1,10,11,17,16,10,11,17,16,0.5,0.1666666666666667,0.0,0.5833333333333334,0.25000000000000006,0.0,0.5833333333333334,0.25000000000000006,0.0,0.5833333333333334,0.25000000000000006,0.0,4.194018416909733,4.138807349047544,3.9990452210758054,4.194014247298934,4.2357959357191515,4.152522575538549,4.041759513031888,4.2357894708034936,4.194018416909733,4.138807349047544,3.9990452210758054,4.194014247298934,1.180012941366277,0.013715226491004984,1.4447097100409714,1.180012941366277,1.19969028907534,1.4447059239006803,0.04177751880941827,0.013715226491004984,0.04271429195608256,0.0417752235045592,1.180012941366277,0.01696608228353974,0.01696608228353974,0.06735162170243317,0.06735162170243317,0.25190309980207676,0.25190309980207676,0.25190309980207676,1.180012941366277,0.013715226491004984,1.6729074315639463,-1.498535883691591,-0.4995011563816676,0.16413838568871664,5.327635035580652,0.22345708792654567,0.6068332991401517,1.1783773743744475,0.3304369460532291,0.3269412556815612,0.3264155155800913,0.329678029443145,1.6352332801800398,1.6310011233572785,1.630586032651703,1.6132971044089837,0.3264155155800913,0.9708558921783205,0.3264155155800913
