map,band_first,band_last,band,cell_id,ix,iy,k0_index,k1_index,k2_index,k3_index,k0,k1,k2,k3,k0_frac_x,k0_frac_y,k0_frac_z,center_frac_x,center_frac_y,center_frac_z,q_center_frac_x,q_center_frac_y,q_center_frac_z,q1,q2,q3,energy1_ev,energy2_ev,energy3_ev,energy4_ev,energy_above1_ev,energy_above2_ev,energy_above3_ev,energy_above4_ev,e0_eV,e1_eV,e2_eV,e3_eV,min_gap_below_ev,min_gap_above_ev,gap_below1_ev,gap_below2_ev,gap_below3_ev,gap_below4_ev,gap_above1_ev,gap_above2_ev,gap_above3_ev,gap_above4_ev,subspace_min_gap_above_ev,fukui_flux_rad,phi_rad,plaquette_area_inv_ang2,dS_A-2,berry_curvature_ang2,omega_ang2,omega_A2,neighbor_gap_below_ev,neighbor_gap_above_ev,link1_logabs_det,link2_logabs_det,link3_logabs_det,link4_logabs_det,link1_abs_det,link2_abs_det,link3_abs_det,link4_abs_det,link1_min_sv,link2_min_sv,link3_min_sv,link4_min_sv,link1_max_sv,link2_max_sv,link3_max_sv,link4_max_sv,min_link_sv,min_pw_coverage,link_quality_min_sv
deep_s,1,36,124,11,4,1,11,12,18,17,11,12,18,17,-0.3333333333333334,0.1666666666666667,0.0,-0.2500000000000001,0.25000000000000006,0.0,-0.2500000000000001,0.25000000000000006,0.0,-0.2500000000000001,0.25000000000000006,0.0,4.138807349047544,3.702187610078371,4.138806810705145,3.9990452210758054,4.152522575538549,3.71125271456347,4.152522059886271,4.041759513031888,4.138807349047544,3.702187610078371,4.138806810705145,3.9990452210758054,0.7263651018267119,0.00906510448509934,1.180012941366277,0.7263651018267119,1.180012521604482,1.19969028907534,0.013715226491004984,0.00906510448509934,0.013715249181126765,0.04271429195608256,2.558869213594829,7.676469500796992e-05,7.676469500796992e-05,0.06735162170243317,0.06735162170243317,0.0011397601582204618,0.0011397601582204618,0.0011397601582204618,0.7263651018267119,0.00906510448509934,12.265787058158889,12.265786890144057,12.351304286386997,12.351304468149788,212306.66854698956,212306.63287632327,231261.4774564167,231261.51949115223,1.3223435796098126,1.322343563467204,1.333563985779602,1.3335639979867455,1.5371095469976657,1.537109532910845,1.5263430995206126,1.5263429985003303,1.322343563467204,0.9737266651302143,1.322343563467204
deep_s,1,36,124,12,5,1,12,7,13,18,12,7,13,18,-0.1666666666666666,0.1666666666666667,0.0,-0.08333333333333327,0.25000000000000006,0.0,-0.08333333333333327,0.25000000000000006,0.0,-0.08333333333333327,0.25000000000000006,0.0,3.702187610078371,3.702189791320856,3.999044731595483,4.138806810705145,3.71125271456347,3.711252142172563,4.041757979280117,4.152522059886271,3.702187610078371,3.702189791320856,3.999044731595483,4.138806810705145,0.7263651018267119,0.009062350851706924,0.7263651018267119,0.7263652778140148,1.1996927440247194,1.180012521604482,0.00906510448509934,0.009062350851706924,0.04271324768463414,0.013715249181126765,2.558869213594829,9.969544127308438e-05,9.969544127308438e-05,0.06735162170243317,0.06735162170243317,0.0014802233228109897,0.0014802233228109897,0.0014802233228109897,0.7263651018267119,0.009062350851706924,12.282272198064609,12.181831276794622,12.351304485960696,12.265786890144057,215835.58107154933,195210.01866939382,231261.52361012998,212306.63287632327,1.3188020861085632,1.3205851747423336,1.3335643903163534,1.322343563467204,1.5437350890114638,1.5317127291439125,1.5263429154574226,1.537109532910845,1.3188020861085632,0.9714745801702324,1.3188020861085632
deep_s,1,36,124,13,0,2,13,14,20,19,13,14,20,19,0.0,0.3333333333333333,0.0,0.08333333333333333,0.41666666666666663,0.0,0.08333333333333333,0.41666666666666663,0.0,0.08333333333333333,0.41666666666666663,0.0,3.999044731595483,4.194016194312507,4.194017796595352,3.8508376390385504,4.041757979280117,4.235791848070382,4.235795796357889,3.8665716051483843,3.999044731595483,4.194016194312507,4.194017796595352,3.8508376390385504,1.1537802412277012,0.015733966109833908,1.1996927440247194,1.4447073626197375,1.4447088627929752,1.1537802412277012,0.04271324768463414,0.04177565375787484,0.04177799976253738,0.015733966109833908,3.3974391456399067,-7.40238193739362e-05,-7.40238193739362e-05,0.06735162170243317,0.06735162170243317,-0.00109906513759953,-0.00109906513759953,-0.00109906513759953,1.1537802412277012,0.015733966109833908,12.359731232956651,12.278874774031495,12.373612342142618,12.221348441345894,233218.54001992624,215103.5403117819,236478.4452438552,203078.61343228267,1.3342206045454814,1.3286715519223902,1.3369425105677433,1.324496309410007,1.523044963419706,1.5248161208870685,1.5163660432897121,1.5243134596673587,1.324496309410007,0.9715204409738172,1.324496309410007
deep_s,1,36,124,14,1,2,14,15,21,20,14,15,21,20,0.1666666666666667,0.3333333333333333,0.0,0.25000000000000006,0.41666666666666663,0.0,0.25000000000000006,0.41666666666666663,0.0,0.25000000000000006,0.41666666666666663,0.0,4.194016194312507,4.178359104327694,4.194014820680103,4.194017796595352,4.235791848070382,4.1911659557403755,4.235789568028277,4.235795796357889,4.194016194312507,4.178359104327694,4.194014820680103,4.194017796595352,1.4447067858464595,0.01280685141268112,1.4447073626197375,1.536257115272519,1.4447067858464595,1.4447088627929752,0.04177565375787484,0.01280685141268112,0.04177474734817466,0.04177799976253738,3.9686820934272853,-1.9855186886408305e-05,-1.9855186886408305e-05,0.06735162170243317,0.06735162170243317,-0.00029479894298805,-0.00029479894298805,-0.00029479894298805,1.4447067858464595,0.01280685141268112,12.340891042039102,12.340890784180608,12.349522380649518,12.278874774031495,228865.7902695574,228865.73125457708,230849.75823424183,215103.5403117819,1.3327582442275294,1.3327580305486906,1.337690761757989,1.3286715519223902,1.5190251424323913,1.51902507412571,1.5149003007470019,1.5248161208870685,1.3286715519223902,0.9687823983412049,1.3286715519223902
deep_s,1,36,124,15,2,2,15,16,22,21,15,16,22,21,0.3333333333333333,0.3333333333333333,0.0,0.41666666666666663,0.41666666666666663,0.0,0.41666666666666663,0.41666666666666663,0.0,0.41666666666666663,0.41666666666666663,0.0,4.178359104327694,4.194014247298934,3.8508314292627013,4.194014820680103,4.1911659557403755,4.2357894708034936,3.8665679502947867,4.235789568028277,4.178359104327694,4.194014247298934,3.8508314292627013,4.194014820680103,1.1537706880423757,0.01280685141268112,1.536257115272519,1.4447059239006803,1.1537706880423757,1.4447067858464595,0.01280685141268112,0.0417752235045592,0.01573652103208545,0.04177474734817466,3.898006654810467,-4.6356031560224054e-05,-4.6356031560224054e-05,0.06735162170243317,0.06735162170243317,-0.0006882689739087512,-0.0006882689739087512,-0.0006882689739087512,1.1537706880423757,0.01280685141268112,12.340891508651094,12.373612927576959,12.373612199439826,12.340890784180608,228865.89706110454,236478.5836864985,236478.41149772328,228865.73125457708,1.3327580271244261,1.3369418814351388,1.3369418776260749,1.3327580305486906,1.5190251294392587,1.5163661043235852,1.5163660244846866,1.51902507412571,1.3327580271244261,0.9687823983412049,1.3327580271244261
deep_s,1,36,124,16,3,2,16,17,23,22,16,17,23,22,0.5,0.3333333333333333,0.0,0.5833333333333334,0.41666666666666663,0.0,0.5833333333333334,0.41666666666666663,0.0,0.5833333333333334,0.41666666666666663,0.0,4.194014247298934,3.9990452210758054,4.194017952853802,3.8508314292627013,4.2357894708034936,4.041759513031888,4.23579196499438,3.8665679502947867,4.194014247298934,3.9990452210758054,4.194017952853802,3.8508314292627013,1.1537706880423757,0.01573652103208545,1.4447059239006803,1.19969028907534,1.444709540663407,1.1537706880423757,0.0417752235045592,0.04271429195608256,0.04177401214057852,0.01573652103208545,3.397409365103221,-7.689585458647841e-05,-7.689585458647841e-05,0.06735162170243317,0.06735162170243317,-0.0011417075438244486,-0.0011417075438244486,-0.0011417075438244486,1.1537706880423757,0.01573652103208545,12.35973147718549,12.35973104176784,12.373612488553706,12.373612927576959,233218.59697862624,233218.49543115523,236478.47986692414,236478.5836864985,1.3342200253975423,1.3342200330645861,1.3369418843827656,1.3369418814351388,1.5230449156661872,1.523045070170853,1.5163662220451521,1.5163661043235852,1.3342200253975423,0.9751552795031055,1.3342200253975423
deep_s,1,36,124,17,4,2,17,18,24,23,17,18,24,23,-0.3333333333333334,0.3333333333333333,0.0,-0.2500000000000001,0.41666666666666663,0.0,-0.2500000000000001,0.41666666666666663,0.0,-0.2500000000000001,0.41666666666666663,0.0,3.9990452210758054,4.138806810705145,4.194015133853064,4.194017952853802,4.041759513031888,4.152522059886271,4.235795778625345,4.23579196499438,3.9990452210758054,4.138806810705145,4.194015133853064,4.194017952853802,1.180012521604482,0.013715249181126765,1.19969028907534,1.180012521604482,1.4447059386622643,1.444709540663407,0.04271429195608256,0.013715249181126765,0.04178064477228105,0.04177401214057852,3.1724657498426834,-2.727942230329461e-05,-2.727942230329461e-05,0.06735162170243317,0.06735162170243317,-0.0004050299252454244,-0.0004050299252454244,-0.0004050299252454244,1.180012521604482,0.013715249181126765,12.351304286386997,12.272097563637296,12.349523051930415,12.35973104176784,231261.4774564167,213650.66713708045,230849.91319932675,233218.49543115523,1.333563985779602,1.3281162241372648,1.3376907653324455,1.3342200330645861,1.5263430995206126,1.5265009655182027,1.5149004029842252,1.523045070170853,1.3281162241372648,0.9708558921783205,1.3281162241372648
deep_s,1,36,124,18,5,2,18,13,19,24,18,13,19,24,-0.1666666666666666,0.3333333333333333,0.0,-0.08333333333333327,0.41666666666666663,0.0,-0.08333333333333327,0.41666666666666663,0.0,-0.08333333333333327,0.41666666666666663,0.0,4.138806810705145,3.999044731595483,3.8508376390385504,4.194015133853064,4.152522059886271,4.041757979280117,3.8665716051483843,4.235795778625345,4.138806810705145,3.999044731595483,3.8508376390385504,4.194015133853064,1.1537802412277012,0.013715249181126765,1.180012521604482,1.1996927440247194,1.1537802412277012,1.4447059386622643,0.013715249181126765,0.04271324768463414,0.015733966109833908,0.04178064477228105,3.1724657498426834,-5.09135899025015e-05,-5.09135899025015e-05,0.06735162170243317,0.06735162170243317,-0.0007559371046393405,-0.0007559371046393405,-0.0007559371046393405,1.1537802412277012,0.013715249181126765,12.351304485960696,12.221348441345894,12.373612722071178,12.272097563637296,231261.52361012998,203078.61343228267,236478.53508878738,213650.66713708045,1.3335643903163534,1.324496309410007,1.3369425089757834,1.3281162241372648,1.5263429154574226,1.5243134596673587,1.5163659936346021,1.5265009655182027,1.324496309410007,0.9715204409738172,1.324496309410007
deep_s,1,36,124,19,0,3,19,20,26,25,19,20,26,25,0.0,0.5,0.0,0.08333333333333333,0.5833333333333334,0.0,0.08333333333333333,0.5833333333333334,0.0,0.08333333333333333,0.5833333333333334,0.0,3.8508376390385504,4.194017796595352,4.138807578014754,3.999044578984345,3.8665716051483843,4.235795796357889,4.152522513826545,4.041758105775589,3.8508376390385504,4.194017796595352,4.138807578014754,3.999044578984345,1.1537802412277012,0.013714935811790951,1.1537802412277012,1.4447088627929752,1.1800131595153855,1.1996922056709365,0.015733966109833908,0.04177799976253738,0.013714935811790951,0.04271352679124396,3.1724656519991594,-5.095432100654662e-05,-5.095432100654662e-05,0.06735162170243317,0.06735162170243317,-0.000756541857769489,-0.000756541857769489,-0.000756541857769489,1.1537802412277012,0.013714935811790951,12.373612342142618,12.272097245252784,12.351304495295196,12.221348423900631,236478.4452438552,213650.59911402795,231261.52576884054,203078.60988952286,1.3369425105677433,1.3281162236618878,1.3335643915982653,1.3244963213084269,1.5163660432897121,1.5265010365416505,1.5263429462490568,1.524313459265601,1.3244963213084269,0.9715204409738172,1.3244963213084269
deep_s,1,36,124,20,1,3,20,21,27,26,20,21,27,26,0.1666666666666667,0.5,0.0,0.25000000000000006,0.5833333333333334,0.0,0.25000000000000006,0.5833333333333334,0.0,0.25000000000000006,0.5833333333333334,0.0,4.194017796595352,4.194014820680103,3.9990452212574326,4.138807578014754,4.235795796357889,4.235789568028277,4.041759513478304,4.152522513826545,4.194017796595352,4.194014820680103,3.9990452212574326,4.138807578014754,1.1800131595153855,0.013714935811790951,1.4447088627929752,1.4447067858464595,1.1996902890114178,1.1800131595153855,0.04177799976253738,0.04177474734817466,0.04271429222087164,0.013714935811790951,3.1724656519991594,-2.729321340533275e-05,-2.729321340533275e-05,0.06735162170243317,0.06735162170243317,-0.0004052346879770342,-0.0004052346879770342,-0.0004052346879770342,1.1800131595153855,0.013714935811790951,12.349522380649518,12.359730694894056,12.351304283619486,12.272097245252784,230849.75823424183,233218.41453378706,231261.4768163981,213650.59911402795,1.337690761757989,1.3342200320925433,1.333563989932438,1.3281162236618878,1.5149003007470019,1.5230448438709931,1.5263429694506743,1.5265010365416505,1.3281162236618878,0.9708558921783205,1.3281162236618878
deep_s,1,36,124,21,2,3,21,22,28,27,21,22,28,27,0.3333333333333333,0.5,0.0,0.41666666666666663,0.5833333333333334,0.0,0.41666666666666663,0.5833333333333334,0.0,0.41666666666666663,0.5833333333333334,0.0,4.194014820680103,3.8508314292627013,4.194017378987276,3.9990452212574326,4.235789568028277,3.8665679502947867,4.2357918676542194,4.041759513478304,4.194014820680103,3.8508314292627013,4.194017378987276,3.9990452212574326,1.1537706880423757,0.01573652103208545,1.4447067858464595,1.1537706880423757,1.444708678697829,1.1996902890114178,0.04177474734817466,0.01573652103208545,0.041774488666943554,0.04271429222087164,3.3974093655296635,-7.689909043606669e-05,-7.689909043606669e-05,0.06735162170243317,0.06735162170243317,-0.0011417555879473145,-0.0011417555879473145,-0.0011417555879473145,1.1537706880423757,0.01573652103208545,12.373612199439826,12.373612777673953,12.359731283287067,12.359730694894056,236478.41149772328,236478.5482376507,233218.55175791253,233218.41453378706,1.3369418776260749,1.3369418874716914,1.3342200373530595,1.3342200320925433,1.5163660244846866,1.516366203229141,1.5230450174564214,1.5230448438709931,1.3342200320925433,0.9751552795031055,1.3342200320925433
deep_s,1,36,124,22,3,3,22,23,29,28,22,23,29,28,0.5,0.5,0.0,0.5833333333333334,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.0,3.8508314292627013,4.194017952853802,4.178359087802779,4.194017378987276,3.8665679502947867,4.23579196499438,4.19116592338266,4.2357918676542194,3.8508314292627013,4.194017952853802,4.178359087802779,4.194017378987276,1.1537706880423757,0.01280683557988116,1.1537706880423757,1.444709540663407,1.5362570848245527,1.444708678697829,0.01573652103208545,0.04177401214057852,0.01280683557988116,0.041774488666943554,3.898006654810467,-4.639485662114516e-05,-4.639485662114516e-05,0.06735162170243317,0.06735162170243317,-0.0006888454271542668,-0.0006888454271542668,-0.0006888454271542668,1.1537706880423757,0.01280683557988116,12.373612488553706,12.34089001046206,12.340890303764004,12.373612777673953,236478.47986692414,228865.55417698412,228865.62130370605,236478.5482376507,1.3369418843827656,1.332758043975231,1.3327580398161873,1.3369418874716914,1.5163662220451521,1.519025086024898,1.5190250354509365,1.516366203229141,1.3327580398161873,0.9687823983412049,1.3327580398161873
