k_index kx_fractional ky_fractional kz_fractional weight spin current electric_field omega_spin_A2
1 0.0 0.0 0.0 0.027777777777777776 x x x -106.80426910838895
1 0.0 0.0 0.0 0.027777777777777776 x x y 0.0004040823468576788
1 0.0 0.0 0.0 0.027777777777777776 x x z -3.9091414608087644e-05
1 0.0 0.0 0.0 0.027777777777777776 x y x -5.203825075237967e-05
1 0.0 0.0 0.0 0.027777777777777776 x y y 106.80355186142414
1 0.0 0.0 0.0 0.027777777777777776 x y z 0.34369733113748324
1 0.0 0.0 0.0 0.027777777777777776 x z x 0.00011299924737128824
1 0.0 0.0 0.0 0.027777777777777776 x z y 50.243106619601356
1 0.0 0.0 0.0 0.027777777777777776 x z z -1.1905547866046098e-06
1 0.0 0.0 0.0 0.027777777777777776 y x x -0.0002060958710647697
1 0.0 0.0 0.0 0.027777777777777776 y x y 106.8034091350075
1 0.0 0.0 0.0 0.027777777777777776 y x z -0.3422386699914389
1 0.0 0.0 0.0 0.027777777777777776 y y x 106.80351951753734
1 0.0 0.0 0.0 0.027777777777777776 y y y 0.00014594537842187264
1 0.0 0.0 0.0 0.027777777777777776 y y z 3.909592916439661e-05
1 0.0 0.0 0.0 0.027777777777777776 y z x -50.243624815211554
1 0.0 0.0 0.0 0.027777777777777776 y z y -0.00011300329574767062
1 0.0 0.0 0.0 0.027777777777777776 y z z 1.0217803190184606e-05
1 0.0 0.0 0.0 0.027777777777777776 z x x 9.937056144264713e-06
1 0.0 0.0 0.0 0.027777777777777776 z x y 246.63200235053947
1 0.0 0.0 0.0 0.027777777777777776 z x z -0.00028504195357698255
1 0.0 0.0 0.0 0.027777777777777776 z y x -246.6322770633982
1 0.0 0.0 0.0 0.027777777777777776 z y y -9.921434132010364e-06
1 0.0 0.0 0.0 0.027777777777777776 z y z 8.078377922250399e-05
1 0.0 0.0 0.0 0.027777777777777776 z z x 9.424289280184867e-05
1 0.0 0.0 0.0 0.027777777777777776 z z y -3.915472069035668e-05
1 0.0 0.0 0.0 0.027777777777777776 z z z -6.267624547405464e-10
2 0.0 0.1666666666666667 0.0 0.027777777777777776 x x x -8.78157671992779
2 0.0 0.1666666666666667 0.0 0.027777777777777776 x x y 2.165865892853755e-05
2 0.0 0.1666666666666667 0.0 0.027777777777777776 x x z -3.983286294903814e-06
2 0.0 0.1666666666666667 0.0 0.027777777777777776 x y x -1.5369808835410596e-05
2 0.0 0.1666666666666667 0.0 0.027777777777777776 x y y 0.9276855429064801
2 0.0 0.1666666666666667 0.0 0.027777777777777776 x y z 1.1217726337114504
2 0.0 0.1666666666666667 0.0 0.027777777777777776 x z x 1.3281600038461566e-05
2 0.0 0.1666666666666667 0.0 0.027777777777777776 x z y 3.9071538193623954
2 0.0 0.1666666666666667 0.0 0.027777777777777776 x z z 0.9780664109429843
2 0.0 0.1666666666666667 0.0 0.027777777777777776 y x x -2.035975361421633e-06
2 0.0 0.1666666666666667 0.0 0.027777777777777776 y x y 19.247342875129316
2 0.0 0.1666666666666667 0.0 0.027777777777777776 y x z 4.093560037199576
2 0.0 0.1666666666666667 0.0 0.027777777777777776 y y x -12.77877766587449
2 0.0 0.1666666666666667 0.0 0.027777777777777776 y y y 1.0341348614048651e-05
2 0.0 0.1666666666666667 0.0 0.027777777777777776 y y z -1.946643628824735e-06
2 0.0 0.1666666666666667 0.0 0.027777777777777776 y z x -7.035908578995283
2 0.0 0.1666666666666667 0.0 0.027777777777777776 y z y 3.0459087094883844e-06
2 0.0 0.1666666666666667 0.0 0.027777777777777776 y z z -4.73660453615678e-07
2 0.0 0.1666666666666667 0.0 0.027777777777777776 z x x 2.574827492281265e-05
2 0.0 0.1666666666666667 0.0 0.027777777777777776 z x y 5.994528586559167
2 0.0 0.1666666666666667 0.0 0.027777777777777776 z x z -0.5798355329676765
2 0.0 0.1666666666666667 0.0 0.027777777777777776 z y x 0.21040952526888793
2 0.0 0.1666666666666667 0.0 0.027777777777777776 z y y -2.7986922214457407e-05
2 0.0 0.1666666666666667 0.0 0.027777777777777776 z y z -2.831189835506189e-06
2 0.0 0.1666666666666667 0.0 0.027777777777777776 z z x -5.420930189189836
2 0.0 0.1666666666666667 0.0 0.027777777777777776 z z y -1.7180651543084798e-07
2 0.0 0.1666666666666667 0.0 0.027777777777777776 z z z -4.090108644195361e-07
3 0.0 0.3333333333333333 0.0 0.027777777777777776 x x x 2.405342674268796
3 0.0 0.3333333333333333 0.0 0.027777777777777776 x x y 6.974673287854185e-06
3 0.0 0.3333333333333333 0.0 0.027777777777777776 x x z -3.897590706415294e-06
3 0.0 0.3333333333333333 0.0 0.027777777777777776 x y x -1.3671141117993063e-05
3 0.0 0.3333333333333333 0.0 0.027777777777777776 x y y -0.60902396138444
3 0.0 0.3333333333333333 0.0 0.027777777777777776 x y z 0.23963876900661119
3 0.0 0.3333333333333333 0.0 0.027777777777777776 x z x 1.2583697283898486e-06
3 0.0 0.3333333333333333 0.0 0.027777777777777776 x z y -0.8889362489628777
3 0.0 0.3333333333333333 0.0 0.027777777777777776 x z z -0.021544424531117563
3 0.0 0.3333333333333333 0.0 0.027777777777777776 y x x 5.308107544464396e-06
3 0.0 0.3333333333333333 0.0 0.027777777777777776 y x y 1.7383968075766052
3 0.0 0.3333333333333333 0.0 0.027777777777777776 y x z 1.7193977830623854
3 0.0 0.3333333333333333 0.0 0.027777777777777776 y y x -1.8321082321496478
3 0.0 0.3333333333333333 0.0 0.027777777777777776 y y y -4.289797331964978e-07
3 0.0 0.3333333333333333 0.0 0.027777777777777776 y y z 2.1229539033383355e-07
3 0.0 0.3333333333333333 0.0 0.027777777777777776 y z x -2.340454043510575
3 0.0 0.3333333333333333 0.0 0.027777777777777776 y z y -1.7353186209524533e-06
3 0.0 0.3333333333333333 0.0 0.027777777777777776 y z z -3.807740149301114e-07
3 0.0 0.3333333333333333 0.0 0.027777777777777776 z x x 4.143252828532952e-06
3 0.0 0.3333333333333333 0.0 0.027777777777777776 z x y -2.6786322968758767
3 0.0 0.3333333333333333 0.0 0.027777777777777776 z x z -1.593127855483339
3 0.0 0.3333333333333333 0.0 0.027777777777777776 z y x 1.439078720587025
3 0.0 0.3333333333333333 0.0 0.027777777777777776 z y y -1.1126936990886222e-06
3 0.0 0.3333333333333333 0.0 0.027777777777777776 z y z 3.5971952803652964e-06
3 0.0 0.3333333333333333 0.0 0.027777777777777776 z z x 1.6938377606478379
3 0.0 0.3333333333333333 0.0 0.027777777777777776 z z y -5.540834762715011e-06
3 0.0 0.3333333333333333 0.0 0.027777777777777776 z z z 2.820009284825462e-07
4 0.0 0.5 0.0 0.027777777777777776 x x x 1.1872053754375134
4 0.0 0.5 0.0 0.027777777777777776 x x y 5.2803505265752275e-06
4 0.0 0.5 0.0 0.027777777777777776 x x z -2.2907354085374827e-06
4 0.0 0.5 0.0 0.027777777777777776 x y x -8.376660632935427e-06
4 0.0 0.5 0.0 0.027777777777777776 x y y -0.030523823193764923
4 0.0 0.5 0.0 0.027777777777777776 x y z 0.1960840457695195
4 0.0 0.5 0.0 0.027777777777777776 x z x 1.1458588024979209e-06
4 0.0 0.5 0.0 0.027777777777777776 x z y -0.6473566391945945
4 0.0 0.5 0.0 0.027777777777777776 x z z -0.20623295034811664
4 0.0 0.5 0.0 0.027777777777777776 y x x 1.2793153587044754e-06
4 0.0 0.5 0.0 0.027777777777777776 y x y -3.277907679181046
4 0.0 0.5 0.0 0.027777777777777776 y x z 0.5782501583721139
4 0.0 0.5 0.0 0.027777777777777776 y y x 2.682241815654517
4 0.0 0.5 0.0 0.027777777777777776 y y y 4.93031414242526e-07
4 0.0 0.5 0.0 0.027777777777777776 y y z 8.081503094485212e-07
4 0.0 0.5 0.0 0.027777777777777776 y z x -0.4982627919212749
4 0.0 0.5 0.0 0.027777777777777776 y z y -1.4843428907354023e-06
4 0.0 0.5 0.0 0.027777777777777776 y z z -1.733769913636732e-07
4 0.0 0.5 0.0 0.027777777777777776 z x x 6.95517701505503e-07
4 0.0 0.5 0.0 0.027777777777777776 z x y 0.9052949683147102
4 0.0 0.5 0.0 0.027777777777777776 z x z -1.1355273569545643
4 0.0 0.5 0.0 0.027777777777777776 z y x -1.9531035186682109
4 0.0 0.5 0.0 0.027777777777777776 z y y 5.297121240176429e-07
4 0.0 0.5 0.0 0.027777777777777776 z y z 1.9407800520361295e-06
4 0.0 0.5 0.0 0.027777777777777776 z z x 1.5969679218051585
4 0.0 0.5 0.0 0.027777777777777776 z z y -3.2605994864578232e-06
4 0.0 0.5 0.0 0.027777777777777776 z z z 2.6705909041968354e-07
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 x x x 2.4053426748388835
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 x x y 6.974718840633419e-06
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 x x z -3.897524998544221e-06
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 x y x -1.3671232903462438e-05
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 x y y -0.6090239613143322
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 x y z 0.2396387688863443
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 x z x 1.2584309032666414e-06
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 x z y -0.8889362488028067
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 x z z -0.02154442451077277
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 y x x 5.307792858892383e-06
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 y x y 1.738396805339942
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 y x z 1.71939778350693
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 y y x -1.8321082296588056
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 y y y -4.288773021563668e-07
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 y y z 2.1238880976893082e-07
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 y z x -2.3404540441085095
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 y z y -1.7354584529147602e-06
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 y z z -3.8086350877479904e-07
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 z x x 4.142887561520416e-06
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 z x y -2.6786322959266426
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 z x z -1.5931278556672521
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 z y x 1.439078719454928
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 z y y -1.1125691299104074e-06
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 z y z 3.5967858675540804e-06
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 z z x 1.6938377604486154
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 z z y -5.540628868747066e-06
5 0.0 -0.3333333333333334 0.0 0.027777777777777776 z z z 2.8197495514696266e-07
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 x x x -8.781576716821935
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 x x y 2.1659700299328533e-05
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 x x z -3.983532102980137e-06
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 x y x -1.5363307362697277e-05
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 x y y 0.9276855433494023
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 x y z 1.1217726339208804
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 x z x 1.327432771269935e-05
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 x z y 3.9071538177172505
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 x z z 0.9780664104714575
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 y x x -2.037284340301939e-06
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 y x y 19.24734287593621
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 y x z 4.093560037399804
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 y y x -12.778777665366286
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 y y y 1.0343118432949409e-05
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 y y z -1.9468913323155412e-06
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 y z x -7.035908578291017
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 y z y 3.0459770883780863e-06
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 y z z -4.7361936748652435e-07
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 z x x 2.5736663452889637e-05
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 z x y 5.994528589020776
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 z x z -0.5798355331378563
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 z y x 0.21040952674516747
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 z y y -2.798888027428951e-05
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 z y z -2.8316536114833567e-06
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 z z x -5.42093018444732
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 z z y -1.749183362179179e-07
6 0.0 -0.1666666666666666 0.0 0.027777777777777776 z z z -4.0931240697103597e-07
7 0.1666666666666667 0.0 0.0 0.027777777777777776 x x x -1.6759158120624535
7 0.1666666666666667 0.0 0.0 0.027777777777777776 x x y 14.569460770751764
7 0.1666666666666667 0.0 0.0 0.027777777777777776 x x z -2.258304051508764
7 0.1666666666666667 0.0 0.0 0.027777777777777776 x y x -13.166212568878661
7 0.1666666666666667 0.0 0.0 0.027777777777777776 x y y 5.602875048556569
7 0.1666666666666667 0.0 0.0 0.027777777777777776 x y z -2.7896997719190986
7 0.1666666666666667 0.0 0.0 0.027777777777777776 x z x 1.3547935486504572
7 0.1666666666666667 0.0 0.0 0.027777777777777776 x z y 6.25368774467021
7 0.1666666666666667 0.0 0.0 0.027777777777777776 x z z -0.4890418195640719
7 0.1666666666666667 0.0 0.0 0.027777777777777776 y x x 2.6991677516562524
7 0.1666666666666667 0.0 0.0 0.027777777777777776 y x y -3.556973737333139
7 0.1666666666666667 0.0 0.0 0.027777777777777776 y x z 0.18210050705194925
7 0.1666666666666667 0.0 0.0 0.027777777777777776 y y x 12.455990615476324
7 0.1666666666666667 0.0 0.0 0.027777777777777776 y y y 4.1024634430564095
7 0.1666666666666667 0.0 0.0 0.027777777777777776 y y z 2.2583775881079298
7 0.1666666666666667 0.0 0.0 0.027777777777777776 y z x -4.689374255025041
