# mu_eV	mu_minus_reference_eV	temperature_K	region	band_id	sigma_e2_over_h	sigma_S	delta_sigma_e2_over_h	electrons_per_cell	delta_electrons_per_cell
-1.4748738807166568	-1.0367751797248288	0.0	total	0	1.3263732185377063e-09	5.1384306826323164e-14	3.5066842450637292e-09	17.888888888888886	-0.11111111111111113
-1.469873880716657	-1.031775179724829	0.0	total	0	1.3263732185377063e-09	5.1384306826323164e-14	3.5066842450637292e-09	17.888888888888886	-0.11111111111111113
-1.4648738807166568	-1.0267751797248288	0.0	total	0	1.3263732185377063e-09	5.1384306826323164e-14	3.5066842450637292e-09	17.888888888888886	-0.11111111111111113
-1.459873880716657	-1.021775179724829	0.0	total	0	-9.26352477480254e-11	-3.588731984851729e-15	2.08767581000302e-09	17.97222222222222	-0.027777777777777776
-1.4548738807166568	-1.0167751797248288	0.0	total	0	-9.26352477480254e-11	-3.588731984851729e-15	2.08767581000302e-09	17.97222222222222	-0.027777777777777776
-1.449873880716657	-1.0117751797248289	0.0	total	0	-9.26352477480254e-11	-3.588731984851729e-15	2.08767581000302e-09	17.97222222222222	-0.027777777777777776
-1.4448738807166568	-1.0067751797248288	0.0	total	0	-9.26352477480254e-11	-3.588731984851729e-15	2.08767581000302e-09	17.97222222222222	-0.027777777777777776
-1.439873880716657	-1.0017751797248289	0.0	total	0	-9.26352477480254e-11	-3.588731984851729e-15	2.08767581000302e-09	17.97222222222222	-0.027777777777777776
-1.4348738807166568	-0.9967751797248288	0.0	total	0	-9.26352477480254e-11	-3.588731984851729e-15	2.08767581000302e-09	17.97222222222222	-0.027777777777777776
-1.4298738807166569	-0.9917751797248289	0.0	total	0	-9.26352477480254e-11	-3.588731984851729e-15	2.08767581000302e-09	17.97222222222222	-0.027777777777777776
-1.4248738807166568	-0.9867751797248288	0.0	total	0	-9.26352477480254e-11	-3.588731984851729e-15	2.08767581000302e-09	17.97222222222222	-0.027777777777777776
-1.4198738807166569	-0.9817751797248289	0.0	total	0	-1.3662098268783796e-09	-5.2927595304474106e-14	8.14101216994878e-10	17.98611111111111	-0.013888888888888888
-1.4148738807166568	-0.9767751797248287	0.0	total	0	-1.3662098268783796e-09	-5.2927595304474106e-14	8.14101216994878e-10	17.98611111111111	-0.013888888888888888
-1.4098738807166569	-0.9717751797248289	0.0	total	0	-1.3662098268783796e-09	-5.2927595304474106e-14	8.14101216994878e-10	17.98611111111111	-0.013888888888888888
-1.4048738807166568	-0.9667751797248287	0.0	total	0	-1.3662098268783796e-09	-5.2927595304474106e-14	8.14101216994878e-10	17.98611111111111	-0.013888888888888888
-1.3998738807166569	-0.9617751797248288	0.0	total	0	-1.3662098268783796e-09	-5.2927595304474106e-14	8.14101216994878e-10	17.98611111111111	-0.013888888888888888
-1.3948738807166567	-0.9567751797248287	0.0	total	0	-1.3662098268783796e-09	-5.2927595304474106e-14	8.14101216994878e-10	17.98611111111111	-0.013888888888888888
-1.3898738807166569	-0.9517751797248288	0.0	total	0	-1.3662098268783796e-09	-5.2927595304474106e-14	8.14101216994878e-10	17.98611111111111	-0.013888888888888888
-1.3848738807166567	-0.9467751797248287	0.0	total	0	-1.3662098268783796e-09	-5.2927595304474106e-14	8.14101216994878e-10	17.98611111111111	-0.013888888888888888
-1.3798738807166568	-0.9417751797248288	0.0	total	0	-1.3662098268783796e-09	-5.2927595304474106e-14	8.14101216994878e-10	17.98611111111111	-0.013888888888888888
-1.3748738807166567	-0.9367751797248287	0.0	total	0	-1.3662098268783796e-09	-5.2927595304474106e-14	8.14101216994878e-10	17.98611111111111	-0.013888888888888888
-1.3698738807166568	-0.9317751797248288	0.0	total	0	-1.3662098268783796e-09	-5.2927595304474106e-14	8.14101216994878e-10	17.98611111111111	-0.013888888888888888
-1.3648738807166567	-0.9267751797248287	0.0	total	0	-1.3662098268783796e-09	-5.2927595304474106e-14	8.14101216994878e-10	17.98611111111111	-0.013888888888888888
-1.3598738807166568	-0.9217751797248288	0.0	total	0	-1.3662098268783796e-09	-5.2927595304474106e-14	8.14101216994878e-10	17.98611111111111	-0.013888888888888888
-1.3548738807166567	-0.9167751797248287	0.0	total	0	-1.3662098268783796e-09	-5.2927595304474106e-14	8.14101216994878e-10	17.98611111111111	-0.013888888888888888
-1.3498738807166568	-0.9117751797248288	0.0	total	0	-1.3662098268783796e-09	-5.2927595304474106e-14	8.14101216994878e-10	17.98611111111111	-0.013888888888888888
-1.3448738807166567	-0.9067751797248287	0.0	total	0	-1.3662098268783796e-09	-5.2927595304474106e-14	8.14101216994878e-10	17.98611111111111	-0.013888888888888888
-1.3398738807166568	-0.9017751797248288	0.0	total	0	-1.3662098268783796e-09	-5.2927595304474106e-14	8.14101216994878e-10	17.98611111111111	-0.013888888888888888
-1.334873880716657	-0.8967751797248289	0.0	total	0	-1.3662098268783796e-09	-5.2927595304474106e-14	8.14101216994878e-10	17.98611111111111	-0.013888888888888888
-1.3298738807166568	-0.8917751797248288	0.0	total	0	-1.3662098268783796e-09	-5.2927595304474106e-14	8.14101216994878e-10	17.98611111111111	-0.013888888888888888
-1.3248738807166567	-0.8867751797248287	0.0	total	0	-1.3662098268783796e-09	-5.2927595304474106e-14	8.14101216994878e-10	17.98611111111111	-0.013888888888888888
-1.3198738807166568	-0.8817751797248288	0.0	total	0	-1.3662098268783796e-09	-5.2927595304474106e-14	8.14101216994878e-10	17.98611111111111	-0.013888888888888888
-1.314873880716657	-0.8767751797248289	0.0	total	0	-1.3662099686361416e-09	-5.2927600796234815e-14	8.141012100559841e-10	17.98611111111111	-0.013888888888888888
-1.3098738807166568	-0.8717751797248288	0.0	total	0	-1.3662099686361416e-09	-5.2927600796234815e-14	8.141012100559841e-10	17.98611111111111	-0.013888888888888888
-1.3048738807166567	-0.8667751797248286	0.0	total	0	-1.3662099686361416e-09	-5.2927600796234815e-14	8.141012100559841e-10	17.98611111111111	-0.013888888888888888
-1.2998738807166568	-0.8617751797248288	0.0	total	0	-1.3662099686361416e-09	-5.2927600796234815e-14	8.141012100559841e-10	17.98611111111111	-0.013888888888888888
-1.2948738807166569	-0.8567751797248289	0.0	total	0	-1.3662099686361416e-09	-5.2927600796234815e-14	8.141012100559841e-10	17.98611111111111	-0.013888888888888888
-1.2898738807166568	-0.8517751797248287	0.0	total	0	-1.3662099686361416e-09	-5.2927600796234815e-14	8.141012100559841e-10	17.98611111111111	-0.013888888888888888
-1.2848738807166569	-0.8467751797248289	0.0	total	0	-1.3662099686361416e-09	-5.2927600796234815e-14	8.141012100559841e-10	17.98611111111111	-0.013888888888888888
-1.2798738807166568	-0.8417751797248287	0.0	total	0	-1.3662099686361416e-09	-5.2927600796234815e-14	8.141012100559841e-10	17.98611111111111	-0.013888888888888888
-1.2748738807166569	-0.8367751797248288	0.0	total	0	-2.1803109774642027e-09	-8.446624726510658e-14	0.0	18.0	0.0
-1.2698738807166567	-0.8317751797248287	0.0	total	0	-2.1803109774642027e-09	-8.446624726510658e-14	0.0	18.0	0.0
-1.2648738807166569	-0.8267751797248288	0.0	total	0	-2.1803109774642027e-09	-8.446624726510658e-14	0.0	18.0	0.0
-1.2598738807166567	-0.8217751797248287	0.0	total	0	-2.1803109774642027e-09	-8.446624726510658e-14	0.0	18.0	0.0
-1.2548738807166568	-0.8167751797248288	0.0	total	0	-2.1803109774642027e-09	-8.446624726510658e-14	0.0	18.0	0.0
-1.2498738807166567	-0.8117751797248287	0.0	total	0	-2.1803109774642027e-09	-8.446624726510658e-14	0.0	18.0	0.0
-1.2448738807166568	-0.8067751797248288	0.0	total	0	-2.1803109774642027e-09	-8.446624726510658e-14	0.0	18.0	0.0
-1.2398738807166567	-0.8017751797248287	0.0	total	0	-2.1803109774642027e-09	-8.446624726510658e-14	0.0	18.0	0.0
-1.2348738807166568	-0.7967751797248288	0.0	total	0	-2.1803109774642027e-09	-8.446624726510658e-14	0.0	18.0	0.0
-1.2298738807166567	-0.7917751797248287	0.0	total	0	-2.1803109774642027e-09	-8.446624726510658e-14	0.0	18.0	0.0
-1.2248738807166568	-0.7867751797248288	0.0	total	0	-2.1803109774642027e-09	-8.446624726510658e-14	0.0	18.0	0.0
-1.2198738807166567	-0.7817751797248287	0.0	total	0	-2.1803109774642027e-09	-8.446624726510658e-14	0.0	18.0	0.0
-1.2148738807166568	-0.7767751797248288	0.0	total	0	-2.1803109774642027e-09	-8.446624726510658e-14	0.0	18.0	0.0
-1.2098738807166567	-0.7717751797248287	0.0	total	0	-2.1803109774642027e-09	-8.446624726510658e-14	0.0	18.0	0.0
-1.2048738807166568	-0.7667751797248288	0.0	total	0	-2.1803109774642027e-09	-8.446624726510658e-14	0.0	18.0	0.0
