k_index,kx_fractional,ky_fractional,kz_fractional,path_distance_inv_A,photon_energy_eV,left_spectrum_au,right_spectrum_au,selectivity,selectivity_is_resolved
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.02,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.03,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.04,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.05,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.06,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.07,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.08,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.09,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.1,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.11,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.12,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.13,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.14,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.15,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.16,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.17,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.18,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.19,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.2,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.21,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.22,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.23,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.24,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.25,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.26,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.27,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.28,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.29,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.3,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.31,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.32,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.33,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.34,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.35,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.36,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.37,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.38,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.39,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.4,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.41,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.42,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.43,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.44,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.45,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.46,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.47,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.48,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.49,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.5,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.51,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.52,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.53,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.54,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.55,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.56,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.57,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.58,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.59,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.6,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.61,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.62,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.63,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.64,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.65,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.66,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.67,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.68,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.69,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.7,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.71,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.72,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.73,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.74,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.75,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.76,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.77,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.78,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.79,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.8,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.81,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.82,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.83,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.84,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.85,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.86,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.87,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.88,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.89,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.9,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.91,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.92,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.93,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.94,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.95,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.96,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.97,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.98,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,1.99,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.0,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.01,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.02,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.03,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.04,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.05,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.06,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.07,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.08,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.09,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.1,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.11,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.12,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.13,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.14,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.15,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.16,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.17,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.18,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.19,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.2,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.21,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.22,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.23,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.24,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.25,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.26,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.27,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.28,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.29,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.3,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.31,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.32,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.33,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.34,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.35,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.36,0.0,0.0001,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.37,0.0,0.0002,-1.0,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.38,0.0,0.0003,-1.0,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.39,0.0,0.0005,-1.0,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.4,0.0,0.0008,-1.0,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.41,0.0001,0.0012,-0.846153846153846,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.42,0.0001,0.0019,-0.8999999999999999,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.43,0.0001,0.0028,-0.9310344827586208,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.44,0.0002,0.0039,-0.9024390243902439,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.45,0.0003,0.0052,-0.890909090909091,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.46,0.0003,0.0067,-0.9142857142857143,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.47,0.0004,0.0083,-0.9080459770114944,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.48,0.0005,0.01,-0.9047619047619047,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.49,0.0006,0.0114,-0.9,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.5,0.0006,0.0126,-0.9090909090909091,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.51,0.0007,0.0134,-0.9007092198581561,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.52,0.0007,0.0136,-0.9020979020979022,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.53,0.0007,0.0134,-0.9007092198581561,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.54,0.0006,0.0126,-0.9090909090909091,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.55,0.0006,0.0116,-0.9016393442622951,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.56,0.0005,0.0103,-0.9074074074074073,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.57,0.0004,0.009,-0.9148936170212767,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.58,0.0004,0.0078,-0.9024390243902439,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.59,0.0003,0.007,-0.9178082191780822,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.6,0.0003,0.0065,-0.9117647058823529,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.61,0.0003,0.0065,-0.9117647058823529,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.62,0.0003,0.0069,-0.9166666666666667,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.63,0.0003,0.0077,-0.925,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.64,0.0004,0.0088,-0.9130434782608697,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.65,0.0004,0.0099,-0.9223300970873788,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.66,0.0005,0.011,-0.9130434782608695,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.67,0.0005,0.0118,-0.9186991869918698,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.68,0.0005,0.0122,-0.921259842519685,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.69,0.0005,0.0122,-0.921259842519685,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.7,0.0005,0.0118,-0.9186991869918698,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.71,0.0005,0.0109,-0.9122807017543859,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.72,0.0004,0.0097,-0.9207920792079209,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.73,0.0003,0.0083,-0.9302325581395349,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.74,0.0003,0.0068,-0.9154929577464789,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.75,0.0002,0.0054,-0.9285714285714287,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.76,0.0002,0.0041,-0.9069767441860466,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.77,0.0001,0.003,-0.935483870967742,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.78,0.0001,0.0021,-0.9090909090909093,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.79,0.0001,0.0014,-0.8666666666666666,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.8,0.0,0.0009,-1.0,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.81,0.0,0.0006,-1.0,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.82,0.0,0.0003,-1.0,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.83,0.0,0.0002,-1.0,1
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.84,0.0,0.0001,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.85,0.0,0.0001,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.86,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.87,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.88,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.89,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.9,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.91,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.92,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.93,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.94,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.95,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.96,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.97,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.98,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,2.99,0.0,0.0,,0
11,0.18840391304347825,0.3768117826086957,0.0,0.574219430439516,3.0,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.0,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.01,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.02,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.03,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.04,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.05,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.06,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.07,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.08,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.09,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.1,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.11,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.12,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.13,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.14,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.15,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.16,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.17,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.18,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.19,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.2,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.21,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.22,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.23,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.24,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.25,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.26,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.27,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.28,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.29,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.3,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.31,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.32,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.33,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.34,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.35,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.36,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.37,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.38,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.39,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.4,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.41,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.42,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.43,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.44,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.45,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.46,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.47,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.48,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.49,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.5,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.51,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.52,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.53,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.54,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.55,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.56,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.57,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.58,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.59,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.6,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.61,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.62,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.63,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.64,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.65,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.66,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.67,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.68,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.69,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.7,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.71,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.72,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.73,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.74,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.75,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.76,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.77,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.78,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.79,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.8,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.81,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.82,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.83,0.0,0.0,,0
12,0.1739113043478261,0.34782626086956525,0.0,0.6316413734834676,1.84,0.0,0.0,,0
